trade_id,symbol,date,regime_group,sample_type,entry_price,current_sl,adaptive_sl,current_r,adaptive_r,delta_r,current_exit_reason,adaptive_exit_reason,current_mfe,adaptive_mfe,current_mae,adaptive_mae
158,ASHOKLEY,2025-12-31,SIDEWAYS,IS,1132.6243677656182,1075.99,1092.98,1.4422,1.75,0.3078,TIMEOUT,FULL_TARGET,2.01,2.87,0.12,0.17
159,ASHOKLEY,2026-02-18,BEAR,IS,1316.2416058943452,1250.43,1270.17,-0.2054,-0.2934,-0.088,TIMEOUT,TIMEOUT,0.45,0.65,0.38,0.54
160,ASHOKLEY,2026-03-09,BEAR,IS,1324.771368685913,1258.53,1278.4,0.8377,-1.0817,-1.9194,TIMEOUT,SL_HIT,1.06,0.0,0.85,1.21
161,ASHOKLEY,2026-03-19,BEAR,IS,1360.3167330243036,1292.3,1312.71,-0.0252,-0.036,-0.0108,TIMEOUT,TIMEOUT,0.51,0.73,0.65,0.92
162,ASKAUTOLTD,2025-10-07,BEAR,IS,2071.020475163604,1967.47,1998.53,0.6928,0.9948,0.302,TIMEOUT,TIMEOUT,0.8,1.15,0.44,0.62
163,ASKAUTOLTD,2025-10-30,BEAR,IS,2152.2964931986135,2044.68,2076.97,-1.1369,-1.0,0.1369,SL_HIT,SL_HIT,0.26,0.37,1.16,1.14
164,ASTERDM,2025-03-27,BULL,IS,1178.86775884206,1119.92,1137.61,-1.033,-1.4759,-0.4429,SL_HIT,SL_HIT,0.03,0.04,1.03,1.48
165,ASTERDM,2025-04-25,BULL,IS,1193.2560743996673,1133.59,1151.49,0.0757,0.4841,0.4084,TIMEOUT,BE_EXIT,0.84,1.2,0.3,0.24
166,ATGL,2026-05-26,BULL,IS,712.8510131835938,677.21,655.82,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,3.28,2.57,0.0,0.0
167,ATGL,2026-05-27,BULL,IS,808.2677001953125,767.85,743.61,-1.0,-1.0,0.0,SL_HIT,SL_HIT,1.27,0.79,1.16,1.25
168,ATHERENERG,2026-08-26,OOS,OOS,1494.5999755859375,1419.87,1391.27,1.75,1.281,-0.469,FULL_TARGET,TIMEOUT,2.99,2.41,0.3,0.22
169,ATHERENERG,2026-08-28,OOS,OOS,1616.300048828125,1535.49,1487.0,0.5,0.307,-0.193,BE_EXIT,TIMEOUT,1.58,0.99,0.69,0.43
170,ATHERENERG,2026-08-31,OOS,OOS,1717.699951171875,1631.81,1580.28,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.31,0.19,1.02,1.14
171,ATHERENERG,2026-09-01,OOS,OOS,1725.5999755859375,1639.32,1587.55,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.13,0.08,1.11,1.19
172,ATLANTAELE,2025-07-10,BEAR,IS,1940.798168847119,1843.76,1872.87,-0.8532,-1.0,-0.1468,TIMEOUT,SL_HIT,0.08,0.11,0.94,1.01
173,ATLANTAELE,2026-02-18,BEAR,IS,2026.68978250343,1925.36,1955.76,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.18,1.68,0.03,0.04
174,ATLANTAELE,2026-02-19,BEAR,IS,2043.3515767708,1941.18,1971.83,0.4489,0.4269,-0.022,BE_EXIT,BE_EXIT,1.0,1.44,0.19,0.27
175,AUBANK,2025-10-20,BEAR,IS,865.2000122070312,821.94,824.64,0.6948,0.7077,0.0129,TIMEOUT,TIMEOUT,1.33,1.42,0.23,0.24
176,AUBANK,2025-11-25,SIDEWAYS,IS,944.0499877929688,896.85,911.01,0.8872,1.0531,0.1659,TIMEOUT,TIMEOUT,1.34,1.91,0.12,0.17
177,AUBANK,2026-02-18,BEAR,IS,1022.0499877929688,970.95,983.95,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.34,0.45,1.41,1.89
178,AVALON,2026-05-20,BULL,IS,1464.4000244140625,1391.18,1347.25,-1.0,-1.0,0.0,SL_HIT,SL_HIT,1.29,0.8,2.18,1.36
179,AVALON,2026-06-29,BULL,IS,1784.699951171875,1695.46,1641.92,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.77,0.48,1.83,1.15
180,AVALON,2026-07-16,BULL,IS,1767.5999755859375,1679.22,1626.19,-1.0,0.0488,1.0488,SL_HIT,TIMEOUT,0.59,0.74,1.28,0.98
181,AVALON,2026-08-04,OOS,OOS,1805.4000244140625,1715.13,1660.97,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,3.05,3.13,0.61,0.38
182,AVALON,2026-08-05,OOS,OOS,1823.199951171875,1732.04,1677.34,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.83,2.98,0.8,0.5
183,AVALON,2026-08-07,OOS,OOS,1965.300048828125,1867.04,1808.08,1.75,1.3401,-0.4099,FULL_TARGET,TIMEOUT,2.98,2.45,0.73,0.45
184,AVALON,2026-08-17,OOS,OOS,2059.39990234375,1956.43,1894.65,1.75,1.2008,-0.5492,FULL_TARGET,TIMEOUT,2.83,2.07,0.03,0.02
185,AVALON,2026-08-18,OOS,OOS,2197.300048828125,2087.44,2021.52,-1.0,0.5,1.5,SL_HIT,BE_EXIT,0.66,1.16,1.16,0.72
186,AVALON,2026-08-19,OOS,OOS,2245.60009765625,2133.32,2065.95,-1.0,-0.1035,0.8965,SL_HIT,TIMEOUT,0.94,0.87,1.31,0.93
187,AXISBANK,2025-05-29,BULL,IS,1199.74853515625,1139.76,1157.76,0.263,-1.0,-1.263,TIMEOUT,SL_HIT,0.67,0.17,0.84,1.06
188,AXISBANK,2025-06-06,BULL,IS,1192.66015625,1133.03,1150.92,0.5107,0.8648,0.3541,TIMEOUT,TIMEOUT,0.88,1.25,0.0,0.0
189,AXISBANK,2025-06-09,BULL,IS,1217.9190673828125,1157.02,1175.29,-0.3394,-0.4848,-0.1454,TIMEOUT,TIMEOUT,0.44,0.63,0.44,0.63
190,AXISBANK,2025-06-10,BULL,IS,1230.798095703125,1169.26,1187.72,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.23,0.33,1.07,1.52
191,AXISBANK,2025-11-18,SIDEWAYS,IS,1264.4249267578125,1201.2,1220.17,0.1659,0.2371,0.0712,TIMEOUT,TIMEOUT,0.61,0.87,0.16,0.23
192,AXISCADES,2026-04-16,BULL,IS,1797.4000244140625,1707.53,1653.61,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.5,2.7,0.0,0.0
193,AXISCADES,2026-04-17,BULL,IS,1885.5,1791.22,1734.66,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.45,1.07,0.62,0.39
194,BAJAJ-AUTO,2026-02-18,BEAR,IS,9841.498046875,9349.42,9497.05,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.41,0.59,1.26,1.19
195,BAJAJ-AUTO,2026-02-25,BEAR,IS,9956.8740234375,9459.03,9608.38,-1.0,-1.0512,-0.0512,SL_HIT,SL_HIT,0.18,0.25,1.05,1.51
196,BAJAJCON,2026-05-07,BULL,IS,521.3499755859375,495.28,479.64,0.5,0.9723,0.4723,BE_EXIT,TIMEOUT,1.49,1.43,0.37,0.48
197,BAJAJCON,2026-06-16,BULL,IS,600.4500122070312,570.43,552.41,0.5,0.4122,-0.0878,BE_EXIT,TIMEOUT,1.07,0.67,0.8,0.77
198,BAJAJCON,2026-06-29,BULL,IS,597.1500244140625,567.29,549.38,1.75,0.5,-1.25,FULL_TARGET,BE_EXIT,2.77,1.99,0.09,0.36
199,BAJAJCON,2026-07-09,BULL,IS,643.5499877929688,611.37,603.97,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.51,1.22,1.97,1.61
200,BALAMINES,2025-03-03,BULL,IS,1746.3937298306262,1659.07,1685.27,-0.3135,-0.4478,-0.1343,TIMEOUT,TIMEOUT,0.69,0.98,0.41,0.58
201,BALAMINES,2025-05-20,BULL,IS,1983.5482250482082,1884.37,1914.12,-1.0742,-1.1415,-0.0673,SL_HIT,SL_HIT,0.0,0.0,1.12,1.29
202,BALKRISIND,2025-06-16,BULL,IS,1007.6389078344148,957.26,972.37,-1.0141,-1.0329,-0.0188,SL_HIT,SL_HIT,0.0,0.0,1.05,1.03
203,BALRAMCHIN,2026-07-14,BULL,IS,596.2999877929688,566.48,564.65,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.53,1.44,0.47,0.44
204,BANKBARODA,2026-07-16,BULL,IS,850.1605339279433,807.65,820.4,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.21,0.3,1.07,1.06
205,BANKINDIA,2026-07-10,BULL,IS,917.5552611643714,871.68,885.44,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.48,0.68,1.09,1.01
206,BANKINDIA,2026-08-12,OOS,OOS,939.2407994666612,892.28,906.37,-16.9597,-24.2294,-7.2697,SL_HIT,SL_HIT,0.27,0.38,16.98,24.26
207,BANKINDIA,2026-08-17,OOS,OOS,948.1814957951789,900.77,915.0,-16.987,-24.272,-7.285,SL_HIT,SL_HIT,0.08,0.11,17.01,24.3
208,BATAINDIA,2025-03-07,BULL,IS,2066.7733713586185,1963.43,1994.44,-0.2833,-1.1879,-0.9046,TIMEOUT,SL_HIT,0.42,0.21,0.89,1.27
209,BATAINDIA,2025-04-04,BULL,IS,2096.72340907341,1991.89,2023.34,-1.065,-1.288,-0.223,SL_HIT,SL_HIT,0.12,0.17,1.07,1.32
210,BATAINDIA,2025-04-14,BULL,IS,2106.418240076294,2001.1,2032.69,-1.0,-1.4135,-0.4135,SL_HIT,SL_HIT,0.03,0.04,1.01,1.45
211,BBTC,2025-06-18,BULL,IS,1223.4689582981198,1162.3,1180.65,0.0564,0.5,0.4436,TIMEOUT,BE_EXIT,0.93,1.33,0.09,0.04
212,BBTC,2025-06-19,BULL,IS,1244.9505937421852,1182.7,1201.38,0.0993,0.1419,0.0426,TIMEOUT,TIMEOUT,0.57,0.82,0.44,0.62
213,BDL,2025-05-21,BULL,IS,1039.905375870551,987.91,1003.51,0.4883,0.4811,-0.0072,TIMEOUT,BE_EXIT,0.74,1.05,0.4,0.58
214,BDL,2025-07-04,BEAR,IS,1145.8936407785711,1088.6,1105.79,-1.0442,-1.1647,-0.1205,SL_HIT,SL_HIT,0.0,0.0,1.09,1.16
215,BDL,2026-02-23,BEAR,IS,1431.3089469929332,1359.74,1381.21,1.3991,-1.0,-2.3991,TIMEOUT,SL_HIT,2.01,0.05,0.78,1.11
216,BDL,2026-03-02,BEAR,IS,1392.790230459384,1323.15,1344.04,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.62,3.06,0.0,0.0
217,BECTORFOOD,2025-11-03,SIDEWAYS,IS,1616.6687372052972,1535.84,1560.09,1.3561,1.75,0.3939,TIMEOUT,FULL_TARGET,1.82,2.52,0.15,0.21
218,BECTORFOOD,2025-11-26,SIDEWAYS,IS,1808.0103085468434,1717.61,1744.73,1.5903,1.75,0.1597,TIMEOUT,FULL_TARGET,2.26,2.71,0.0,0.0
219,BECTORFOOD,2025-12-01,SIDEWAYS,IS,1904.1408888007545,1808.93,1837.5,1.2695,1.5995,0.33,TIMEOUT,TIMEOUT,1.55,2.22,0.39,0.55
220,BEL,2025-05-12,BULL,IS,320.6876220703125,304.65,303.44,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,3.0,2.78,0.0,0.0
221,BEL,2025-05-13,BULL,IS,333.55291748046875,316.88,315.03,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.87,2.58,0.07,0.07
222,BEL,2025-05-14,BULL,IS,342.0966491699219,324.99,323.19,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.65,2.58,0.21,0.19
223,BEL,2025-05-15,BULL,IS,348.1070556640625,330.7,328.56,1.75,1.5953,-0.1547,FULL_TARGET,TIMEOUT,2.53,2.25,0.05,0.04
224,BEL,2026-03-02,BEAR,IS,452.0256652832031,429.42,436.2,-1.0,0.5,1.5,SL_HIT,BE_EXIT,0.95,1.35,1.32,0.59
225,BEL,2026-03-05,BEAR,IS,458.04998779296875,435.15,436.62,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.67,0.72,1.07,1.14
226,BEL,2026-03-06,BEAR,IS,468.45001220703125,445.03,446.75,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.07,0.07,1.49,1.6
227,BEML,2025-05-09,BULL,IS,1543.878443100052,1466.68,1489.84,1.5001,1.75,0.2499,TIMEOUT,FULL_TARGET,2.16,2.61,0.03,0.04
228,BEML,2025-05-12,BULL,IS,1552.9064538906216,1475.26,1498.55,1.4385,1.75,0.3115,TIMEOUT,FULL_TARGET,2.03,2.9,0.0,0.0
229,BEML,2025-05-22,BULL,IS,1626.7012441044371,1545.37,1569.77,0.9227,1.75,0.8273,TIMEOUT,FULL_TARGET,1.95,2.51,0.0,0.0
230,BEML,2025-06-11,BULL,IS,1718.1789988836933,1632.27,1658.04,0.2012,0.4786,0.2774,TIMEOUT,BE_EXIT,0.76,1.08,0.49,0.7
231,BEML,2025-06-23,BULL,IS,1757.9929626907851,1670.09,1696.46,-0.5952,-1.0,-0.4048,TIMEOUT,SL_HIT,0.29,0.41,0.97,1.02
232,BEML,2025-07-29,BEAR,IS,1788.00764297377,1698.61,1725.43,-0.7893,-1.0168,-0.2275,TIMEOUT,SL_HIT,0.19,0.24,0.85,1.19
233,BEML,2025-07-31,BEAR,IS,1798.0232609158436,1708.12,1735.09,-0.6804,-1.1702,-0.4898,TIMEOUT,SL_HIT,0.07,0.02,0.95,1.35
234,BHARATFORG,2025-11-11,SIDEWAYS,IS,1396.262451171875,1326.45,1331.82,0.2753,0.2982,0.0229,TIMEOUT,TIMEOUT,0.83,0.9,0.49,0.53
235,BHARATFORG,2026-05-07,BULL,IS,1986.871826171875,1887.53,1878.49,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.51,0.47,1.28,1.17
236,BIOCON,2025-02-26,BULL,IS,765.0692640878152,726.82,738.29,-1.0784,-1.5404,-0.462,SL_HIT,SL_HIT,0.03,0.04,1.13,1.61
237,BIOCON,2025-07-15,BEAR,IS,944.0237069287705,896.82,910.98,-0.0585,-0.0835,-0.025,TIMEOUT,TIMEOUT,0.61,0.88,0.3,0.43
238,BIOCON,2025-07-22,BEAR,IS,970.9640761824254,922.42,936.98,-0.1262,-1.0,-0.8738,TIMEOUT,SL_HIT,0.0,0.0,0.85,1.04
239,BIOCON,2026-03-06,BEAR,IS,1165.3545390593702,1107.09,1124.57,1.1325,1.4036,0.2711,TIMEOUT,TIMEOUT,1.54,2.2,0.11,0.16
240,BIOCON,2026-03-17,BEAR,IS,1200.6445548673832,1140.61,1158.62,0.4043,0.4333,0.029,TIMEOUT,BE_EXIT,0.95,1.35,0.33,0.47
241,BIRLACORPN,2025-04-28,BULL,IS,2049.9370397517914,1947.44,1978.19,0.6362,0.9544,0.3182,TIMEOUT,TIMEOUT,0.81,1.16,0.57,0.81
242,BIRLACORPN,2025-05-02,BULL,IS,2064.201350266083,1960.99,1991.95,0.0685,-1.0,-1.0685,TIMEOUT,SL_HIT,0.97,0.14,0.7,1.0
243,BLSE,2026-06-29,BULL,IS,232.8800048828125,221.24,220.7,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,3.53,3.38,0.23,0.22
244,BLSE,2026-08-28,OOS,OOS,326.25,309.94,307.46,-0.5917,-0.5136,0.0781,TIMEOUT,TIMEOUT,0.31,0.27,0.92,0.8
245,BLSE,2026-08-31,OOS,OOS,327.8999938964844,311.5,308.66,-1.0,-0.5873,0.4127,SL_HIT,TIMEOUT,0.19,0.16,1.01,0.86
246,BLUEDART,2025-03-17,BULL,IS,1518.1516761090497,1442.24,1465.02,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.56,2.68,0.0,0.0
247,BLUEDART,2025-03-19,BULL,IS,1571.269376349294,1492.71,1516.27,1.5109,1.75,0.2391,TIMEOUT,FULL_TARGET,2.19,2.57,0.06,0.08
248,BLUEDART,2025-08-27,BEAR,IS,1877.0270064378774,1783.18,1811.33,1.0319,1.2598,0.2279,TIMEOUT,TIMEOUT,1.62,2.32,0.0,0.0
249,BLUEDART,2025-09-04,BEAR,IS,1967.9983945260033,1869.6,1899.12,1.1237,1.391,0.2673,TIMEOUT,TIMEOUT,1.38,1.97,0.58,0.83
250,BLUEDART,2025-09-22,BEAR,IS,2053.532683545168,1950.86,1981.66,0.958,1.1542,0.1962,TIMEOUT,TIMEOUT,1.16,1.66,0.01,0.01
251,BLUEDART,2025-09-26,BEAR,IS,2127.5688492690815,2021.19,2053.1,-1.1314,-1.1843,-0.0529,SL_HIT,SL_HIT,0.43,0.61,1.25,1.26
252,BLUEJET,2026-07-29,BULL,IS,602.75,572.61,560.8,0.2802,0.3421,0.0619,BE_EXIT,BE_EXIT,1.49,1.07,0.85,0.61
253,BLUEJET,2026-07-30,BULL,IS,612.4500122070312,581.83,575.64,-1.0,-1.0,0.0,SL_HIT,SL_HIT,1.15,0.96,1.16,1.15
254,BLUEJET,2026-07-31,BULL,IS,626.25,594.94,590.08,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.69,0.6,1.57,1.36
255,BLUESTONE,2025-07-02,BEAR,IS,1512.8764929457948,1437.23,1459.93,0.2792,0.6995,0.4203,TIMEOUT,TIMEOUT,0.85,1.21,0.49,0.7
256,BLUESTONE,2025-07-07,BEAR,IS,1528.317470937734,1451.9,1474.83,-0.7363,-1.1078,-0.3715,TIMEOUT,SL_HIT,0.63,0.91,0.78,1.11
257,BLUESTONE,2025-07-18,BEAR,IS,1574.6342358543657,1495.9,1519.52,-1.0,-1.3237,-0.3237,SL_HIT,SL_HIT,0.0,0.0,1.05,1.5
258,BORORENEW,2026-07-09,BULL,IS,651.6500244140625,619.07,610.07,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.56,0.44,1.42,1.11
259,BOSCHLTD,2026-09-07,OOS,OOS,48025.0,45623.75,45768.89,0.3123,0.3324,0.0201,TIMEOUT,TIMEOUT,0.45,0.48,0.0,0.0
260,BPCL,2025-11-11,SIDEWAYS,IS,363.88525390625,345.69,350.68,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.4,0.55,1.09,1.2
261,BPCL,2025-12-31,SIDEWAYS,IS,373.46502685546875,354.79,360.39,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.22,0.31,1.04,1.49
262,BRIGADE,2025-12-31,SIDEWAYS,IS,2127.3055615190274,2020.94,2052.85,0.0444,0.3357,0.2913,TIMEOUT,BE_EXIT,0.85,1.22,0.53,0.38
263,BRIGADE,2026-02-25,BEAR,IS,2386.3905966579573,2267.07,2302.87,-1.0,-1.0009,-0.0009,SL_HIT,SL_HIT,0.0,0.0,1.11,1.04
264,BRIGADE,2026-03-02,BEAR,IS,2356.51820088288,2238.69,2274.04,-0.2255,-1.0716,-0.8461,TIMEOUT,SL_HIT,0.32,0.34,0.87,1.24
265,BRIGADE,2026-04-08,BULL,IS,2424.6842393101524,2303.45,2339.82,0.9911,1.2015,0.2104,TIMEOUT,TIMEOUT,1.58,2.26,0.17,0.25
266,BSE,2025-11-19,SIDEWAYS,IS,2890.684326171875,2746.15,2707.87,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.43,0.34,1.13,1.46
267,BSE,2026-03-17,BEAR,IS,2965.78662109375,2817.5,2785.66,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.24,0.2,1.28,1.05
268,BSE,2026-04-01,BULL,IS,2860.065185546875,2717.06,2659.44,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.92,2.76,0.73,0.52
269,BSE,2026-04-06,BULL,IS,2974.463623046875,2825.74,2736.51,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.95,2.76,0.43,0.27
270,BSE,2026-04-08,BULL,IS,3155.287353515625,2997.52,2902.86,1.75,1.4421,-0.3079,FULL_TARGET,TIMEOUT,2.57,2.02,0.16,0.1
271,BSE,2026-04-09,BULL,IS,3248.8408203125,3086.4,2988.93,1.75,1.235,-0.515,FULL_TARGET,TIMEOUT,2.57,1.6,0.35,0.22
272,BSE,2026-04-13,BULL,IS,3294.91943359375,3130.17,3031.33,1.75,1.2995,-0.4505,FULL_TARGET,TIMEOUT,2.73,1.84,0.0,0.0
273,BSE,2026-04-17,BULL,IS,3522.220703125,3346.11,3286.39,1.75,1.2949,-0.4551,FULL_TARGET,TIMEOUT,2.57,1.96,0.68,0.5
274,BSE,2026-05-14,BULL,IS,4026.990966796875,3825.64,3837.8,0.5,0.5,0.0,BE_EXIT,BE_EXIT,2.03,2.16,0.48,0.51
275,BSE,2026-05-18,BULL,IS,4109.87255859375,3904.38,3907.73,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.58,1.61,0.43,0.44
276,CANBK,2025-10-27,BEAR,IS,125.0063247680664,118.76,120.63,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.67,2.73,0.21,0.31
277,CANBK,2025-10-30,BEAR,IS,128.646240234375,122.21,124.02,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.62,2.53,0.25,0.35
278,CANBK,2025-10-31,BEAR,IS,132.61532592773438,125.98,126.45,1.2061,1.26,0.0539,TIMEOUT,TIMEOUT,2.16,2.33,0.06,0.07
279,CANBK,2025-11-17,SIDEWAYS,IS,144.3579559326172,137.14,137.84,-0.8423,-1.0,-0.1577,TIMEOUT,SL_HIT,0.68,0.76,0.96,1.06
280,CAPLIPOINT,2026-06-19,BULL,IS,2503.5,2378.32,2323.26,0.5,0.7222,0.2222,BE_EXIT,TIMEOUT,1.37,1.03,0.37,0.26
281,CAPLIPOINT,2026-07-27,BULL,IS,2621.39990234375,2490.33,2440.1,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.41,0.3,1.29,1.32
282,CAPLIPOINT,2026-08-10,OOS,OOS,2623.800048828125,2492.61,2465.22,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.37,0.3,1.31,1.08
283,CARBORUNIV,2025-03-28,BULL,IS,966.9804057381206,918.63,933.14,-1.2241,-1.2608,-0.0367,SL_HIT,SL_HIT,0.08,0.11,1.22,1.26
284,CARYSIL,2025-11-03,SIDEWAYS,IS,987.2999877929688,937.93,934.95,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.18,0.17,1.29,1.22
285,CCL,2026-03-20,BEAR,IS,1087.5999755859375,1033.22,1018.78,-1.0,0.5,1.5,SL_HIT,BE_EXIT,0.39,1.39,1.16,0.92
286,CCL,2026-04-06,BULL,IS,1116.9000244140625,1061.06,1042.44,0.389,-0.184,-0.573,BE_EXIT,TIMEOUT,1.19,0.89,0.84,0.93
287,CCL,2026-04-07,BULL,IS,1146.0999755859375,1088.79,1069.54,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.65,0.48,1.33,1.16
288,CEATLTD,2025-10-20,BEAR,IS,4203.89990234375,3993.7,3969.82,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.11,1.0,0.44,0.39
289,CEATLTD,2025-10-21,BEAR,IS,4289.7001953125,4075.22,4038.74,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.69,0.59,1.26,1.08
290,CEMPRO,2025-09-11,BEAR,IS,812.0969383391138,771.49,783.67,1.0581,1.75,0.6919,TIMEOUT,FULL_TARGET,1.87,2.67,0.02,0.03
291,CEMPRO,2025-09-19,BEAR,IS,868.1525813704851,824.74,837.77,-0.2161,-0.3088,-0.0927,TIMEOUT,TIMEOUT,0.46,0.66,0.55,0.78
292,CEMPRO,2025-11-26,SIDEWAYS,IS,899.2211762063101,854.26,867.75,-1.0056,-1.4367,-0.4311,SL_HIT,SL_HIT,0.0,0.0,1.13,1.61
293,CEMPRO,2026-06-26,BULL,IS,1172.3317439417165,1113.72,1131.3,0.7348,0.8354,0.1006,TIMEOUT,TIMEOUT,1.15,1.65,0.0,0.0
294,CERA,2026-07-16,BULL,IS,3035.8355971776177,2884.04,2929.58,-0.2878,-1.0,-0.7122,TIMEOUT,SL_HIT,0.27,0.39,0.9,1.1
295,CERA,2026-07-22,BULL,IS,3074.7799599338573,2921.04,2967.16,-1.0,-1.2872,-0.2872,SL_HIT,SL_HIT,0.0,0.0,1.01,1.45
296,CGCL,2026-09-03,OOS,OOS,271.5,257.92,249.78,0.5,0.0345,-0.4655,BE_EXIT,TIMEOUT,1.17,0.73,0.25,0.17
297,CGPOWER,2026-05-05,BULL,IS,826.9000244140625,785.56,783.42,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.45,1.38,0.55,0.53
298,CGPOWER,2026-05-06,BULL,IS,828.9000244140625,787.46,782.71,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.4,1.25,0.07,0.06
299,CGPOWER,2026-05-07,BULL,IS,859.0999755859375,816.14,810.94,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.64,0.58,1.27,1.13
300,CHAMBLFERT,2025-03-06,BULL,IS,2419.510796128257,2298.54,2334.83,0.3569,0.5098,0.1529,TIMEOUT,TIMEOUT,0.41,0.59,0.46,0.66
301,CHAMBLFERT,2025-04-17,BULL,IS,2636.192847733733,2504.38,2543.93,0.4469,0.6385,0.1916,TIMEOUT,TIMEOUT,0.5,0.71,0.26,0.38
302,CHAMBLFERT,2026-03-04,BEAR,IS,3076.0838482135723,2922.28,2968.42,-1.0,-1.3549,-0.3549,SL_HIT,SL_HIT,0.51,0.73,1.03,1.46
303,CHEMICAL.NS,2025-03-31,BULL,IS,1931.5349553623573,1834.96,1863.93,0.9846,1.1922,0.2076,TIMEOUT,TIMEOUT,1.22,1.74,0.06,0.09
304,CHEMICAL.NS,2025-05-01,BULL,IS,2085.0252907454687,1980.77,2012.05,-1.2534,-1.0,0.2534,SL_HIT,SL_HIT,0.0,0.0,1.25,1.03
305,CHEMICAL.NS,2025-05-07,BULL,IS,2049.4459037030574,1946.97,1977.72,-1.0,-1.3258,-0.3258,SL_HIT,SL_HIT,0.0,0.0,1.03,1.33
306,CHEMICAL.NS,2025-09-04,BEAR,IS,2501.6275610564344,2376.55,2414.07,0.0325,0.4772,0.4447,TIMEOUT,BE_EXIT,0.83,1.19,0.32,0.25
307,CHENNPETRO,2025-07-21,BEAR,IS,923.6931126750118,877.51,891.36,-1.0604,-1.1271,-0.0667,SL_HIT,SL_HIT,0.23,0.32,1.06,1.13
308,CHENNPETRO,2026-02-19,BEAR,IS,1129.1452629024418,1072.69,1089.63,0.151,0.2158,0.0648,TIMEOUT,TIMEOUT,0.67,0.96,0.36,0.51
309,CHENNPETRO,2026-03-25,BEAR,IS,1167.4470346186313,1109.07,1126.59,0.0553,0.079,0.0237,TIMEOUT,TIMEOUT,0.63,0.9,0.34,0.49
310,CHENNPETRO,2026-04-02,BULL,IS,1203.3110017948359,1143.15,1161.2,-0.5123,-1.2359,-0.7236,TIMEOUT,SL_HIT,0.37,0.0,0.93,1.32
311,CHENNPETRO,2026-04-08,BULL,IS,1184.4647916730642,1125.24,1143.01,-1.0,-1.0462,-0.0462,SL_HIT,SL_HIT,0.7,1.0,1.03,1.05
312,CHENNPETRO,2026-09-09,OOS,OOS,1604.4000244140625,1524.18,1520.88,-0.3927,-0.3772,0.0155,TIMEOUT,TIMEOUT,0.91,0.88,0.51,0.49
313,CHOLAFIN,2025-10-24,BEAR,IS,1731.624267578125,1645.04,1671.02,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.56,0.8,1.03,1.32
314,CHOLAFIN,2026-08-06,OOS,OOS,1940.0,1843.0,1827.62,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.0,0.0,1.1,1.04
315,CIEINDIA,2026-02-17,BEAR,IS,455.6492919921875,432.87,430.54,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.76,2.5,0.42,0.38
