symbol,pattern,detector_source,signal_date,year,period,regime,score,entry,stop,target,risk_pct,clv,rvol,upper_wick_pct,pass_rvol_hard,pass_clv_hard,pass_wick_hard,pass_score_hard,pass_hardened,outcome,r_multiple,holding_bars,pnl_pct,mfe,mae,exit_date,exit_price,exit_reason
AARTIPHARM,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-01-21,2026,OOS_2026,BULL,91.0,792.22,744.69,863.52,6.0,0.81,2.09,0.19,True,True,True,True,True,LOSS,-1.0,3,-6.0,0.14,1.24,2026-01-26,744.69,STOP_LOSS
AARTIPHARM,BULL_FLAG,EXTENDED_LIBRARY,2026-05-06,2026,OOS_2026,BULL,75.0,788.45,758.1,833.97,3.85,0.89,1.36,0.11,True,True,True,True,True,LOSS,-1.0,3,-3.85,0.31,1.6,2026-05-10,758.1041273024118,STOP_LOSS
AARTIPHARM,CUP_AND_HANDLE,EXTENDED_LIBRARY,2026-05-06,2026,OOS_2026,BULL,75.0,788.45,758.1,833.97,3.85,0.89,1.36,0.11,True,True,True,True,True,LOSS,-1.0,3,-3.85,0.31,1.6,2026-05-10,758.1041273024118,STOP_LOSS
AARTIPHARM,V_REVERSAL,TECHNICAL_SCANNER,2026-05-06,2026,OOS_2026,BULL,81.0,788.45,741.14,859.42,6.0,0.89,1.36,0.11,True,True,True,True,True,LOSS,-1.0,3,-6.0,0.2,1.02,2026-05-10,741.14,STOP_LOSS
AARTIPHARM,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-08-10,2026,OOS_2026,BULL,75.0,823.0,778.22,890.18,5.44,1.0,10.74,0.0,True,True,True,True,True,WIN,1.5,1,8.16,2.45,0.0,2026-08-10,890.1762654308454,TARGET_1
AARTIPHARM,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-08-10,2026,OOS_2026,BULL,75.0,823.0,778.22,890.18,5.44,1.0,10.74,0.0,True,True,True,True,True,WIN,1.5,1,8.16,2.45,0.0,2026-08-10,890.1762654308454,TARGET_1
AARTIPHARM,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-08-10,2026,OOS_2026,BULL,94.0,823.0,773.62,897.07,6.0,1.0,10.74,0.0,True,True,True,True,True,WIN,1.5,1,9.0,2.22,0.0,2026-08-10,897.07,TARGET_1
AAVAS,BULL_FLAG,TECHNICAL_SCANNER,2026-05-05,2026,OOS_2026,BULL,88.0,1445.8,1359.05,1575.93,6.0,0.84,1.56,0.16,True,True,True,True,True,LOSS,-1.0,6,-6.0,0.57,1.14,2026-05-12,1359.05,STOP_LOSS
AAVAS,PENNANT_CONVERGENCE,EXTENDED_LIBRARY,2026-05-05,2026,OOS_2026,BULL,75.0,1445.8,1401.22,1512.67,3.08,0.84,1.56,0.16,True,True,True,True,True,LOSS,-1.0,4,-3.08,1.1,1.03,2026-05-10,1401.218400228669,STOP_LOSS
AAVAS,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-06-10,2026,OOS_2026,BEAR,88.0,1299.6,1241.36,1386.96,4.48,0.78,1.58,0.22,True,True,True,True,True,WIN,1.5,2,6.72,2.49,0.32,2026-06-11,1386.96,TARGET_1
AAVAS,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-06-10,2026,OOS_2026,BEAR,75.0,1299.6,1258.86,1360.71,3.13,0.78,1.58,0.22,True,True,True,True,True,WIN,1.5,1,4.7,1.68,0.46,2026-06-10,1360.7064234241677,TARGET_1
AAVAS,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-06-22,2026,OOS_2026,BULL,75.0,1466.6,1413.35,1546.48,3.63,0.81,3.48,0.19,True,True,True,True,True,WIN,0.58,20,2.1,1.39,0.5,2026-07-19,1497.4000244140625,TIMEOUT_20D
AAVAS,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-08-03,2026,OOS_2026,BULL,75.0,1439.0,1393.83,1506.76,3.14,0.85,1.82,0.15,True,True,True,True,True,LOSS,-1.0,1,-3.14,0.24,1.17,2026-08-03,1393.8296277908798,STOP_LOSS
AAVAS,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-08-03,2026,OOS_2026,BULL,75.0,1439.0,1393.83,1506.76,3.14,0.85,1.82,0.15,True,True,True,True,True,LOSS,-1.0,1,-3.14,0.24,1.17,2026-08-03,1393.8296277908798,STOP_LOSS
AAVAS,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-09-03,2026,OOS_2026,BEAR,75.0,1297.8,1254.89,1362.17,3.31,0.84,1.63,0.16,True,True,True,True,True,LOSS,-0.27,5,-0.9,0.47,0.96,2026-09-10,1286.0999755859375,TIMEOUT_20D
ABB,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-12-19,2025,VAL_2025,BULL,75.0,5155.91,5062.38,5296.22,1.81,0.84,2.13,0.16,True,True,True,True,True,LOSS,-1.0,13,-1.81,2.03,2.06,2026-01-07,5062.375956865785,INTRABAR_AMBIGUITY_LOSS
ABB,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-01-28,2026,OOS_2026,SIDEWAYS,75.0,5022.96,4893.73,5216.8,2.57,0.9,2.09,0.1,True,True,True,True,True,WIN,1.5,1,3.86,3.88,0.46,2026-01-28,5216.796778888434,TARGET_1
ABB,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-01-29,2026,OOS_2026,SIDEWAYS,75.0,5451.7,5291.59,5691.88,2.94,0.87,7.8,0.13,True,True,True,True,True,WIN,1.5,3,4.41,1.83,0.66,2026-02-02,5691.880061586808,TARGET_1
ABB,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-01-29,2026,OOS_2026,SIDEWAYS,75.0,5451.7,5211.53,5811.97,4.41,0.87,7.8,0.13,True,True,True,True,True,WIN,1.5,4,6.61,1.63,0.44,2026-02-03,5811.9685298802115,TARGET_1
ABB,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2026-01-29,2026,OOS_2026,SIDEWAYS,95.0,5451.7,5185.75,5850.63,4.88,0.87,7.8,0.13,True,True,True,True,True,WIN,1.5,8,7.32,1.54,0.4,2026-02-09,5850.63,TARGET_1
ABB,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-01-29,2026,OOS_2026,SIDEWAYS,75.0,5451.7,5291.59,5691.88,2.94,0.87,7.8,0.13,True,True,True,True,True,WIN,1.5,3,4.41,1.83,0.66,2026-02-02,5691.880061586808,TARGET_1
ABB,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-04-08,2026,OOS_2026,BULL,75.0,6538.26,6227.53,7004.36,4.75,0.91,1.62,0.09,True,True,True,True,True,WIN,1.5,6,7.13,1.66,0.26,2026-04-16,7004.359968187611,TARGET_1
ABB,ASCENDING_TRIANGLE,EXTENDED_LIBRARY,2026-04-09,2026,OOS_2026,BULL,75.0,6587.06,6383.43,6892.51,3.09,0.82,1.46,0.18,True,True,True,True,True,WIN,1.5,3,4.64,1.85,0.01,2026-04-14,6892.511063677221,TARGET_1
ABB,DOUBLE_BOTTOM,TECHNICAL_SCANNER,2026-04-09,2026,OOS_2026,BULL,85.0,6587.06,6266.21,7068.33,4.87,0.82,1.46,0.18,True,True,True,True,True,WIN,1.5,6,7.31,2.19,0.0,2026-04-19,7068.33,TARGET_1
ABB,BULL_FLAG,EXTENDED_LIBRARY,2026-04-17,2026,OOS_2026,BULL,75.0,7000.87,6794.57,7310.31,2.95,0.79,1.45,0.21,True,True,True,True,True,WIN,1.5,3,4.42,3.83,0.17,2026-04-21,7310.307690718169,TARGET_1
ABB,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-07-15,2026,OOS_2026,BULL,75.0,7204.5,7015.21,7488.43,2.63,0.81,2.71,0.19,True,True,True,True,True,WIN,1.5,1,3.94,3.8,0.07,2026-07-15,7488.4338100823015,TARGET_1
ABB,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-08-03,2026,OOS_2026,BULL,75.0,7512.56,7279.82,7861.67,3.1,0.86,2.56,0.14,True,True,True,True,True,LOSS,-0.79,20,-2.44,1.34,0.97,2026-09-09,7329.0,TIMEOUT_20D
ABB,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-08-03,2026,OOS_2026,BULL,97.0,7512.56,7061.81,8188.68,6.0,0.86,2.56,0.14,True,True,True,True,True,LOSS,-0.41,20,-2.44,0.69,0.5,2026-09-09,7329.0,TIMEOUT_20D
ABCAPITAL,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2025-12-19,2025,VAL_2025,BEAR,75.0,348.7,-1207.56,2683.09,446.3,0.84,1.79,0.16,True,True,True,True,True,WIN,0.98,20,439.04,1.02,0.0,2026-01-02,1879.6441772728058,TIMEOUT_20D
ABCAPITAL,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2025-12-19,2025,VAL_2025,BEAR,75.0,348.7,-1207.56,2683.09,446.3,0.84,1.79,0.16,True,True,True,True,True,WIN,0.98,20,439.04,1.02,0.0,2026-01-02,1879.6441772728058,TIMEOUT_20D
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-02-10,2026,OOS_2026,BEAR,75.0,353.75,-1062.33,2477.87,400.31,0.79,1.46,0.21,True,True,True,True,True,LOSS,-0.0,20,-1.26,0.99,0.02,2026-02-23,349.29998779296875,TIMEOUT_20D
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-02-10,2026,OOS_2026,BEAR,83.0,353.75,332.52,385.6,6.0,0.79,1.46,0.21,True,True,True,True,True,WIN,1.5,1,9.0,62.18,0.0,2026-02-10,385.6,TARGET_1
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-02-24,2026,OOS_2026,BEAR,75.0,349.3,-1015.53,2396.55,390.73,0.86,2.74,0.14,True,True,True,True,True,WIN,1.03,20,404.31,1.04,0.03,2026-03-10,1761.5373481545128,TIMEOUT_20D
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-02-24,2026,OOS_2026,BEAR,93.0,349.3,329.44,379.09,5.69,0.86,2.74,0.14,True,True,True,True,True,WIN,1.5,1,8.53,70.2,0.0,2026-02-24,379.09,TARGET_1
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-04-08,2026,OOS_2026,BEAR,75.0,338.4,-880.24,2166.36,360.12,0.91,2.1,0.09,True,True,True,True,True,WIN,1.03,20,370.27,1.1,0.01,2026-04-22,1591.3933171315127,TIMEOUT_20D
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-04-08,2026,OOS_2026,BEAR,93.0,338.4,318.1,368.85,6.0,0.91,2.1,0.09,True,True,True,True,True,WIN,1.5,1,9.0,65.85,0.0,2026-04-08,368.85,TARGET_1
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-04-10,2026,OOS_2026,BEAR,75.0,341.9,-899.71,2204.31,363.15,0.83,1.48,0.17,True,True,True,True,True,WIN,0.99,20,359.56,1.08,0.01,2026-04-24,1571.2287426372332,TIMEOUT_20D
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-04-10,2026,OOS_2026,BEAR,83.0,341.9,321.39,372.66,6.0,0.83,1.48,0.17,True,True,True,True,True,WIN,1.5,1,9.0,63.97,0.0,2026-04-10,372.66,TARGET_1
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-06-16,2026,OOS_2026,SIDEWAYS,86.0,373.8,351.37,407.44,6.0,0.76,1.62,0.24,True,True,True,True,True,WIN,1.5,1,9.0,63.74,0.0,2026-06-16,407.44,TARGET_1
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-06-19,2026,OOS_2026,BEAR,75.0,375.9,-1036.62,2494.68,375.77,0.84,5.03,0.16,True,True,True,True,True,WIN,0.02,20,6.74,1.02,0.0,2026-07-02,401.25,TIMEOUT_20D
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-06-19,2026,OOS_2026,BEAR,90.0,375.9,353.35,409.72,6.0,0.84,5.03,0.16,True,True,True,True,True,WIN,1.5,1,9.0,61.77,0.0,2026-06-19,409.72,TARGET_1
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-07-17,2026,OOS_2026,BEAR,75.0,401.55,-1005.45,2512.05,350.39,0.82,1.9,0.18,True,True,True,True,True,WIN,0.0,20,0.68,1.03,0.01,2026-07-30,404.29998779296875,TIMEOUT_20D
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-07-17,2026,OOS_2026,BEAR,89.0,401.55,382.08,430.75,4.85,0.82,1.9,0.18,True,True,True,True,True,WIN,1.5,1,7.27,74.67,0.0,2026-07-17,430.75,TARGET_1
ABCAPITAL,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-08-18,2026,OOS_2026,BEAR,75.0,402.0,-973.72,2465.58,342.22,0.91,1.97,0.09,True,True,True,True,True,LOSS,-0.0,20,-0.5,0.98,0.01,2026-09-10,400.0,TIMEOUT_20D
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-08-31,2026,OOS_2026,BEAR,75.0,409.4,-468.86,1726.79,214.52,1.0,3.09,0.0,True,True,True,True,True,LOSS,-0.01,8,-2.3,0.0,0.03,2026-09-10,400.0,TIMEOUT_20D
ABCAPITAL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-08-31,2026,OOS_2026,BEAR,93.0,409.4,391.83,435.75,4.29,1.0,3.09,0.0,True,True,True,True,True,LOSS,-1.0,1,-4.29,0.0,1.09,2026-08-31,391.83,STOP_LOSS
ABCAPITAL,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-09-02,2026,OOS_2026,BEAR,75.0,397.05,-362.35,1536.14,191.26,1.0,2.29,0.0,True,True,True,True,True,WIN,0.0,6,0.74,0.01,0.01,2026-09-10,400.0,TIMEOUT_20D
ABCAPITAL,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-09-02,2026,OOS_2026,BEAR,75.0,397.05,-362.35,1536.14,191.26,1.0,2.29,0.0,True,True,True,True,True,WIN,0.0,6,0.74,0.01,0.01,2026-09-10,400.0,TIMEOUT_20D
ABDL,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-05-13,2025,VAL_2025,BULL,75.0,1765.6,1729.94,1819.09,2.02,0.85,1.51,0.15,True,True,True,True,True,LOSS,-1.0,1,-2.02,0.0,1.47,2025-05-14,1729.9417603710294,STOP_LOSS
ABDL,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2025-05-13,2025,VAL_2025,BULL,91.0,1765.6,1683.24,1889.14,4.66,0.85,1.51,0.15,True,True,True,True,True,LOSS,-1.0,4,-4.66,0.0,1.01,2025-05-19,1683.24,STOP_LOSS
ABDL,ASCENDING_TRIANGLE,TECHNICAL_SCANNER,2025-06-12,2025,VAL_2025,BULL,88.0,1772.88,1719.13,1853.51,3.03,0.81,1.65,0.19,True,True,True,True,True,LOSS,-1.0,11,-3.03,0.73,1.26,2025-06-27,1719.13,STOP_LOSS
ABDL,CUP_HANDLE,TECHNICAL_SCANNER,2025-08-08,2025,VAL_2025,BULL,90.0,1821.83,1767.72,1903.0,2.97,0.86,1.74,0.14,True,True,True,True,True,LOSS,-1.0,5,-2.97,0.0,1.45,2025-08-15,1767.72,STOP_LOSS
ABDL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-08-08,2025,VAL_2025,BULL,75.0,1821.83,1796.36,1860.04,1.4,0.86,1.74,0.14,True,True,True,True,True,LOSS,-1.0,2,-1.4,0.0,1.7,2025-08-12,1796.3637137490011,STOP_LOSS
ABDL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-08-21,2025,VAL_2025,BULL,75.0,1804.54,1778.54,1843.53,1.44,0.96,1.9,0.04,True,True,True,True,True,LOSS,-1.0,1,-1.44,0.0,1.59,2025-08-22,1778.5428776283618,STOP_LOSS
ABDL,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2025-08-21,2025,VAL_2025,BULL,75.0,1804.54,1778.54,1843.53,1.44,0.96,1.9,0.04,True,True,True,True,True,LOSS,-1.0,1,-1.44,0.0,1.59,2025-08-22,1778.5428776283618,STOP_LOSS
ABDL,FALLING_WEDGE_REVERSAL,EXTENDED_LIBRARY,2025-10-29,2025,VAL_2025,SIDEWAYS,75.0,1717.5,1695.69,1750.21,1.27,0.89,1.45,0.11,True,True,True,True,True,LOSS,-1.0,1,-1.27,0.0,1.48,2025-10-30,1695.690172424796,STOP_LOSS
ABDL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-10-29,2025,VAL_2025,SIDEWAYS,75.0,1717.5,1695.69,1750.21,1.27,0.89,1.45,0.11,True,True,True,True,True,LOSS,-1.0,1,-1.27,0.0,1.48,2025-10-30,1695.690172424796,STOP_LOSS
ABDL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-01-08,2026,OOS_2026,SIDEWAYS,75.0,1646.59,1622.44,1682.82,1.47,0.94,1.51,0.06,True,True,True,True,True,LOSS,-1.0,6,-1.47,0.71,1.44,2026-01-16,1622.4384445121048,STOP_LOSS
ABDL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-01-14,2026,OOS_2026,SIDEWAYS,75.0,1644.78,1621.48,1679.73,1.42,0.83,1.69,0.17,True,True,True,True,True,LOSS,-1.0,2,-1.42,0.13,1.42,2026-01-16,1621.483882506056,STOP_LOSS
ABDL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-02-03,2026,OOS_2026,BULL,75.0,1668.63,1646.22,1702.25,1.34,0.88,1.73,0.12,True,True,True,True,True,LOSS,-1.0,6,-1.34,0.91,1.32,2026-02-11,1646.2177333422976,STOP_LOSS
ABDL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-03-24,2026,OOS_2026,SIDEWAYS,75.0,1689.99,1667.12,1724.29,1.35,0.8,1.65,0.2,True,True,True,True,True,WIN,1.5,4,2.03,1.5,0.0,2026-03-30,1724.2857658077073,TARGET_1
ABDL,CUP_HANDLE,TECHNICAL_SCANNER,2026-03-26,2026,OOS_2026,BULL,88.0,1714.05,1653.3,1805.18,3.54,0.79,1.59,0.21,True,True,True,True,True,LOSS,-1.0,7,-3.54,0.45,1.13,2026-04-06,1653.3,STOP_LOSS
ABDL,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-03-26,2026,OOS_2026,BULL,75.0,1714.05,1691.49,1747.89,1.32,0.79,1.59,0.21,True,True,True,True,True,LOSS,-1.0,6,-1.32,1.21,2.32,2026-04-03,1691.491579125196,STOP_LOSS
ABDL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-06-01,2026,OOS_2026,SIDEWAYS,84.0,1619.21,1552.69,1718.98,4.11,0.84,1.46,0.16,True,True,True,True,True,WIN,0.69,20,2.82,0.89,0.71,2026-06-29,1664.8605947876324,TIMEOUT_20D
ABDL,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-07-22,2026,OOS_2026,BULL,75.0,1882.63,1846.12,1937.4,1.94,0.91,2.09,0.09,True,True,True,True,True,WIN,1.5,3,2.91,2.03,0.04,2026-07-27,1937.4048983650328,TARGET_1
ABDL,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2026-07-22,2026,OOS_2026,BULL,98.0,1882.63,1813.28,1986.66,3.68,0.91,2.09,0.09,True,True,True,True,True,WIN,1.5,5,5.53,1.62,0.02,2026-07-29,1986.66,TARGET_1
ABFRL,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2025-12-09,2025,VAL_2025,BEAR,75.0,75.89,73.7,79.18,2.89,0.92,1.52,0.08,True,True,True,True,True,LOSS,-1.0,5,-2.89,0.96,1.09,2025-12-15,73.69805441358449,STOP_LOSS
ABFRL,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2025-12-09,2025,VAL_2025,BEAR,75.0,75.89,73.7,79.18,2.89,0.92,1.52,0.08,True,True,True,True,True,LOSS,-1.0,5,-2.89,0.96,1.09,2025-12-15,73.69805441358449,STOP_LOSS
ABFRL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-02-13,2026,OOS_2026,SIDEWAYS,75.0,73.8,70.2,79.2,4.88,0.81,1.41,0.19,True,True,True,True,True,LOSS,-1.0,4,-4.88,0.17,1.15,2026-02-18,70.199402961335,STOP_LOSS
ABFRL,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-04-06,2026,OOS_2026,BEAR,75.0,58.94,55.91,63.48,5.14,0.76,1.63,0.24,True,True,True,True,True,WIN,1.5,6,7.71,2.06,0.51,2026-04-14,63.48185860147148,TARGET_1
ABFRL,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-04-06,2026,OOS_2026,BEAR,75.0,58.94,55.91,63.48,5.14,0.76,1.63,0.24,True,True,True,True,True,WIN,1.5,6,7.71,2.06,0.51,2026-04-14,63.48185860147148,TARGET_1
ABFRL,V_REVERSAL,TECHNICAL_SCANNER,2026-04-13,2026,OOS_2026,SIDEWAYS,84.0,61.96,58.24,67.54,6.0,0.91,1.4,0.09,True,True,True,True,True,WIN,1.5,17,9.01,1.92,0.15,2026-05-06,67.54,TARGET_1
ABFRL,BULL_FLAG,EXTENDED_LIBRARY,2026-05-04,2026,OOS_2026,BULL,75.0,65.93,63.4,69.72,3.84,0.9,2.2,0.1,True,True,True,True,True,LOSS,-1.0,6,-3.84,1.25,1.45,2026-05-11,63.400676501702,STOP_LOSS
ABFRL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-05-04,2026,OOS_2026,BULL,75.0,65.93,63.4,69.72,3.84,0.9,2.2,0.1,True,True,True,True,True,LOSS,-1.0,6,-3.84,1.25,1.45,2026-05-11,63.400676501702,STOP_LOSS
ABFRL,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-05-04,2026,OOS_2026,BULL,93.0,65.93,61.97,71.87,6.01,0.9,2.2,0.1,True,True,True,True,True,LOSS,-1.0,10,-6.01,0.8,1.37,2026-05-17,61.97,STOP_LOSS
ABFRL,VCP_CONTRACTION,EXTENDED_LIBRARY,2026-05-06,2026,OOS_2026,BULL,75.0,66.21,63.65,70.05,3.86,0.88,1.76,0.12,True,True,True,True,True,LOSS,-1.0,4,-3.86,1.13,1.55,2026-05-11,63.65216344727705,STOP_LOSS
ABFRL,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-05-21,2026,OOS_2026,BULL,75.0,66.76,64.37,70.35,3.59,0.9,1.74,0.1,True,True,True,True,True,LOSS,-1.0,4,-3.59,0.94,1.34,2026-05-26,64.3662576348012,STOP_LOSS
ABFRL,VCP_CONTRACTION,EXTENDED_LIBRARY,2026-05-21,2026,OOS_2026,BULL,75.0,66.76,64.37,70.35,3.59,0.9,1.74,0.1,True,True,True,True,True,LOSS,-1.0,4,-3.59,0.94,1.34,2026-05-26,64.3662576348012,STOP_LOSS
ABFRL,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-06-24,2026,OOS_2026,SIDEWAYS,75.0,61.6,59.6,64.6,3.25,0.81,2.69,0.19,True,True,True,True,True,LOSS,-1.0,3,-3.25,0.3,1.56,2026-06-28,59.600421741392246,STOP_LOSS
ABFRL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-06-24,2026,OOS_2026,SIDEWAYS,94.0,61.6,57.9,67.15,6.01,0.81,2.69,0.19,True,True,True,True,True,LOSS,-1.0,4,-6.01,0.16,1.01,2026-06-29,57.9,STOP_LOSS
ABFRL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-08-03,2026,OOS_2026,SIDEWAYS,75.0,62.41,60.42,65.39,3.18,0.81,2.17,0.19,True,True,True,True,True,LOSS,-1.0,5,-3.18,0.85,2.47,2026-08-09,60.42377477221336,STOP_LOSS
ABFRL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-08-03,2026,OOS_2026,SIDEWAYS,90.0,62.41,58.67,68.02,5.99,0.81,2.17,0.19,True,True,True,True,True,LOSS,-1.0,5,-5.99,0.45,1.31,2026-08-09,58.67,STOP_LOSS
ABLBL,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-03-10,2026,OOS_2026,BEAR,95.0,103.46,97.25,112.78,6.0,0.88,2.68,0.12,True,True,True,True,True,LOSS,-1.0,3,-6.0,0.25,1.31,2026-03-12,97.25,STOP_LOSS
ABLBL,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-03-10,2026,OOS_2026,BEAR,75.0,103.46,99.27,109.75,4.05,0.88,2.68,0.12,True,True,True,True,True,LOSS,-1.0,2,-4.05,0.36,1.2,2026-03-11,99.27057158488942,STOP_LOSS
ABLBL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-05-05,2026,OOS_2026,BULL,75.0,104.24,100.94,109.18,3.16,0.82,2.31,0.18,True,True,True,True,True,WIN,1.5,2,4.74,4.45,0.07,2026-05-06,109.18127810407907,TARGET_1
ABLBL,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-05-05,2026,OOS_2026,BULL,95.0,104.24,97.98,113.62,6.0,0.82,2.31,0.18,True,True,True,True,True,WIN,1.5,2,9.0,2.35,0.03,2026-05-06,113.62,TARGET_1
ABLBL,ASCENDING_TRIANGLE,EXTENDED_LIBRARY,2026-05-07,2026,OOS_2026,BULL,75.0,117.59,113.64,123.5,3.35,0.86,12.03,0.14,True,True,True,True,True,LOSS,-1.0,1,-3.35,0.0,3.33,2026-05-07,113.64210815865452,STOP_LOSS
ABLBL,CUP_AND_HANDLE,EXTENDED_LIBRARY,2026-05-07,2026,OOS_2026,BULL,75.0,117.59,113.64,123.5,3.35,0.86,12.03,0.14,True,True,True,True,True,LOSS,-1.0,1,-3.35,0.0,3.33,2026-05-07,113.64210815865452,STOP_LOSS
ABLBL,VCP_CONTRACTION,EXTENDED_LIBRARY,2026-05-07,2026,OOS_2026,BULL,75.0,117.59,113.64,123.5,3.35,0.86,12.03,0.14,True,True,True,True,True,LOSS,-1.0,1,-3.35,0.0,3.33,2026-05-07,113.64210815865452,STOP_LOSS
ABLBL,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-07-13,2026,OOS_2026,SIDEWAYS,75.0,98.72,95.7,103.25,3.06,0.85,1.8,0.15,True,True,True,True,True,LOSS,-1.0,3,-3.06,0.0,1.36,2026-07-15,95.69581051156105,STOP_LOSS
ABLBL,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-07-13,2026,OOS_2026,SIDEWAYS,92.0,98.72,92.79,107.6,6.0,0.85,1.8,0.15,True,True,True,True,True,LOSS,-1.0,8,-6.0,0.0,1.1,2026-07-22,92.79,STOP_LOSS
ABLBL,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-07-13,2026,OOS_2026,SIDEWAYS,75.0,98.72,95.7,103.25,3.06,0.85,1.8,0.15,True,True,True,True,True,LOSS,-1.0,3,-3.06,0.0,1.36,2026-07-15,95.69581051156105,STOP_LOSS
