event_id,session_date,symbol,regime,rvol_5m,clv_5m,oi_change_5m,max_mfe,s1_r,s2_r,s3_r,s4_r,s5_r
EVT_SC_000208,2022-01-14,TRENT,BEAR,5.44,0.56,-2.09,1.6,0.0,0.0,0.0,0.0,0.0
EVT_SC_000209,2022-01-14,CHOLAFIN,BEAR,1.38,0.275,0.63,1.0,0.0,0.0,0.0,0.0,0.0
EVT_SC_000210,2022-01-14,M&M,BEAR,5.43,0.312,-0.88,2.86,2.145,0.0,0.0,0.0,0.0
EVT_SC_000211,2022-01-14,LTIM,BEAR,1.12,0.528,0.26,1.06,0.0,0.0,0.0,0.0,0.0
EVT_SC_000212,2022-01-14,BHARTIARTL,BEAR,4.67,0.879,-1.98,3.47,2.603,2.866,0.0,1.85,0.0
EVT_SC_000213,2022-01-14,TATASTEEL,BEAR,1.13,0.929,-1.8,1.04,0.0,0.0,0.0,0.0,0.0
EVT_SC_000214,2022-01-14,DIXON,BEAR,2.03,0.953,-0.23,1.45,0.0,0.0,0.0,0.0,0.0
EVT_SC_000215,2022-01-17,COALINDIA,NEUTRAL,4.51,0.964,0.86,3.36,0.0,2.813,0.0,1.85,0.0
EVT_SC_000216,2022-01-17,ADANIENT,NEUTRAL,3.82,0.346,-0.29,4.12,0.0,0.0,0.0,0.0,0.0
EVT_SC_000217,2022-01-17,VBL,NEUTRAL,1.68,0.532,-1.03,1.48,-0.96,0.0,0.0,0.0,0.0
EVT_SC_000218,2022-01-17,COFORGE,NEUTRAL,2.59,0.248,-1.79,4.05,3.037,0.0,2.715,0.0,0.0
EVT_SC_000219,2022-01-17,DIXON,NEUTRAL,4.02,0.316,-0.11,3.17,0.0,0.0,2.451,0.0,0.0
EVT_SC_000220,2022-01-17,SBIN,NEUTRAL,5.45,0.605,-1.84,3.11,2.333,0.0,0.0,0.0,0.0
EVT_SC_000221,2022-01-17,HINDUNILVR,NEUTRAL,4.12,0.775,-1.47,3.36,2.52,2.813,0.0,1.85,0.0
EVT_SC_000222,2022-01-17,LTIM,NEUTRAL,3.73,0.746,-0.21,3.06,0.0,2.669,0.0,1.85,0.0
EVT_SC_000223,2022-01-17,HINDALCO,NEUTRAL,5.35,0.562,-1.89,2.78,2.085,0.0,0.0,0.0,0.0
EVT_SC_000224,2022-01-17,CHOLAFIN,NEUTRAL,3.65,0.962,0.87,0.56,0.0,0.0,0.0,0.0,0.0
EVT_SC_000225,2022-01-17,TITAN,NEUTRAL,1.35,0.964,-1.08,1.59,-1.03,0.0,0.0,0.0,0.0
EVT_SC_000226,2022-01-17,TATASTEEL,NEUTRAL,5.31,0.581,-1.31,2.87,2.152,0.0,0.0,0.0,0.0
EVT_SC_000227,2022-01-17,M&M,NEUTRAL,2.07,0.825,-0.71,1.4,0.0,0.0,0.0,0.0,0.0
EVT_SC_000228,2022-01-17,TRENT,NEUTRAL,3.4,0.427,1.13,0.43,0.0,0.0,0.0,0.0,0.0
EVT_SC_000229,2022-01-17,ADANIPORTS,NEUTRAL,1.87,0.477,-1.53,1.26,0.0,0.0,0.0,0.0,0.0
EVT_SC_000230,2022-01-18,CIPLA,BULL,5.08,0.757,-2.16,3.24,2.43,2.755,0.0,1.85,0.0
EVT_SC_000231,2022-01-18,INFY,BULL,3.37,0.672,-0.29,2.73,0.0,1.092,0.0,0.0,0.0
EVT_SC_000232,2022-01-18,ABB,BULL,2.33,0.717,-2.42,3.29,2.468,0.0,0.0,0.0,0.0
EVT_SC_000233,2022-01-18,BHARTIARTL,BULL,4.86,0.669,0.03,5.0,0.0,3.6,4.1,0.0,0.0
EVT_SC_000234,2022-01-18,TATASTEEL,BULL,3.01,0.219,-1.18,5.19,3.2,0.0,0.0,0.0,0.0
EVT_SC_000235,2022-01-18,RELIANCE,BULL,4.35,0.217,0.49,4.44,0.0,0.0,0.0,0.0,0.0
EVT_SC_000236,2022-01-18,CHOLAFIN,BULL,4.84,0.418,0.9,4.76,0.0,0.0,0.0,0.0,0.0
EVT_SC_000237,2022-01-18,VBL,BULL,3.24,0.263,0.59,0.91,0.0,0.0,0.0,0.0,0.0
EVT_SC_000238,2022-01-18,MARUTI,BULL,1.07,0.659,0.66,0.44,0.0,0.0,0.0,0.0,0.0
EVT_SC_000239,2022-01-18,TECHM,BULL,1.28,0.347,0.61,1.25,0.0,0.0,0.0,0.0,0.0
EVT_SC_000240,2022-01-18,NTPC,BULL,2.71,0.755,-1.53,1.37,-0.95,0.0,0.0,0.0,0.0
EVT_SC_000241,2022-01-18,ONGC,BULL,2.15,0.784,-2.04,1.47,0.0,0.0,0.0,0.0,0.0
EVT_SC_000242,2022-01-18,TCS,BULL,1.41,0.456,0.69,0.78,0.0,0.0,0.0,0.0,0.0
EVT_SC_000243,2022-01-18,TITAN,BULL,3.59,0.389,-2.0,2.78,2.085,0.0,0.973,0.0,0.0
EVT_SC_000244,2022-01-18,ICICIBANK,BULL,4.55,0.526,-1.78,4.16,3.12,0.0,0.0,0.0,0.0
EVT_SC_000245,2022-01-18,DIXON,BULL,2.34,0.548,0.87,4.04,0.0,0.0,2.712,0.0,0.0
EVT_SC_000246,2022-01-18,SBIN,BULL,1.82,0.324,-2.27,0.61,-0.93,0.0,0.0,0.0,0.0
EVT_SC_000247,2022-01-18,HDFCBANK,BULL,1.12,0.946,-1.14,0.93,0.0,0.0,0.0,0.0,0.0
EVT_SC_000248,2022-01-18,DLF,BULL,4.43,0.654,-0.65,0.77,0.0,0.0,0.0,0.0,0.0
EVT_SC_000249,2022-01-18,SUNPHARMA,BULL,1.96,0.607,0.84,1.0,0.0,0.0,0.0,0.0,0.0
EVT_SC_000250,2022-01-18,HINDALCO,BULL,2.27,0.217,-1.99,2.8,2.1,0.0,0.0,0.0,0.0
EVT_SC_000251,2022-01-18,POWERGRID,BULL,4.08,0.348,-0.54,1.11,0.0,0.0,0.0,0.0,0.0
EVT_SC_000252,2022-01-18,BEL,BULL,3.63,0.628,-2.34,1.75,-1.01,0.0,0.0,0.0,0.0
EVT_SC_000253,2022-01-18,GODREJPROP,BULL,4.1,0.651,-0.62,1.33,0.0,0.0,0.0,0.0,0.0
EVT_SC_000254,2022-01-18,VEDL,BULL,5.43,0.895,0.74,4.39,0.0,3.307,0.0,0.0,0.0
EVT_SC_000255,2022-01-19,DRREDDY,NEUTRAL,3.98,0.785,-2.39,4.19,3.143,3.211,0.0,1.85,0.0
EVT_SC_000256,2022-01-19,BHARTIARTL,NEUTRAL,2.27,0.594,-1.35,1.68,-0.93,0.0,0.0,0.0,0.0
EVT_SC_000257,2022-01-19,HDFCBANK,NEUTRAL,0.86,0.484,0.33,1.41,0.0,0.0,0.0,0.0,0.0
EVT_SC_000258,2022-01-19,TCS,NEUTRAL,1.18,0.232,-0.92,1.56,0.0,0.0,0.0,0.0,0.0
EVT_SC_000259,2022-01-19,ABB,NEUTRAL,4.48,0.687,1.2,3.52,0.0,2.89,2.556,0.0,0.0
EVT_SC_000260,2022-01-19,DIXON,NEUTRAL,3.23,0.823,-1.84,1.27,0.381,0.508,0.0,0.0,0.0
EVT_SC_000261,2022-01-19,MARUTI,NEUTRAL,2.5,0.541,-1.79,3.39,2.542,0.0,2.517,0.0,0.0
EVT_SC_000262,2022-01-19,HINDALCO,NEUTRAL,2.58,0.667,0.47,3.45,0.0,0.0,0.0,0.0,0.0
EVT_SC_000263,2022-01-19,BAJFINANCE,NEUTRAL,2.25,0.34,-2.05,3.61,2.708,0.0,0.0,0.0,0.0
EVT_SC_000264,2022-01-19,POWERGRID,NEUTRAL,2.63,0.544,-1.15,3.84,2.88,0.0,0.0,0.0,0.0
EVT_SC_000265,2022-01-19,CHOLAFIN,NEUTRAL,2.4,0.664,0.93,3.4,0.0,0.0,2.52,0.0,0.0
EVT_SC_000266,2022-01-19,TRENT,NEUTRAL,4.62,0.961,0.44,1.44,0.0,0.0,0.0,0.0,0.0
EVT_SC_000267,2022-01-19,ADANIPORTS,NEUTRAL,1.88,0.953,0.41,0.7,0.0,0.0,0.0,0.0,0.0
EVT_SC_000268,2022-01-19,TATAMOTORS,NEUTRAL,5.47,0.556,0.34,1.02,0.0,0.0,0.0,0.0,0.0
EVT_SC_000269,2022-01-19,DLF,NEUTRAL,4.84,0.923,-1.76,4.03,3.022,3.134,0.0,1.85,0.0
EVT_SC_000270,2022-01-19,BRITANNIA,NEUTRAL,1.97,0.708,0.27,0.76,0.0,0.0,0.0,0.0,0.0
EVT_SC_000271,2022-01-19,TATASTEEL,NEUTRAL,3.94,0.411,0.52,1.38,0.0,0.0,0.0,0.0,0.0
EVT_SC_000272,2022-01-19,SIEMENS,NEUTRAL,3.77,0.73,-1.29,0.59,0.0,0.0,0.0,0.0,0.0
EVT_SC_000273,2022-01-19,ITC,NEUTRAL,4.43,0.76,-1.8,2.52,1.89,1.008,0.0,0.0,0.0
EVT_SC_000274,2022-01-19,INFY,NEUTRAL,2.95,0.442,-1.44,0.83,0.0,0.0,0.0,0.0,0.0
EVT_SC_000275,2022-01-20,HINDUNILVR,BEAR,1.87,0.768,-1.34,1.17,0.351,0.0,0.0,0.0,0.0
EVT_SC_000276,2022-01-20,LTIM,BEAR,1.55,0.293,0.21,0.64,0.0,0.0,0.0,0.0,0.0
EVT_SC_000277,2022-01-20,VBL,BEAR,2.48,0.445,0.68,1.59,0.0,0.0,0.0,0.0,0.0
EVT_SC_000278,2022-01-20,BHARTIARTL,BEAR,3.18,0.605,1.13,0.92,0.0,0.0,0.0,0.0,0.0
EVT_SC_000279,2022-01-20,INFY,BEAR,4.08,0.307,0.74,0.52,0.0,0.0,0.0,0.0,0.0
EVT_SC_000280,2022-01-20,ABB,BEAR,3.91,0.437,-1.46,2.96,2.22,0.0,0.0,0.0,0.0
EVT_SC_000281,2022-01-20,DIXON,BEAR,4.22,0.426,-1.4,3.95,2.963,0.0,2.685,0.0,0.0
EVT_SC_000282,2022-01-20,POWERGRID,BEAR,5.04,0.681,-0.58,2.76,2.07,1.104,0.966,0.0,0.0
EVT_SC_000283,2022-01-20,MARUTI,BEAR,4.3,0.527,-2.34,0.56,-0.97,0.0,0.0,0.0,0.0
EVT_SC_000284,2022-01-20,BRITANNIA,BEAR,4.7,0.579,-0.3,0.49,0.0,0.0,0.0,0.0,0.0
EVT_SC_000285,2022-01-20,M&M,BEAR,3.7,0.836,-1.43,7.63,3.2,4.862,4.994,4.434,5.147
EVT_SC_000286,2022-01-20,ICICIBANK,BEAR,2.86,0.54,-0.78,1.05,0.0,0.0,0.0,0.0,0.0
EVT_SC_000287,2022-01-20,ONGC,BEAR,4.13,0.735,-1.68,3.91,2.933,3.077,0.0,1.85,0.0
EVT_SC_000288,2022-01-20,SBIN,BEAR,4.31,0.794,-2.37,3.58,2.685,2.918,0.0,1.85,0.0
EVT_SC_000289,2022-01-20,COALINDIA,BEAR,1.59,0.59,-1.99,0.83,0.0,0.0,0.0,0.0,0.0
EVT_SC_000290,2022-01-20,SIEMENS,BEAR,4.63,0.234,-2.22,1.33,0.399,0.0,0.0,0.0,0.0
EVT_SC_000291,2022-01-20,TCS,BEAR,4.78,0.533,-2.01,1.54,0.0,0.0,0.0,0.0,0.0
EVT_SC_000292,2022-01-20,CIPLA,BEAR,4.62,0.261,0.04,4.96,0.0,0.0,2.988,0.0,0.0
EVT_SC_000293,2022-01-20,HDFCBANK,BEAR,4.17,0.882,-0.24,3.79,0.0,3.019,0.0,1.85,0.0
EVT_SC_000294,2022-01-20,DRREDDY,BEAR,2.51,0.826,-0.74,3.12,2.34,0.0,2.436,1.85,0.0
EVT_SC_000295,2022-01-20,TRENT,BEAR,1.59,0.676,-1.52,1.16,-0.92,0.0,0.0,0.0,0.0
EVT_SC_000296,2022-01-21,ONGC,NEUTRAL,4.65,0.75,-1.05,2.94,2.205,1.176,0.0,1.85,0.0
EVT_SC_000297,2022-01-21,BHARTIARTL,NEUTRAL,3.28,0.511,-1.1,3.31,2.482,0.0,0.0,0.0,0.0
EVT_SC_000298,2022-01-21,CIPLA,NEUTRAL,3.09,0.599,-1.41,4.81,3.2,0.0,0.0,0.0,0.0
EVT_SC_000299,2022-01-21,SBIN,NEUTRAL,5.37,0.785,1.19,3.53,0.0,2.894,2.559,1.85,0.0
EVT_SC_000300,2022-01-21,TATASTEEL,NEUTRAL,5.37,0.557,0.94,3.53,0.0,0.0,0.0,0.0,0.0
EVT_SC_000301,2022-01-21,RELIANCE,NEUTRAL,4.93,0.631,0.6,3.38,0.0,0.0,0.0,0.0,0.0
EVT_SC_000302,2022-01-21,TRENT,NEUTRAL,4.42,0.756,0.83,3.24,0.0,2.755,0.0,1.85,0.0
EVT_SC_000303,2022-01-21,DRREDDY,NEUTRAL,2.53,0.293,-1.92,4.98,3.2,0.0,0.0,0.0,0.0
EVT_SC_000304,2022-01-21,CHOLAFIN,NEUTRAL,5.44,0.615,-0.01,4.6,0.0,0.0,2.88,0.0,0.0
EVT_SC_000305,2022-01-21,LTIM,NEUTRAL,3.44,0.457,-2.29,3.87,2.902,0.0,0.0,0.0,0.0
EVT_SC_000306,2022-01-21,GODREJPROP,NEUTRAL,2.58,0.866,-0.11,0.81,0.0,0.0,0.0,0.0,0.0
EVT_SC_000307,2022-01-21,HDFCBANK,NEUTRAL,3.36,0.623,-1.48,2.95,2.213,0.0,0.0,0.0,0.0
EVT_SC_000308,2022-01-21,TCS,NEUTRAL,3.35,0.731,-0.51,3.02,2.265,2.65,0.0,1.85,0.0
EVT_SC_000309,2022-01-21,M&M,NEUTRAL,5.36,0.589,-1.53,1.09,0.327,0.0,0.0,0.0,0.0
EVT_SC_000310,2022-01-21,TATAMOTORS,NEUTRAL,1.19,0.934,-1.94,0.46,0.0,0.0,0.0,0.0,0.0
EVT_SC_000311,2022-01-21,ICICIBANK,NEUTRAL,4.5,0.531,-0.37,5.04,0.0,0.0,0.0,0.0,0.0
EVT_SC_000312,2022-01-21,NESTLEIND,NEUTRAL,4.82,0.517,-1.21,4.53,3.2,0.0,0.0,0.0,0.0
EVT_SC_000313,2022-01-21,HINDUNILVR,NEUTRAL,4.05,0.326,0.83,3.41,0.0,0.0,0.0,0.0,0.0
EVT_SC_000314,2022-01-21,TITAN,NEUTRAL,3.89,0.442,-2.35,2.53,1.897,0.0,0.0,0.0,0.0
EVT_SC_000315,2022-01-21,HINDALCO,NEUTRAL,1.65,0.735,-2.49,1.2,-0.98,0.0,0.0,0.0,0.0
EVT_SC_000316,2022-01-21,MARUTI,NEUTRAL,4.42,0.564,-2.44,3.85,2.888,0.0,0.0,0.0,0.0
EVT_SC_000317,2022-01-21,BEL,NEUTRAL,2.06,0.263,-0.06,3.71,0.0,0.0,0.0,0.0,0.0
EVT_SC_000318,2022-01-21,ADANIENT,NEUTRAL,4.9,0.523,0.31,0.95,0.0,0.0,0.0,0.0,0.0
EVT_SC_000319,2022-01-21,DIXON,NEUTRAL,1.72,0.292,1.11,1.16,0.0,0.0,0.0,0.0,0.0
EVT_SC_000320,2022-01-21,PERSISTENT,NEUTRAL,4.21,0.845,-1.42,2.59,1.942,1.036,0.0,1.85,0.0
EVT_SC_000321,2022-01-21,SIEMENS,NEUTRAL,4.13,0.716,0.34,4.82,0.0,3.514,2.946,0.0,0.0
EVT_SC_000322,2022-01-21,NTPC,NEUTRAL,4.95,0.254,0.24,4.41,0.0,0.0,2.823,0.0,0.0
EVT_SC_000323,2022-01-21,JSWSTEEL,NEUTRAL,4.7,0.513,0.48,4.96,0.0,0.0,0.0,0.0,0.0
EVT_SC_000324,2022-01-24,HINDUNILVR,BULL,3.89,0.357,-1.91,0.91,-0.92,0.0,0.0,0.0,0.0
EVT_SC_000325,2022-01-24,LTIM,BULL,2.65,0.827,-0.96,3.64,2.73,0.0,2.592,1.85,0.0
EVT_SC_000326,2022-01-24,JSWSTEEL,BULL,0.99,0.334,-0.49,0.44,0.0,0.0,0.0,0.0,0.0
EVT_SC_000327,2022-01-24,DLF,BULL,0.95,0.637,-0.84,1.47,0.0,0.0,0.0,0.0,0.0
EVT_SC_000328,2022-01-24,VBL,BULL,1.5,0.629,0.4,0.81,0.0,0.0,0.0,0.0,0.0
EVT_SC_000329,2022-01-24,M&M,BULL,5.04,0.905,-1.15,7.28,3.2,4.694,4.875,4.276,5.021
EVT_SC_000330,2022-01-24,SUNPHARMA,BULL,5.09,0.74,-0.74,0.65,-0.95,-1.0,0.0,0.0,0.0
EVT_SC_000331,2022-01-24,DIXON,BULL,5.46,0.702,-2.14,0.66,-1.0,-1.0,0.0,0.0,0.0
EVT_SC_000332,2022-01-24,TCS,BULL,2.57,0.7,0.08,1.34,0.0,0.0,0.0,0.0,0.0
EVT_SC_000333,2022-01-24,ABB,BULL,2.62,0.282,-1.79,4.47,3.2,0.0,0.0,0.0,0.0
EVT_SC_000334,2022-01-24,SBIN,BULL,2.77,0.88,0.43,1.09,0.0,0.0,0.0,0.0,0.0
EVT_SC_000335,2022-01-24,BHARTIARTL,BULL,5.06,0.457,0.92,4.62,0.0,0.0,0.0,0.0,0.0
EVT_SC_000336,2022-01-24,TATASTEEL,BULL,1.81,0.715,1.14,0.95,0.0,0.0,0.0,0.0,0.0
EVT_SC_000337,2022-01-24,HAL,BULL,4.8,0.465,0.43,2.71,0.0,0.0,0.0,0.0,0.0
EVT_SC_000338,2022-01-24,TECHM,BULL,3.36,0.976,-1.9,0.82,0.0,0.0,0.0,0.0,0.0
EVT_SC_000339,2022-01-24,TATAMOTORS,BULL,3.27,0.968,-0.82,4.16,3.12,3.197,0.0,1.85,0.0
EVT_SC_000340,2022-01-24,COALINDIA,BULL,1.21,0.404,0.56,1.39,0.0,0.0,0.0,0.0,0.0
EVT_SC_000341,2022-01-24,ITC,BULL,1.48,0.31,0.4,0.8,0.0,0.0,0.0,0.0,0.0
EVT_SC_000342,2022-01-24,MARUTI,BULL,3.54,0.2,0.73,4.52,0.0,0.0,0.0,0.0,0.0
EVT_SC_000343,2022-01-24,CHOLAFIN,BULL,5.34,0.942,-1.44,3.9,2.925,3.072,0.0,1.85,0.0
EVT_SC_000344,2022-01-24,SIEMENS,BULL,2.12,0.238,-1.5,1.1,0.0,0.0,0.0,0.0,0.0
EVT_SC_000345,2022-01-24,COFORGE,BULL,5.16,0.877,0.81,3.89,0.0,3.067,2.667,1.85,0.0
EVT_SC_000346,2022-01-24,GODREJPROP,BULL,2.57,0.944,-2.16,1.29,0.0,0.0,0.0,0.0,0.0
EVT_SC_000347,2022-01-24,INFY,BULL,3.72,0.627,-2.26,0.76,0.228,0.0,0.0,0.0,0.0
EVT_SC_000348,2022-01-24,HDFCBANK,BULL,1.78,0.778,-0.29,0.93,0.0,0.0,0.0,0.0,0.0
EVT_SC_000349,2022-01-24,HINDALCO,BULL,4.47,0.429,-1.23,3.53,2.647,0.0,0.0,0.0,0.0
EVT_SC_000350,2022-01-24,RELIANCE,BULL,2.47,0.31,-1.74,4.55,3.2,0.0,2.865,0.0,0.0
EVT_SC_000351,2022-01-25,BRITANNIA,NEUTRAL,2.59,0.272,-0.93,1.65,0.0,0.0,0.0,0.0,0.0
EVT_SC_000352,2022-01-25,TCS,NEUTRAL,3.48,0.822,0.11,1.67,0.0,-1.0,0.0,0.0,0.0
EVT_SC_000353,2022-01-25,TRENT,NEUTRAL,2.19,0.622,-0.64,4.21,3.157,0.0,0.0,0.0,0.0
EVT_SC_000354,2022-01-25,NTPC,NEUTRAL,1.09,0.366,0.41,1.62,0.0,0.0,0.0,0.0,0.0
EVT_SC_000355,2022-01-25,HAL,NEUTRAL,3.41,0.795,-2.14,1.02,0.0,0.0,0.0,0.0,0.0
EVT_SC_000356,2022-01-25,COALINDIA,NEUTRAL,3.57,0.756,-0.72,1.75,-0.97,-1.0,0.0,0.0,0.0
EVT_SC_000357,2022-01-25,COFORGE,NEUTRAL,2.47,0.783,0.5,4.44,0.0,0.0,2.832,0.0,0.0
EVT_SC_000358,2022-01-25,CIPLA,NEUTRAL,5.12,0.397,0.29,4.48,0.0,0.0,0.0,0.0,0.0
EVT_SC_000359,2022-01-25,VBL,NEUTRAL,4.39,0.404,-2.45,1.25,0.0,0.0,0.0,0.0,0.0
EVT_SC_000360,2022-01-25,JSWSTEEL,NEUTRAL,1.61,0.434,-0.52,1.11,-0.95,0.0,0.0,0.0,0.0
EVT_SC_000361,2022-01-25,SUNPHARMA,NEUTRAL,3.45,0.938,-0.45,1.74,0.0,0.0,0.0,0.0,0.0
EVT_SC_000362,2022-01-25,ONGC,NEUTRAL,4.75,0.907,-0.55,1.22,0.0,0.0,0.0,0.0,0.0
EVT_SC_000363,2022-01-25,TATAMOTORS,NEUTRAL,1.41,0.74,-2.42,1.49,-0.97,0.0,0.0,0.0,0.0
EVT_SC_000364,2022-01-25,DLF,NEUTRAL,1.29,0.844,0.18,0.7,0.0,0.0,0.0,0.0,0.0
EVT_SC_000365,2022-01-25,DRREDDY,NEUTRAL,3.03,0.896,-0.27,4.26,0.0,3.245,0.0,1.85,0.0
EVT_SC_000366,2022-01-25,BAJFINANCE,NEUTRAL,4.93,0.8,-0.58,1.69,-0.94,-1.0,0.0,0.0,0.0
EVT_SC_000367,2022-01-25,ADANIENT,NEUTRAL,2.34,0.535,0.85,4.01,0.0,0.0,2.703,0.0,0.0
EVT_SC_000368,2022-01-25,ITC,NEUTRAL,5.25,0.314,-1.16,1.76,-0.99,0.0,0.0,0.0,0.0
EVT_SC_000369,2022-01-25,RELIANCE,NEUTRAL,2.65,0.504,-2.45,3.86,2.895,0.0,0.0,0.0,0.0
EVT_SC_000370,2022-01-25,INFY,NEUTRAL,4.86,0.242,-1.08,5.02,3.2,0.0,0.0,0.0,0.0
EVT_SC_000371,2022-01-25,HINDUNILVR,NEUTRAL,4.26,0.371,0.95,4.15,0.0,0.0,2.745,0.0,0.0
EVT_SC_000372,2022-01-25,DIXON,NEUTRAL,1.04,0.258,-0.12,0.72,0.0,0.0,0.0,0.0,0.0
EVT_SC_000373,2022-01-25,HDFCBANK,NEUTRAL,2.87,0.953,-1.18,1.11,0.333,0.0,0.0,0.0,0.0
EVT_SC_000374,2022-01-25,MARUTI,NEUTRAL,3.17,0.688,-0.58,1.49,0.0,0.0,0.0,0.0,0.0
EVT_SC_000375,2022-01-25,TECHM,NEUTRAL,1.87,0.849,0.88,1.77,0.0,0.0,0.0,0.0,0.0
EVT_SC_000376,2022-01-25,ADANIPORTS,NEUTRAL,3.78,0.662,-0.1,0.91,0.0,0.0,0.0,0.0,0.0
EVT_SC_000377,2022-01-26,M&M,BEAR,2.5,0.76,-0.16,3.47,0.0,0.0,0.0,1.85,0.0
EVT_SC_000378,2022-01-26,LTIM,BEAR,1.46,0.381,0.78,1.6,0.0,0.0,0.0,0.0,0.0
EVT_SC_000379,2022-01-26,VBL,BEAR,2.28,0.905,-0.63,0.97,0.0,0.0,0.0,0.0,0.0
EVT_SC_000380,2022-01-26,ABB,BEAR,3.31,0.909,0.26,1.59,0.0,0.0,0.0,0.0,0.0
EVT_SC_000381,2022-01-26,BHARTIARTL,BEAR,2.91,0.627,-1.68,1.41,0.0,0.0,0.0,0.0,0.0
EVT_SC_000382,2022-01-26,NESTLEIND,BEAR,2.27,0.554,-1.8,0.73,0.219,0.0,0.0,0.0,0.0
EVT_SC_000383,2022-01-26,TITAN,BEAR,1.74,0.42,1.06,1.57,0.0,0.0,0.0,0.0,0.0
EVT_SC_000384,2022-01-26,POLYCAB,BEAR,3.99,0.796,-2.31,0.56,-0.96,-1.0,0.0,0.0,0.0
EVT_SC_000385,2022-01-26,HDFCBANK,BEAR,3.67,0.542,0.37,1.72,0.0,0.0,0.0,0.0,0.0
EVT_SC_000386,2022-01-26,POWERGRID,BEAR,3.48,0.927,-1.74,0.42,0.0,0.0,0.0,0.0,0.0
EVT_SC_000387,2022-01-26,TATAMOTORS,BEAR,4.88,0.485,0.0,2.93,0.0,0.0,1.026,0.0,0.0
EVT_SC_000388,2022-01-26,TATASTEEL,BEAR,4.06,0.311,-0.38,3.84,0.0,0.0,0.0,0.0,0.0
EVT_SC_000389,2022-01-26,ADANIENT,BEAR,4.18,0.731,0.83,3.97,0.0,3.106,0.0,1.85,0.0
EVT_SC_000390,2022-01-26,ADANIPORTS,BEAR,3.43,0.43,-1.1,3.92,2.94,0.0,0.0,0.0,0.0
EVT_SC_000391,2022-01-26,HAL,BEAR,1.68,0.763,-1.04,0.69,0.0,0.0,0.0,0.0,0.0
EVT_SC_000392,2022-01-26,GODREJPROP,BEAR,3.22,0.345,-2.45,1.54,-1.01,0.0,0.0,0.0,0.0
EVT_SC_000393,2022-01-26,COALINDIA,BEAR,5.42,0.867,-1.46,5.02,3.2,3.61,0.0,3.259,0.0
EVT_SC_000394,2022-01-27,HINDALCO,BULL,3.55,0.32,0.0,0.72,0.0,0.0,0.0,0.0,0.0
EVT_SC_000395,2022-01-27,DRREDDY,BULL,3.57,0.434,0.02,5.16,0.0,0.0,0.0,0.0,0.0
EVT_SC_000396,2022-01-27,LTIM,BULL,2.78,0.909,0.04,3.25,0.0,0.0,0.0,1.85,0.0
EVT_SC_000397,2022-01-27,ADANIENT,BULL,2.09,0.223,0.8,4.08,0.0,0.0,0.0,0.0,0.0
EVT_SC_000398,2022-01-27,RELIANCE,BULL,4.55,0.73,-0.13,0.84,0.0,0.0,0.0,0.0,0.0
EVT_SC_000399,2022-01-27,M&M,BULL,4.91,0.544,-2.47,1.18,0.0,0.0,0.0,0.0,0.0
EVT_SC_000400,2022-01-27,POWERGRID,BULL,3.95,0.889,0.49,3.67,0.0,2.962,0.0,1.85,0.0
EVT_SC_000401,2022-01-27,BAJFINANCE,BULL,4.91,0.719,-1.3,3.76,2.82,3.005,0.0,1.85,0.0
EVT_SC_000402,2022-01-27,VEDL,BULL,5.42,0.526,-2.42,3.04,2.28,0.0,2.412,0.0,0.0
EVT_SC_000403,2022-01-27,ICICIBANK,BULL,0.84,0.937,-1.5,0.5,0.0,0.0,0.0,0.0,0.0
EVT_SC_000404,2022-01-27,HDFCBANK,BULL,1.62,0.811,-1.0,1.58,-1.02,0.0,0.0,0.0,0.0
EVT_SC_000405,2022-01-27,TCS,BULL,4.1,0.302,-1.14,4.06,3.045,0.0,0.0,0.0,0.0
EVT_SC_000406,2022-01-27,TECHM,BULL,3.96,0.712,-1.16,2.77,2.078,1.108,0.0,1.85,0.0
EVT_SC_000407,2022-01-27,BEL,BULL,2.27,0.747,0.57,3.71,0.0,0.0,0.0,0.0,0.0
EVT_SC_000408,2022-01-27,ADANIPORTS,BULL,4.17,0.533,0.68,1.57,0.0,0.0,0.0,0.0,0.0
EVT_SC_000409,2022-01-27,GODREJPROP,BULL,2.95,0.533,0.24,1.13,0.0,0.0,0.0,0.0,0.0
EVT_SC_000410,2022-01-27,COALINDIA,BULL,3.5,0.39,0.49,4.59,0.0,0.0,0.0,0.0,0.0
EVT_SC_000411,2022-01-27,NESTLEIND,BULL,4.82,0.396,-0.28,2.64,0.0,0.0,0.924,0.0,0.0
EVT_SC_000412,2022-01-27,POLYCAB,BULL,3.76,0.242,-2.03,3.86,2.895,0.0,0.0,0.0,0.0
EVT_SC_000413,2022-01-27,BRITANNIA,BULL,4.18,0.685,0.55,0.78,0.0,0.0,0.0,0.0,0.0
EVT_SC_000414,2022-01-27,DIXON,BULL,3.19,0.407,0.47,3.2,0.0,0.0,0.0,0.0,0.0
EVT_SC_000415,2022-01-27,TATAMOTORS,BULL,2.55,0.895,-2.37,0.72,0.0,0.0,0.0,0.0,0.0
EVT_SC_000416,2022-01-27,BHARTIARTL,BULL,4.77,0.473,0.96,1.46,0.0,0.0,0.0,0.0,0.0
EVT_SC_000417,2022-01-27,SUNPHARMA,BULL,3.6,0.696,-1.71,3.64,2.73,2.947,2.592,0.0,0.0
