event_id,slot_id,session_date,trigger_time,symbol,sector,regime,bear_days,rvol,clv,oi_delta_pct,entry_price_rs,sl_price_rs,risk_rs,target_1_rs,target_2_rs,target_3_rs,mfe_price_rs,mfe_r,realized_r,realized_pnl_per_share_rs,time_to_mfe_min
EVT_750_0033445,NEUTRAL_SLOT_1,2023-10-03,09:31:00,APOLLOHOSP_416,NIFTY_PHARMA,NEUTRAL,6,3.97,0.853,-1.96,6800.0,6762.6,37.4,6912.2,6987.0,7174.0,7247.68,11.97,6.709,250.92,39
EVT_750_0033567,NEUTRAL_SLOT_1,2023-10-05,09:44:00,PERSISTENT_408,NIFTY_CONSUMPTION,NEUTRAL,6,4.7,0.868,-2.21,5100.0,5071.95,28.05,5184.15,5240.25,5380.5,5423.7,11.54,6.554,183.84,20
EVT_750_0033591,NEUTRAL_SLOT_1,2023-10-05,10:15:00,BRITANNIA_756,NIFTY_CONSUMPTION,NEUTRAL,6,4.88,0.824,-2.5,5800.0,5768.1,31.9,5895.7,5959.5,6119.0,6129.53,10.33,6.119,195.2,52
EVT_750_0033636,NEUTRAL_SLOT_1,2023-10-06,09:40:00,CUMMINSIND_226,NIFTY_ENERGY,NEUTRAL,4,3.74,0.897,-1.29,3650.0,3629.93,20.07,3710.21,3750.35,3850.7,3844.08,9.67,5.881,118.03,60
EVT_750_0033711,NEUTRAL_SLOT_1,2023-10-09,09:47:00,IREDA_192,NIFTY_CONSUMPTION,NEUTRAL,6,4.23,0.913,-1.56,195.0,193.5,1.5,199.5,202.5,210.0,212.37,11.58,6.569,9.85,51
EVT_750_0033722,NEUTRAL_SLOT_1,2023-10-10,09:55:00,ANGELONE_689,NIFTY_IT,NEUTRAL,6,3.62,0.921,-1.0,2600.0,2585.7,14.3,2642.9,2671.5,2743.0,2671.64,5.01,4.204,60.12,28
EVT_750_0033816,NEUTRAL_SLOT_1,2023-10-11,09:55:00,MARUTI_373,NIFTY_AUTO,NEUTRAL,5,4.09,0.806,-0.61,984.0,978.59,5.41,1000.23,1011.05,1038.1,1022.3,7.08,4.949,26.77,44
EVT_750_0033942,NEUTRAL_SLOT_1,2023-10-13,10:15:00,PIDILITIND_642,NIFTY_MEDIA,NEUTRAL,5,4.16,0.913,-2.39,3050.0,3033.23,16.77,3100.31,3133.85,3217.7,3161.35,6.64,4.79,80.33,25
EVT_750_0033981,NEUTRAL_SLOT_1,2023-10-16,09:52:00,KALPATPOWR_585,NIFTY_REALTY,NEUTRAL,6,4.72,0.969,-1.0,1280.0,1272.96,7.04,1301.12,1315.2,1350.4,1370.75,12.89,7.04,49.56,63
EVT_750_0033994,NEUTRAL_SLOT_1,2023-10-16,09:39:00,WIPRO_407,NIFTY_INFRA,NEUTRAL,4,4.52,0.889,-1.27,520.0,517.14,2.86,528.58,534.3,548.6,553.18,11.6,6.576,18.81,27
EVT_750_0034159,NEUTRAL_SLOT_1,2023-10-19,09:30:00,M&M_252,NIFTY_CONSUMPTION,NEUTRAL,4,3.5,0.843,-0.96,2820.0,2804.49,15.51,2866.53,2897.55,2975.1,2971.84,9.79,5.924,91.88,42
EVT_750_0034258,NEUTRAL_SLOT_1,2023-10-23,10:11:00,COALINDIA_623,NIFTY_INFRA,NEUTRAL,5,5.25,0.936,-1.57,485.0,482.33,2.67,493.01,498.35,511.7,515.87,11.56,6.562,17.52,20
EVT_750_0034278,NEUTRAL_SLOT_1,2023-10-23,09:44:00,HDFCBANK_486,NIFTY_MEDIA,NEUTRAL,3,3.55,0.929,-1.76,1650.0,1640.93,9.07,1677.21,1695.35,1740.7,1686.37,4.01,3.404,30.87,114
EVT_750_0034298,NEUTRAL_SLOT_1,2023-10-23,10:03:00,ANGELONE_329,NIFTY_IT,NEUTRAL,3,4.77,0.825,-0.86,2600.0,2585.7,14.3,2642.9,2671.5,2743.0,2697.95,6.85,4.866,69.58,49
EVT_750_0034421,NEUTRAL_SLOT_1,2023-10-25,09:30:00,TATASTEEL_146,NIFTY_BANK,NEUTRAL,3,4.25,0.976,-1.83,152.0,150.5,1.5,156.5,159.5,167.0,156.19,2.79,1.116,1.67,25
EVT_750_0034436,NEUTRAL_SLOT_1,2023-10-25,09:28:00,MUTHOOTFIN_547,NIFTY_METAL,NEUTRAL,4,4.76,0.867,-1.59,1850.0,1839.83,10.17,1880.51,1900.85,1951.7,1892.92,4.22,3.488,35.47,82
EVT_750_0034532,NEUTRAL_SLOT_1,2023-10-27,09:18:00,KOTAKBANK_564,NIFTY_CONSUMPTION,NEUTRAL,4,4.02,0.971,-0.85,1780.0,1770.21,9.79,1809.37,1828.95,1877.9,1810.15,3.08,3.032,29.68,109
EVT_750_0034794,NEUTRAL_SLOT_1,2023-11-02,10:05:00,INDUSINDBK,NIFTY_INFRA,NEUTRAL,4,5.16,0.941,-0.52,1420.0,1412.19,7.81,1443.43,1459.05,1498.1,1446.79,3.43,3.172,24.77,90
EVT_750_0034795,NEUTRAL_SLOT_1,2023-11-02,09:28:00,BHEL_462,NIFTY_MEDIA,NEUTRAL,5,4.96,0.883,-0.68,270.0,268.5,1.5,274.5,277.5,285.0,281.93,7.95,5.262,7.89,47
EVT_750_0034839,NEUTRAL_SLOT_1,2023-11-03,10:03:00,TITAN_520,NIFTY_FMCG,NEUTRAL,3,4.83,0.812,-0.71,3420.0,3401.19,18.81,3476.43,3514.05,3608.1,3665.47,13.05,7.098,133.51,17
EVT_750_0034959,NEUTRAL_SLOT_1,2023-11-06,09:25:00,TATASTEEL_746,NIFTY_BANK,NEUTRAL,5,3.1,0.838,-2.03,152.0,150.5,1.5,156.5,159.5,167.0,156.38,2.92,1.168,1.75,41
EVT_750_0034969,NEUTRAL_SLOT_1,2023-11-06,10:12:00,BHEL_342,NIFTY_MEDIA,NEUTRAL,6,4.16,0.865,-0.97,270.0,268.5,1.5,274.5,277.5,285.0,275.18,3.45,3.18,4.77,90
EVT_750_0035182,NEUTRAL_SLOT_1,2023-11-10,09:40:00,INDUSINDBK,NIFTY_INFRA,NEUTRAL,4,4.47,0.82,-1.42,1420.0,1412.19,7.81,1443.43,1459.05,1498.1,1531.68,14.3,7.548,58.95,59
EVT_750_0035289,NEUTRAL_SLOT_1,2023-11-14,09:45:00,PIDILITIND_522,NIFTY_MEDIA,NEUTRAL,3,5.21,0.949,-2.38,3050.0,3033.23,16.77,3100.31,3133.85,3217.7,3276.39,13.5,7.26,121.75,51
EVT_750_0035303,NEUTRAL_SLOT_1,2023-11-14,09:52:00,BEL_398,NIFTY_BANK,NEUTRAL,4,3.06,0.874,-0.56,295.0,293.38,1.62,299.86,303.1,311.2,299.88,3.01,3.004,4.87,72
EVT_750_0035322,NEUTRAL_SLOT_1,2023-11-14,10:07:00,ABB_164,NIFTY_PHARMA,NEUTRAL,6,4.81,0.916,-2.01,7800.0,7757.1,42.9,7928.7,8014.5,8229.0,8016.64,5.05,4.218,180.95,25
EVT_750_0035485,NEUTRAL_SLOT_1,2023-11-17,09:18:00,DIXON_242,NIFTY_BANK,NEUTRAL,6,5.3,0.806,-0.66,12400.0,12331.8,68.2,12604.6,12741.0,13082.0,12719.18,4.68,3.672,250.43,64
EVT_750_0035533,NEUTRAL_SLOT_1,2023-11-20,10:15:00,VEDL_748,NIFTY_FMCG,NEUTRAL,4,3.0,0.907,-1.78,460.0,457.47,2.53,467.59,472.65,485.3,481.88,8.65,5.514,13.95,40
EVT_750_0035614,NEUTRAL_SLOT_1,2023-11-22,09:40:00,KPITTECH,NIFTY_PHARMA,NEUTRAL,3,3.72,0.901,-1.82,1650.0,1640.93,9.07,1677.21,1695.35,1740.7,1704.6,6.02,4.567,41.42,65
EVT_750_0035712,NEUTRAL_SLOT_1,2023-11-23,10:06:00,VOLTAS_467,NIFTY_INFRA,NEUTRAL,6,4.48,0.813,-2.3,1680.0,1670.76,9.24,1707.72,1726.2,1772.4,1735.81,6.04,4.574,42.26,46
EVT_750_0035729,NEUTRAL_SLOT_1,2023-11-23,09:39:00,CUMMINSIND_346,NIFTY_ENERGY,NEUTRAL,5,5.12,0.871,-2.3,3650.0,3629.93,20.07,3710.21,3750.35,3850.7,3922.95,13.6,7.296,146.43,47
EVT_750_0035867,NEUTRAL_SLOT_1,2023-11-28,10:00:00,PRESTIGE,NIFTY_PHARMA,NEUTRAL,3,4.25,0.857,-2.24,1720.0,1710.54,9.46,1748.38,1767.3,1814.6,1762.95,4.54,3.616,34.21,108
EVT_750_0035868,NEUTRAL_SLOT_1,2023-11-28,09:36:00,KOTAKBANK_204,NIFTY_CONSUMPTION,NEUTRAL,4,4.07,0.88,-1.95,1780.0,1770.21,9.79,1809.37,1828.95,1877.9,1823.08,4.4,3.56,34.85,107
EVT_750_0035903,NEUTRAL_SLOT_1,2023-11-28,09:54:00,ITC_633,NIFTY_REALTY,NEUTRAL,5,5.46,0.971,-0.9,495.0,492.28,2.72,503.16,508.6,522.2,507.62,4.64,3.656,9.94,42
EVT_750_0035912,NEUTRAL_SLOT_1,2023-11-28,09:59:00,RECLTD_431,NIFTY_INFRA,NEUTRAL,4,4.57,0.949,-2.45,480.0,477.36,2.64,487.92,493.2,506.4,508.49,10.79,6.284,16.59,33
EVT_750_0036015,NEUTRAL_SLOT_1,2023-11-30,09:42:00,ALKEM_545,NIFTY_IT,NEUTRAL,6,5.06,0.838,-2.22,5600.0,5569.2,30.8,5692.4,5754.0,5908.0,5951.12,11.4,6.504,200.32,15
EVT_750_0036062,NEUTRAL_SLOT_1,2023-12-01,09:38:00,THERMAX_703,NIFTY_METAL,NEUTRAL,3,3.33,0.966,-2.03,4850.0,4823.33,26.67,4930.01,4983.35,5116.7,4938.28,3.31,3.124,83.32,63
EVT_750_0036104,NEUTRAL_SLOT_1,2023-12-01,10:04:00,GODREJPROP_510,NIFTY_MEDIA,NEUTRAL,3,5.07,0.876,-1.3,3100.0,3082.95,17.05,3151.15,3185.25,3270.5,3273.23,10.16,6.058,103.29,18
EVT_750_0036167,NEUTRAL_SLOT_1,2023-12-04,09:18:00,BAJFINANCE_497,NIFTY_IT,NEUTRAL,5,4.05,0.847,-1.8,7150.0,7110.68,39.32,7267.96,7346.6,7543.2,7321.83,4.37,3.548,139.51,66
EVT_750_0036274,NEUTRAL_SLOT_1,2023-12-06,09:35:00,JSWSTEEL_747,NIFTY_FIN_SERVICE,NEUTRAL,3,4.51,0.867,-2.32,960.0,954.72,5.28,975.84,986.4,1012.8,981.7,4.11,3.444,18.18,42
EVT_750_0036358,NEUTRAL_SLOT_1,2023-12-08,10:15:00,BAJFINANCE,NIFTY_IT,NEUTRAL,4,3.98,0.926,-2.1,7150.0,7110.68,39.32,7267.96,7346.6,7543.2,7707.56,14.18,7.505,295.1,64
EVT_750_0036375,NEUTRAL_SLOT_1,2023-12-08,09:28:00,ZOMATO_650,NIFTY_BANK,NEUTRAL,6,4.09,0.821,-1.51,265.0,263.5,1.5,269.5,272.5,280.0,276.32,7.55,5.118,7.68,31
EVT_750_0036404,NEUTRAL_SLOT_1,2023-12-08,09:23:00,CROMPTON_590,NIFTY_BANK,NEUTRAL,5,5.21,0.916,-1.28,410.0,407.75,2.25,416.75,421.25,432.5,416.71,2.98,1.192,2.68,26
EVT_750_0036407,NEUTRAL_SLOT_1,2023-12-08,09:59:00,ICICIBANK_127,NIFTY_METAL,NEUTRAL,5,5.5,0.916,-1.68,1220.0,1213.29,6.71,1240.13,1253.55,1287.1,1248.18,4.2,3.48,23.35,97
EVT_750_0036445,NEUTRAL_SLOT_1,2023-12-11,09:42:00,KALPATPOWR_705,NIFTY_REALTY,NEUTRAL,3,3.23,0.812,-1.27,1280.0,1272.96,7.04,1301.12,1315.2,1350.4,1380.88,14.33,7.559,53.22,36
EVT_750_0036501,NEUTRAL_SLOT_1,2023-12-12,09:20:00,ICICIBANK_607,NIFTY_METAL,NEUTRAL,4,3.19,0.836,-0.65,1220.0,1213.29,6.71,1240.13,1253.55,1287.1,1287.64,10.08,6.029,40.45,54
EVT_750_0036561,NEUTRAL_SLOT_1,2023-12-13,09:45:00,SWIGGY_651,NIFTY_FIN_SERVICE,NEUTRAL,3,4.78,0.96,-2.24,420.0,417.69,2.31,426.93,431.55,443.1,428.66,3.75,3.3,7.62,60
EVT_750_0036590,NEUTRAL_SLOT_1,2023-12-14,10:08:00,SBIN_728,NIFTY_PHARMA,NEUTRAL,4,4.26,0.952,-1.88,825.0,820.46,4.54,838.62,847.7,870.4,858.32,7.34,5.042,22.89,26
EVT_750_0036612,NEUTRAL_SLOT_1,2023-12-14,09:36:00,TATAPOWER_332,NIFTY_PHARMA,NEUTRAL,6,4.03,0.926,-0.83,420.0,417.69,2.31,426.93,431.55,443.1,439.8,8.57,5.485,12.67,49
EVT_750_0036666,NEUTRAL_SLOT_1,2023-12-15,10:08:00,LUPIN_299,NIFTY_INFRA,NEUTRAL,4,3.93,0.888,-1.99,2150.0,2138.18,11.82,2185.46,2209.1,2268.2,2249.17,8.39,5.42,64.06,51
EVT_750_0036733,NEUTRAL_SLOT_1,2023-12-18,09:23:00,KPITTECH_476,NIFTY_PHARMA,NEUTRAL,5,4.23,0.855,-2.43,1650.0,1640.93,9.07,1677.21,1695.35,1740.7,1689.73,4.38,3.552,32.22,84
EVT_750_0036740,NEUTRAL_SLOT_1,2023-12-18,09:43:00,HINDUNILVR_754,NIFTY_ENERGY,NEUTRAL,3,4.12,0.851,-1.77,2690.0,2675.21,14.79,2734.37,2763.95,2837.9,2812.31,8.27,5.377,79.53,30
EVT_750_0036749,NEUTRAL_SLOT_1,2023-12-18,09:43:00,KEC_464,NIFTY_PHARMA,NEUTRAL,6,3.26,0.821,-1.58,920.0,914.94,5.06,935.18,945.3,970.6,942.62,4.47,3.588,18.16,26
EVT_750_0036894,NEUTRAL_SLOT_1,2023-12-21,10:07:00,JSWSTEEL_147,NIFTY_FIN_SERVICE,NEUTRAL,3,5.42,0.809,-1.32,960.0,954.72,5.28,975.84,986.4,1012.8,984.97,4.73,3.692,19.49,40
EVT_750_0036912,NEUTRAL_SLOT_1,2023-12-22,09:30:00,LUPIN_659,NIFTY_INFRA,NEUTRAL,3,3.63,0.887,-1.38,2150.0,2138.18,11.82,2185.46,2209.1,2268.2,2179.55,2.5,1.0,11.82,82
EVT_750_0036993,NEUTRAL_SLOT_2,2025-01-01,09:58:00,HINDALCO_265,NIFTY_AUTO,NEUTRAL,5,4.7,0.825,-0.93,665.0,661.34,3.66,675.98,683.3,701.6,675.83,2.96,1.184,4.33,112
EVT_750_0037058,NEUTRAL_SLOT_2,2025-01-02,09:31:00,HUDCO_313,NIFTY_AUTO,NEUTRAL,6,4.66,0.93,-0.68,220.0,218.5,1.5,224.5,227.5,235.0,236.23,10.82,6.295,9.44,63
EVT_750_0037089,NEUTRAL_SLOT_2,2025-01-03,09:52:00,VEDL_508,NIFTY_FMCG,NEUTRAL,6,4.51,0.875,-2.14,460.0,457.47,2.53,467.59,472.65,485.3,471.79,4.66,3.664,9.27,62
EVT_750_0037201,NEUTRAL_SLOT_2,2025-01-07,09:25:00,INOWIND_581,NIFTY_IT,NEUTRAL,6,3.48,0.955,-1.54,215.0,213.5,1.5,219.5,222.5,230.0,232.17,11.45,6.522,9.78,46
EVT_750_0037291,NEUTRAL_SLOT_2,2025-01-08,09:59:00,SHRIRAMFIN_429,NIFTY_REALTY,NEUTRAL,3,5.21,0.914,-0.87,3150.0,3132.68,17.32,3201.96,3236.6,3323.2,3265.0,6.64,4.79,82.96,26
EVT_750_0037366,NEUTRAL_SLOT_2,2025-01-10,09:32:00,TCS_370,NIFTY_ENERGY,NEUTRAL,5,4.17,0.818,-1.23,4280.0,4256.46,23.54,4350.62,4397.7,4515.4,4389.23,4.64,3.656,86.06,85
EVT_750_0037415,NEUTRAL_SLOT_2,2025-01-13,09:51:00,PERSISTENT_408,NIFTY_CONSUMPTION,NEUTRAL,6,3.16,0.943,-2.14,5100.0,5071.95,28.05,5184.15,5240.25,5380.5,5307.57,7.4,5.064,142.05,22
EVT_750_0037486,NEUTRAL_SLOT_2,2025-01-14,10:13:00,FORTIS_298,NIFTY_ENERGY,NEUTRAL,3,3.76,0.94,-1.07,520.0,517.14,2.86,528.58,534.3,548.6,528.75,3.06,3.024,8.65,36
EVT_750_0037556,NEUTRAL_SLOT_2,2025-01-15,09:55:00,LTTS_598,NIFTY_ENERGY,NEUTRAL,5,3.19,0.876,-1.98,5400.0,5370.3,29.7,5489.1,5548.5,5697.0,5628.99,7.71,5.176,153.73,54
EVT_750_0037564,NEUTRAL_SLOT_2,2025-01-15,09:21:00,ASIANPAINT_521,NIFTY_IT,NEUTRAL,4,4.02,0.864,-1.51,3150.0,3132.68,17.32,3201.96,3236.6,3323.2,3342.94,11.14,6.41,111.02,49
EVT_750_0037589,NEUTRAL_SLOT_2,2025-01-15,09:24:00,CDSL_447,NIFTY_FIN_SERVICE,NEUTRAL,4,4.47,0.914,-0.91,1480.0,1471.86,8.14,1504.42,1520.7,1561.4,1518.1,4.68,3.672,29.89,45
EVT_750_0037601,NEUTRAL_SLOT_2,2025-01-16,09:57:00,GODREJPROP_630,NIFTY_MEDIA,NEUTRAL,3,3.99,0.908,-1.32,3100.0,3082.95,17.05,3151.15,3185.25,3270.5,3344.5,14.34,7.562,128.93,59
EVT_750_0037655,NEUTRAL_SLOT_2,2025-01-17,09:48:00,ITC_273,NIFTY_REALTY,NEUTRAL,3,3.35,0.906,-1.44,495.0,492.28,2.72,503.16,508.6,522.2,530.85,13.18,7.145,19.43,55
EVT_750_0037694,NEUTRAL_SLOT_2,2025-01-17,09:42:00,APOLLOHOSP,NIFTY_PHARMA,NEUTRAL,6,3.86,0.976,-2.06,6800.0,6762.6,37.4,6912.2,6987.0,7174.0,7318.36,13.86,7.39,276.39,34
EVT_750_0037733,NEUTRAL_SLOT_2,2025-01-20,09:22:00,AUBANK_321,NIFTY_REALTY,NEUTRAL,3,4.92,0.896,-0.8,620.0,616.59,3.41,630.23,637.05,654.1,636.2,4.75,3.7,12.62,48
EVT_750_0037758,NEUTRAL_SLOT_2,2025-01-20,09:21:00,KEC_344,NIFTY_PHARMA,NEUTRAL,3,4.08,0.877,-1.03,920.0,914.94,5.06,935.18,945.3,970.6,983.3,12.51,6.904,34.93,26
EVT_750_0037777,NEUTRAL_SLOT_2,2025-01-20,10:08:00,DIXON_711,NIFTY_FIN_SERVICE,NEUTRAL,3,3.11,0.835,-1.85,12400.0,12331.8,68.2,12604.6,12741.0,13082.0,13110.64,10.42,6.151,419.5,49
EVT_750_0037797,NEUTRAL_SLOT_2,2025-01-21,10:08:00,BHARTIARTL_604,NIFTY_FMCG,NEUTRAL,5,4.42,0.932,-1.57,1560.0,1551.42,8.58,1585.74,1602.9,1645.8,1589.26,3.41,3.164,27.15,70
EVT_750_0037816,NEUTRAL_SLOT_2,2025-01-21,09:39:00,BLUESTARCO_468,NIFTY_CONSUMPTION,NEUTRAL,5,5.03,0.848,-2.06,1750.0,1740.38,9.62,1778.86,1798.1,1846.2,1794.35,4.61,3.644,35.06,93
EVT_750_0037829,NEUTRAL_SLOT_2,2025-01-21,09:45:00,TATAPOWER_692,NIFTY_PHARMA,NEUTRAL,5,5.21,0.952,-1.9,420.0,417.69,2.31,426.93,431.55,443.1,433.4,5.8,4.488,10.37,17
EVT_750_0037995,NEUTRAL_SLOT_2,2025-01-24,09:20:00,SJVN_338,NIFTY_BANK,NEUTRAL,3,3.2,0.83,-1.05,115.0,113.5,1.5,119.5,122.5,130.0,121.25,4.17,3.468,5.2,64
EVT_750_0038011,NEUTRAL_SLOT_2,2025-01-24,09:43:00,OBEROIRLTY_631,NIFTY_METAL,NEUTRAL,5,5.2,0.856,-2.24,1780.0,1770.21,9.79,1809.37,1828.95,1877.9,1904.24,12.69,6.968,68.22,24
EVT_750_0038044,NEUTRAL_SLOT_2,2025-01-27,10:14:00,SWIGGY,NIFTY_FIN_SERVICE,NEUTRAL,5,4.67,0.926,-1.37,420.0,417.69,2.31,426.93,431.55,443.1,429.26,4.01,3.404,7.86,117
EVT_750_0038127,NEUTRAL_SLOT_2,2025-01-28,10:02:00,ALKEM_185,NIFTY_IT,NEUTRAL,3,5.44,0.944,-2.19,5600.0,5569.2,30.8,5692.4,5754.0,5908.0,5719.5,3.88,3.352,103.24,93
EVT_750_0038196,NEUTRAL_SLOT_2,2025-01-29,10:11:00,ASIANPAINT_521,NIFTY_IT,NEUTRAL,3,4.72,0.944,-1.35,3150.0,3132.68,17.32,3201.96,3236.6,3323.2,3253.23,5.96,4.546,78.74,32
EVT_750_0038206,NEUTRAL_SLOT_2,2025-01-29,10:14:00,SUZLON_580,NIFTY_FMCG,NEUTRAL,6,5.07,0.911,-0.87,75.0,73.5,1.5,79.5,82.5,90.0,86.32,7.55,5.118,7.68,53
EVT_750_0038260,NEUTRAL_SLOT_2,2025-01-30,09:45:00,CESC_699,NIFTY_FIN_SERVICE,NEUTRAL,3,5.42,0.874,-0.71,185.0,183.5,1.5,189.5,192.5,200.0,189.47,2.98,1.192,1.79,63
EVT_750_0038302,NEUTRAL_SLOT_2,2025-01-30,10:06:00,YESBANK_565,NIFTY_AUTO,NEUTRAL,5,3.7,0.861,-2.5,22.0,20.5,1.5,26.5,29.5,37.0,32.02,6.68,4.805,7.21,51
EVT_750_0038351,NEUTRAL_SLOT_2,2025-01-31,10:07:00,MOTILALOFS_451,NIFTY_METAL,NEUTRAL,4,4.51,0.926,-0.57,840.0,835.38,4.62,853.86,863.1,886.2,852.43,2.69,1.076,4.97,39
EVT_750_0038392,NEUTRAL_SLOT_2,2025-01-31,09:23:00,ASIANPAINT_161,NIFTY_IT,NEUTRAL,6,3.5,0.906,-1.52,3150.0,3132.68,17.32,3201.96,3236.6,3323.2,3204.9,3.17,3.068,53.14,61
EVT_750_0038408,NEUTRAL_SLOT_2,2025-02-03,09:35:00,TECHM,NIFTY_ENERGY,NEUTRAL,5,5.1,0.898,-2.33,1560.0,1551.42,8.58,1585.74,1602.9,1645.8,1670.77,12.91,7.048,60.47,52
EVT_750_0038487,NEUTRAL_SLOT_2,2025-02-04,09:22:00,INOWIND,NIFTY_IT,NEUTRAL,4,4.85,0.944,-1.25,215.0,213.5,1.5,219.5,222.5,230.0,220.04,3.36,3.144,4.72,47
EVT_750_0038514,NEUTRAL_SLOT_2,2025-02-04,09:37:00,RELIANCE,NIFTY_IT,NEUTRAL,6,4.95,0.837,-0.75,2950.0,2933.78,16.22,2998.66,3031.1,3112.2,2996.39,2.86,1.144,18.56,85
EVT_750_0038520,NEUTRAL_SLOT_2,2025-02-04,09:39:00,KAYNES,NIFTY_IT,NEUTRAL,3,5.23,0.882,-1.53,5200.0,5171.4,28.6,5285.8,5343.0,5486.0,5294.95,3.32,3.128,89.46,28
EVT_750_0038527,NEUTRAL_SLOT_2,2025-02-04,09:30:00,POLYCAB_243,NIFTY_FIN_SERVICE,NEUTRAL,3,3.28,0.977,-1.66,6250.0,6215.62,34.38,6353.14,6421.9,6593.8,6591.05,9.92,5.971,205.28,28
EVT_750_0038533,NEUTRAL_SLOT_2,2025-02-05,09:26:00,COFORGE,NIFTY_CONSUMPTION,NEUTRAL,3,4.37,0.858,-1.12,7200.0,7160.4,39.6,7318.8,7398.0,7596.0,7313.26,2.86,1.144,45.3,107
EVT_750_0038541,NEUTRAL_SLOT_2,2025-02-05,09:26:00,DIVISLAB_186,NIFTY_MEDIA,NEUTRAL,4,5.02,0.946,-1.49,5100.0,5071.95,28.05,5184.15,5240.25,5380.5,5202.66,3.66,3.264,91.56,87
EVT_750_0038545,NEUTRAL_SLOT_2,2025-02-05,10:04:00,TATASTEEL,NIFTY_BANK,NEUTRAL,4,4.55,0.945,-2.02,152.0,150.5,1.5,156.5,159.5,167.0,173.23,14.15,7.494,11.24,53
EVT_750_0038580,NEUTRAL_SLOT_2,2025-02-05,09:34:00,BAJFINANCE_137,NIFTY_IT,NEUTRAL,5,3.71,0.955,-2.21,7150.0,7110.68,39.32,7267.96,7346.6,7543.2,7349.75,5.08,4.229,166.28,51
EVT_750_0038593,NEUTRAL_SLOT_2,2025-02-05,09:28:00,INOWIND_701,NIFTY_IT,NEUTRAL,5,3.85,0.838,-0.95,215.0,213.5,1.5,219.5,222.5,230.0,225.15,6.77,4.837,7.26,54
EVT_750_0038692,NEUTRAL_SLOT_2,2025-02-07,10:13:00,ADANIPORTS_140,NIFTY_PHARMA,NEUTRAL,5,4.7,0.96,-2.14,1420.0,1412.19,7.81,1443.43,1459.05,1498.1,1440.62,2.64,1.056,8.25,118
EVT_750_0038760,NEUTRAL_SLOT_2,2025-02-10,09:23:00,BAJFINANCE_737,NIFTY_IT,NEUTRAL,5,5.22,0.953,-2.11,7150.0,7110.68,39.32,7267.96,7346.6,7543.2,7387.89,6.05,4.578,180.01,54
EVT_750_0038777,NEUTRAL_SLOT_2,2025-02-10,09:41:00,ANGELONE_689,NIFTY_IT,NEUTRAL,3,4.82,0.924,-1.84,2600.0,2585.7,14.3,2642.9,2671.5,2743.0,2701.24,7.08,4.949,70.77,48
EVT_750_0038811,NEUTRAL_SLOT_2,2025-02-11,09:20:00,AMBER_472,NIFTY_FMCG,NEUTRAL,6,3.58,0.915,-2.34,4850.0,4823.33,26.67,4930.01,4983.35,5116.7,5039.36,7.1,4.956,132.18,65
EVT_750_0038825,NEUTRAL_SLOT_2,2025-02-11,09:54:00,CUMMINSIND_226,NIFTY_ENERGY,NEUTRAL,3,4.24,0.91,-1.0,3650.0,3629.93,20.07,3710.21,3750.35,3850.7,3919.54,13.43,7.235,145.21,55
EVT_750_0038919,NEUTRAL_SLOT_2,2025-02-12,09:20:00,JUBLFOOD,NIFTY_MEDIA,NEUTRAL,5,4.56,0.96,-2.12,580.0,576.81,3.19,589.57,595.95,611.9,610.82,9.66,5.878,18.75,43
EVT_750_0039006,NEUTRAL_SLOT_2,2025-02-14,09:55:00,DIVISLAB_186,NIFTY_MEDIA,NEUTRAL,4,5.49,0.841,-0.56,5100.0,5071.95,28.05,5184.15,5240.25,5380.5,5493.26,14.02,7.447,208.89,38
EVT_750_0039185,NEUTRAL_SLOT_2,2025-02-18,09:22:00,ANGELONE,NIFTY_IT,NEUTRAL,4,3.68,0.922,-1.41,2600.0,2585.7,14.3,2642.9,2671.5,2743.0,2701.1,7.07,4.945,70.71,62
EVT_750_0039228,NEUTRAL_SLOT_2,2025-02-19,09:25:00,VOLTAS_707,NIFTY_INFRA,NEUTRAL,6,3.58,0.927,-0.54,1680.0,1670.76,9.24,1707.72,1726.2,1772.4,1734.79,5.93,4.535,41.9,54
EVT_750_0039235,NEUTRAL_SLOT_2,2025-02-19,09:23:00,DIVISLAB_666,NIFTY_MEDIA,NEUTRAL,5,3.02,0.894,-2.26,5100.0,5071.95,28.05,5184.15,5240.25,5380.5,5175.74,2.7,1.08,30.29,99
EVT_750_0039305,NEUTRAL_SLOT_2,2025-02-20,10:01:00,ADANIGREEN_573,NIFTY_REALTY,NEUTRAL,3,3.26,0.95,-1.38,1820.0,1809.99,10.01,1850.03,1870.05,1920.1,1912.09,9.2,5.712,57.18,32
EVT_750_0039466,NEUTRAL_SLOT_2,2025-02-25,09:34:00,HINDALCO_745,NIFTY_AUTO,NEUTRAL,3,3.83,0.931,-1.16,665.0,661.34,3.66,675.98,683.3,701.6,708.01,11.75,6.63,24.27,60
EVT_750_0039554,NEUTRAL_SLOT_2,2025-02-26,09:18:00,DIVISLAB_546,NIFTY_MEDIA,NEUTRAL,3,4.71,0.841,-0.76,5100.0,5071.95,28.05,5184.15,5240.25,5380.5,5289.9,6.77,4.837,135.68,43
