scanner,ctype,combo,be,n,wr,er,pf,mdd,r5,lock_n,lock_er,lock_pf,dwr,der,ci_lo,ci_hi,adv_er,sev_er,v511_wr,v511_er,v58_wr,v58_er
MULTITF_1H,TRIPLE,F1F5F3_CPOS_MTF_SEC,1.5,253,35.97,-0.0099,0.983,32.18,0.0,193,0.0299,1.054,-0.61,-0.0909,-0.1738,0.1541,-0.0624,-0.1149,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F4F7F10_VOL_COMP_BODY,0.0,353,38.24,0.0271,1.044,42.72,0.0,249,0.0851,1.143,1.66,-0.0539,-0.1222,0.1765,-0.0254,-0.0779,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F4F7F10_VOL_COMP_BODY,0.5,353,38.24,0.1542,1.315,31.45,0.0,249,0.1971,1.408,1.66,0.0732,0.0114,0.297,0.1017,0.0492,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F4F7F10_VOL_COMP_BODY,1.0,353,38.24,0.1231,1.237,33.77,0.0,249,0.181,1.362,1.66,0.0421,-0.0215,0.2677,0.0706,0.0181,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F4F7F10_VOL_COMP_BODY,1.5,353,38.24,0.0961,1.176,38.43,0.0,249,0.1589,1.304,1.66,0.0151,-0.0499,0.2421,0.0436,-0.0089,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F3F12_CPOS_SEC_MOM,0.0,247,38.87,0.0101,1.016,29.89,0.0,183,0.0746,1.128,2.29,-0.0709,-0.167,0.1871,-0.0424,-0.0949,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F3F12_CPOS_SEC_MOM,0.5,247,38.87,0.1437,1.3,23.25,0.0,183,0.1895,1.403,2.29,0.0627,-0.0251,0.3126,0.0912,0.0387,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F3F12_CPOS_SEC_MOM,1.0,247,38.87,0.1174,1.232,26.29,0.0,183,0.1649,1.334,2.29,0.0364,-0.0532,0.288,0.0649,0.0124,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F3F12_CPOS_SEC_MOM,1.5,247,38.87,0.085,1.158,29.08,0.0,183,0.1321,1.251,2.29,0.004,-0.0877,0.2577,0.0325,-0.02,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F3F4F12_SEC_VOL_MOM,0.0,469,37.74,-0.0236,0.962,53.87,0.0,326,0.0306,1.052,1.16,-0.1046,-0.149,0.1019,-0.0761,-0.1286,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F3F4F12_SEC_VOL_MOM,0.5,469,37.74,0.1047,1.215,40.17,0.0,326,0.1464,1.31,1.16,0.0237,-0.0153,0.2246,0.0522,-0.0003,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F3F4F12_SEC_VOL_MOM,1.0,469,37.74,0.0759,1.147,40.17,0.0,326,0.1203,1.241,1.16,-0.0051,-0.0454,0.1972,0.0234,-0.0291,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F3F4F12_SEC_VOL_MOM,1.5,469,37.74,0.0471,1.087,46.5,0.0,326,0.0973,1.186,1.16,-0.0339,-0.0755,0.1696,-0.0054,-0.0579,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F2F6_CPOS_RS_BRD,0.0,178,38.76,0.0776,1.122,13.44,0.0,129,0.09,1.141,2.18,-0.0034,-0.1454,0.3007,0.0251,-0.0274,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F2F6_CPOS_RS_BRD,0.5,178,38.76,0.2181,1.441,12.84,0.0,129,0.245,1.506,2.18,0.1371,0.0057,0.4304,0.1656,0.1131,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F2F6_CPOS_RS_BRD,1.0,178,38.76,0.1844,1.349,12.84,0.0,129,0.1985,1.374,2.18,0.1034,-0.0308,0.3995,0.1319,0.0794,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F2F6_CPOS_RS_BRD,1.5,178,38.76,0.1563,1.281,12.84,0.0,129,0.1752,1.316,2.18,0.0753,-0.0611,0.3736,0.1038,0.0513,36.58,0.081,36.58,-0.028
