symbol,pattern,signal_date,year,period,regime,score,entry,stop,target,risk_pct,clv,rvol,upper_wick_pct,outcome,r_multiple,holding_bars,pnl_pct,mfe,mae,exit_date,exit_price,exit_reason
LICHSGFIN,V_REVERSAL,2026-07-13,2026,OOS_2026,SIDEWAYS,76.0,551.9,525.36,591.71,4.81,0.75,1.38,0.25,LOSS,-1.0,14,-4.81,0.42,1.15,2026-07-30,525.36,STOP_LOSS
LICHSGFIN,V_REVERSAL,2026-07-20,2026,OOS_2026,BULL,82.0,552.45,525.36,593.09,4.9,0.75,1.59,0.25,LOSS,-1.0,9,-4.9,0.16,1.14,2026-07-30,525.36,STOP_LOSS
LEMONTREE,V_REVERSAL,2025-02-25,2025,VAL_2025,BULL,84.0,1823.67,1714.25,1987.79,6.0,0.83,1.41,0.17,LOSS,-1.0,14,-6.0,0.33,1.08,2025-03-17,1714.25,STOP_LOSS
LEMONTREE,WYCKOFF_SPRING_TYPE_2,2025-07-31,2025,VAL_2025,BEAR,93.0,1537.16,1492.69,1603.86,2.89,0.92,2.1,0.08,LOSS,-1.0,3,-2.89,0.0,1.41,2025-08-05,1492.69,STOP_LOSS
LEMONTREE,BULL_FLAG,2025-12-09,2025,VAL_2025,BULL,92.0,1854.76,1755.31,2003.93,5.36,0.9,1.66,0.1,WIN,0.2,20,1.08,1.06,0.54,2026-01-06,1874.838345725733,TIMEOUT_20D
LEMONTREE,MULTI_MONTH_BASE_BREAKOUT,2025-12-26,2025,VAL_2025,BULL,89.0,1882.6,1810.32,1991.01,3.84,0.77,1.66,0.23,WIN,1.5,14,5.76,1.55,0.27,2026-01-15,1991.01,TARGET_1
LEMONTREE,BULL_FLAG,2026-02-25,2026,OOS_2026,BULL,84.0,2446.71,2319.38,2637.71,5.2,0.76,1.44,0.24,WIN,0.0,20,0.01,0.25,0.93,2026-03-25,2447.0578452973864,TIMEOUT_20D
LEMONTREE,V_REVERSAL,2026-06-04,2026,OOS_2026,SIDEWAYS,83.0,2317.03,2245.73,2423.98,3.08,0.81,1.5,0.19,LOSS,-0.05,20,-0.14,1.28,0.17,2026-07-02,2313.763310016272,TIMEOUT_20D
LEMONTREE,V_REVERSAL,2026-08-12,2026,OOS_2026,SIDEWAYS,87.0,2349.92,2208.92,2561.42,6.0,0.94,1.53,0.06,LOSS,-1.0,5,-6.0,0.04,15.9,2026-08-18,2208.92,STOP_LOSS
LENSKART,CUP_HANDLE,2025-04-28,2025,VAL_2025,SIDEWAYS,88.0,1493.97,1455.13,1552.23,2.6,0.89,1.58,0.11,WIN,0.39,20,1.01,1.1,0.76,2025-05-26,1509.042811268841,TIMEOUT_20D
LENSKART,MULTI_MONTH_BASE_BREAKOUT,2025-06-23,2025,VAL_2025,BULL,90.0,1665.87,1591.7,1777.13,4.45,0.85,1.75,0.15,LOSS,-1.0,13,-4.45,0.87,1.12,2025-07-10,1591.7,STOP_LOSS
LENSKART,CUP_HANDLE,2025-08-01,2025,VAL_2025,BULL,89.0,1686.51,1640.49,1755.55,2.73,0.86,1.54,0.14,LOSS,-1.0,4,-2.73,0.35,1.52,2025-08-07,1640.49,STOP_LOSS
LENSKART,WYCKOFF_SPRING_TYPE_2,2025-09-03,2025,VAL_2025,SIDEWAYS,88.0,1619.42,1545.72,1729.98,4.55,0.77,1.38,0.23,WIN,1.5,13,6.83,1.65,0.58,2025-09-22,1729.98,TARGET_1
LENSKART,MULTI_MONTH_BASE_BREAKOUT,2025-09-18,2025,VAL_2025,BULL,94.0,1704.9,1651.73,1784.65,3.12,0.97,1.67,0.03,WIN,0.57,20,1.76,1.26,0.57,2025-10-16,1734.9856587816569,TIMEOUT_20D
LENSKART,BULL_FLAG,2025-09-26,2025,VAL_2025,BULL,87.0,1762.9,1715.7,1833.71,2.68,0.76,1.55,0.24,LOSS,-1.0,3,-2.68,0.19,1.15,2025-10-01,1715.7,STOP_LOSS
LENSKART,CUP_HANDLE,2025-10-31,2025,VAL_2025,BULL,82.0,1749.04,1704.17,1816.34,2.57,0.79,1.51,0.21,WIN,1.5,8,3.85,1.65,0.61,2025-11-12,1816.34,TARGET_1
LENSKART,WYCKOFF_SPRING_TYPE_2,2026-02-12,2026,OOS_2026,BEAR,92.0,1734.96,1654.49,1855.66,4.64,0.76,1.68,0.24,LOSS,-1.0,19,-4.64,0.0,1.06,2026-03-11,1654.49,STOP_LOSS
LENSKART,WYCKOFF_SPRING_TYPE_2,2026-05-15,2026,OOS_2026,SIDEWAYS,89.0,1577.13,1504.9,1685.49,4.58,0.81,1.54,0.19,WIN,0.53,20,2.44,0.73,0.33,2026-06-12,1615.6894369348333,TIMEOUT_20D
LENSKART,V_REVERSAL,2026-06-03,2026,OOS_2026,BULL,84.0,1594.07,1547.73,1663.59,2.91,0.88,1.74,0.12,WIN,1.5,14,4.36,2.23,0.87,2026-06-23,1663.59,TARGET_1
LGEINDIA,WYCKOFF_SPRING_TYPE_2,2025-07-01,2025,VAL_2025,BEAR,91.0,729.51,695.51,780.51,4.66,0.89,1.45,0.11,WIN,1.5,13,6.99,1.61,0.04,2025-07-18,780.51,TARGET_1
LGEINDIA,WYCKOFF_SPRING_TYPE_2,2025-11-26,2025,VAL_2025,BEAR,93.0,741.31,709.87,788.46,4.24,0.88,1.95,0.12,LOSS,-1.0,5,-4.24,0.0,1.32,2025-12-03,709.87,STOP_LOSS
LGEINDIA,WYCKOFF_SPRING_TYPE_2,2026-01-12,2026,OOS_2026,BEAR,89.0,687.9,666.3,720.3,3.14,0.77,1.6,0.23,WIN,1.5,17,4.71,1.58,0.73,2026-02-04,720.3,TARGET_1
LGEINDIA,V_REVERSAL,2026-01-21,2026,OOS_2026,BEAR,84.0,691.32,666.3,728.85,3.62,0.83,1.49,0.17,WIN,1.5,11,5.43,1.58,0.77,2026-02-05,728.85,TARGET_1
LGEINDIA,DOUBLE_BOTTOM,2026-02-04,2026,OOS_2026,BULL,86.0,721.84,679.64,785.14,5.85,0.96,1.38,0.04,LOSS,-0.17,20,-0.98,0.46,0.37,2026-03-04,714.7410202583419,TIMEOUT_20D
LGEINDIA,BULL_FLAG,2026-03-16,2026,OOS_2026,BULL,91.0,772.6,746.83,811.25,3.34,0.99,1.89,0.01,LOSS,-1.0,4,-3.34,0.0,1.04,2026-03-20,746.83,STOP_LOSS
LINDEINDIA,HIGHER_LOW_REVERSAL,2026-02-09,2026,OOS_2026,BULL,88.0,6292.5,5914.95,6858.83,6.0,0.86,1.58,0.14,WIN,1.5,1,9.0,1.63,0.0,2026-02-09,6858.83,TARGET_1
LINDEINDIA,SHAKEOUT_RECLAIM,2026-02-13,2026,OOS_2026,BULL,93.0,6900.0,6486.0,7521.0,6.0,0.88,5.17,0.12,WIN,0.66,20,3.95,0.84,0.94,2026-03-15,7172.5,TIMEOUT_20D
LINDEINDIA,MULTI_MONTH_BASE_BREAKOUT,2026-03-12,2026,OOS_2026,BULL,95.0,7189.5,6770.6,7817.85,5.83,0.94,2.39,0.06,LOSS,-1.0,7,-5.83,0.5,1.51,2026-03-22,6770.6,STOP_LOSS
LINDEINDIA,BULL_FLAG,2026-06-18,2026,OOS_2026,SIDEWAYS,86.0,7275.5,6875.45,7875.58,5.5,0.83,1.62,0.17,LOSS,-0.37,20,-2.03,0.74,0.94,2026-07-15,7128.0,TIMEOUT_20D
LICI,WYCKOFF_SPRING_TYPE_2,2025-03-28,2025,VAL_2025,SIDEWAYS,92.0,1026.66,979.5,1097.41,4.59,0.98,1.75,0.02,WIN,0.98,20,4.5,1.16,0.69,2025-04-25,1072.912340019919,TIMEOUT_20D
LICI,CUP_HANDLE,2025-04-25,2025,VAL_2025,BULL,87.0,1072.91,1036.14,1128.07,3.43,0.77,1.51,0.23,WIN,1.5,9,5.14,1.72,0.25,2025-05-08,1128.07,TARGET_1
LICI,WYCKOFF_SPRING_TYPE_2,2025-06-18,2025,VAL_2025,SIDEWAYS,93.0,1115.31,1083.06,1163.68,2.89,0.86,1.57,0.14,LOSS,-1.0,1,-2.89,0.0,1.15,2025-06-19,1083.06,STOP_LOSS
LICI,WYCKOFF_SPRING_TYPE_2,2025-07-03,2025,VAL_2025,SIDEWAYS,89.0,1153.44,1084.23,1257.25,6.0,0.86,1.64,0.14,WIN,1.5,17,9.0,1.56,0.01,2025-07-28,1257.25,TARGET_1
LICI,WYCKOFF_SPRING_TYPE_2,2025-12-04,2025,VAL_2025,SIDEWAYS,91.0,1265.92,1213.52,1344.52,4.14,0.97,1.63,0.03,WIN,1.5,17,6.21,1.56,0.37,2025-12-29,1344.52,TARGET_1
LICI,DOUBLE_BOTTOM,2025-12-18,2025,VAL_2025,SIDEWAYS,88.0,1289.42,1230.26,1378.16,4.59,0.78,1.81,0.22,WIN,1.5,16,6.88,1.56,0.29,2026-01-09,1378.16,TARGET_1
LICI,WYCKOFF_SPRING_TYPE_2,2026-06-09,2026,OOS_2026,BEAR,86.0,1427.69,1379.16,1500.48,3.4,0.82,1.41,0.18,LOSS,-1.0,5,-3.4,0.0,1.16,2026-06-16,1379.16,STOP_LOSS
LLOYDSME,SHAKEOUT_RECLAIM,2025-11-26,2025,VAL_2025,BEAR,79.0,1240.26,1165.84,1351.89,6.0,0.84,1.49,0.16,WIN,1.5,18,9.0,1.61,0.74,2025-12-21,1351.89,TARGET_1
LLOYDSME,SHAKEOUT_RECLAIM,2026-01-28,2026,OOS_2026,BEAR,91.0,1141.32,1090.07,1218.19,4.49,0.89,1.72,0.11,LOSS,-1.0,2,-4.49,0.41,1.13,2026-01-29,1090.07,STOP_LOSS
LLOYDSME,V_REVERSAL,2026-02-25,2026,OOS_2026,SIDEWAYS,86.0,1251.05,1175.99,1363.65,6.0,0.92,1.89,0.08,LOSS,-1.0,4,-6.0,0.7,1.39,2026-03-03,1175.99,STOP_LOSS
LLOYDSME,SHAKEOUT_RECLAIM,2026-03-05,2026,OOS_2026,SIDEWAYS,92.0,1204.88,1132.59,1313.31,6.0,0.9,3.97,0.1,LOSS,-1.0,2,-6.0,0.16,1.07,2026-03-08,1132.59,STOP_LOSS
LLOYDSME,V_REVERSAL,2026-03-17,2026,OOS_2026,SIDEWAYS,92.0,1235.56,1161.43,1346.76,6.0,0.94,2.33,0.06,WIN,1.5,9,9.0,1.63,0.8,2026-03-31,1346.76,TARGET_1
LLOYDSME,BULL_FLAG,2026-04-17,2026,OOS_2026,BULL,92.0,1622.33,1524.99,1768.34,6.0,0.9,1.83,0.1,WIN,1.5,8,9.0,1.62,0.05,2026-04-28,1768.34,TARGET_1
LLOYDSME,DOUBLE_BOTTOM,2026-07-15,2026,OOS_2026,BULL,88.0,1866.1,1774.08,2004.13,4.93,0.86,1.7,0.14,WIN,1.5,8,7.4,1.86,0.73,2026-07-26,2004.13,TARGET_1
LLOYDSME,MULTI_MONTH_BASE_BREAKOUT,2026-07-27,2026,OOS_2026,BULL,93.0,2014.9,1894.01,2196.24,6.0,0.8,2.75,0.2,LOSS,-1.0,12,-6.0,0.91,1.14,2026-08-11,1894.01,STOP_LOSS
LLOYDSENGG,MULTI_MONTH_BASE_BREAKOUT,2025-03-07,2025,VAL_2025,BULL,91.0,1748.71,1679.96,1851.83,3.93,0.83,1.72,0.17,LOSS,-1.0,16,-3.93,0.09,1.13,2025-03-31,1679.96,STOP_LOSS
LLOYDSENGG,V_REVERSAL,2025-04-22,2025,VAL_2025,SIDEWAYS,87.0,1643.25,1576.25,1743.74,4.08,0.9,1.94,0.1,LOSS,-1.0,7,-4.08,0.0,1.06,2025-05-01,1576.25,STOP_LOSS
LLOYDSENGG,MULTI_MONTH_BASE_BREAKOUT,2025-08-29,2025,VAL_2025,BULL,94.0,1859.77,1797.16,1953.68,3.37,0.79,1.84,0.21,WIN,1.5,7,5.05,1.77,0.0,2025-09-09,1953.68,TARGET_1
LLOYDSENGG,V_REVERSAL,2026-03-13,2026,OOS_2026,SIDEWAYS,85.0,2144.42,2015.75,2337.43,6.0,0.75,1.56,0.25,WIN,0.45,20,2.71,0.62,0.58,2026-04-10,2202.465440068288,TIMEOUT_20D
LLOYDSENGG,CUP_HANDLE,2026-04-16,2026,OOS_2026,BULL,88.0,2193.99,2134.73,2282.87,2.7,0.9,1.48,0.1,WIN,1.5,9,4.05,1.51,0.0,2026-04-29,2282.87,TARGET_1
LLOYDSENGG,MULTI_MONTH_BASE_BREAKOUT,2026-05-01,2026,OOS_2026,BULL,92.0,2330.86,2215.83,2503.4,4.93,0.93,1.69,0.07,WIN,0.06,20,0.27,0.66,0.86,2026-05-29,2337.249265777566,TIMEOUT_20D
LODHA,CUP_HANDLE,2025-11-11,2025,VAL_2025,BULL,85.0,1221.0,1178.28,1285.08,3.5,0.85,1.43,0.15,LOSS,-1.0,6,-3.5,0.51,1.04,2025-11-18,1178.28,STOP_LOSS
LODHA,WYCKOFF_SPRING_TYPE_2,2026-01-02,2026,OOS_2026,BEAR,87.0,1085.7,1042.36,1150.71,3.99,0.82,1.84,0.18,LOSS,-1.0,6,-3.99,1.22,1.05,2026-01-11,1042.36,STOP_LOSS
LODHA,BULL_PENNANT,2026-01-29,2026,OOS_2026,BEAR,90.0,951.4,894.32,1037.02,6.0,0.86,2.86,0.14,WIN,1.5,3,9.0,1.67,0.59,2026-02-02,1037.02,TARGET_1
LODHA,SHAKEOUT_RECLAIM,2026-04-02,2026,OOS_2026,BEAR,86.0,696.05,654.29,758.69,6.0,0.87,1.35,0.13,WIN,1.5,3,9.0,2.06,0.23,2026-04-07,758.69,TARGET_1
LODHA,CUP_HANDLE,2026-05-19,2026,OOS_2026,BULL,85.0,892.2,838.67,972.5,6.0,0.8,1.55,0.2,WIN,0.85,20,5.13,1.43,0.83,2026-06-15,937.9500122070312,TIMEOUT_20D
LODHA,DOUBLE_BOTTOM,2026-07-01,2026,OOS_2026,BULL,86.0,992.3,935.9,1076.9,5.68,0.93,1.38,0.07,WIN,1.5,3,8.53,1.89,0.02,2026-07-05,1076.9,TARGET_1
LODHA,V_REVERSAL,2026-07-09,2026,OOS_2026,BULL,83.0,1192.15,1120.62,1299.45,6.0,0.76,1.95,0.24,LOSS,-1.0,11,-6.0,0.46,1.01,2026-07-23,1120.62,STOP_LOSS
LODHA,BULL_FLAG,2026-07-28,2026,OOS_2026,BULL,93.0,1296.84,1219.03,1413.57,6.0,0.83,3.12,0.17,LOSS,-1.0,7,-6.0,0.56,1.12,2026-08-05,1219.03,STOP_LOSS
LOTUSDEV,SHAKEOUT_RECLAIM,2025-12-09,2025,VAL_2025,BEAR,88.0,158.06,151.22,168.32,4.33,0.78,1.58,0.22,LOSS,-1.0,7,-4.33,0.87,1.11,2025-12-17,151.22,STOP_LOSS
LOTUSDEV,WYCKOFF_SPRING_TYPE_2,2026-01-02,2026,OOS_2026,SIDEWAYS,90.0,166.36,156.38,181.33,6.0,0.92,1.59,0.08,LOSS,-1.0,5,-6.0,1.23,1.03,2026-01-08,156.38,STOP_LOSS
LOTUSDEV,SHAKEOUT_RECLAIM,2026-01-28,2026,OOS_2026,SIDEWAYS,87.0,157.38,147.94,171.54,6.0,0.76,2.29,0.24,LOSS,-1.0,1,-6.0,0.0,1.1,2026-01-28,147.94,STOP_LOSS
LOTUSDEV,CUP_HANDLE,2026-05-06,2026,OOS_2026,BULL,87.0,143.76,136.31,154.93,5.18,0.79,1.69,0.21,LOSS,-1.0,8,-5.18,0.81,1.13,2026-05-17,136.31,STOP_LOSS
LOTUSDEV,MULTI_MONTH_BASE_BREAKOUT,2026-07-22,2026,OOS_2026,BULL,94.0,162.7,152.94,177.34,6.0,0.98,10.22,0.02,WIN,1.5,2,9.0,1.86,0.0,2026-07-23,177.34,TARGET_1
LOTUSDEV,WYCKOFF_SPRING_TYPE_2,2026-07-30,2026,OOS_2026,BULL,86.0,193.24,181.65,210.63,6.0,0.85,1.41,0.15,LOSS,-1.0,7,-6.0,1.23,1.44,2026-08-09,181.65,STOP_LOSS
LLOYDSENT,CUP_HANDLE,2025-08-11,2025,VAL_2025,BULL,89.0,1424.99,1385.25,1484.59,2.79,0.76,1.99,0.24,LOSS,-1.0,6,-2.79,0.14,1.14,2025-08-19,1385.25,STOP_LOSS
LLOYDSENT,CUP_HANDLE,2026-01-06,2026,OOS_2026,BULL,82.0,1665.56,1616.21,1739.59,2.96,0.75,1.35,0.25,WIN,1.5,7,4.44,1.83,0.01,2026-01-15,1739.59,TARGET_1
LLOYDSENT,MULTI_MONTH_BASE_BREAKOUT,2026-01-21,2026,OOS_2026,BULL,97.0,1771.57,1712.5,1860.18,3.33,0.9,1.86,0.1,LOSS,-1.0,6,-3.33,0.9,1.02,2026-01-29,1712.5,STOP_LOSS
LLOYDSENT,WYCKOFF_SPRING_TYPE_2,2026-03-17,2026,OOS_2026,BEAR,90.0,1592.0,1571.87,1622.2,1.26,0.79,1.79,0.21,LOSS,-1.0,2,-1.26,0.34,2.03,2026-03-19,1571.87,STOP_LOSS
LLOYDSENT,BULL_FLAG,2026-04-06,2026,OOS_2026,SIDEWAYS,89.0,1664.05,1589.69,1775.6,4.47,0.93,1.37,0.07,WIN,0.97,20,4.33,1.37,0.59,2026-05-04,1736.1797435031447,TIMEOUT_20D
LLOYDSENT,V_REVERSAL,2026-06-30,2026,OOS_2026,BULL,82.0,1819.54,1728.23,1956.5,5.02,0.81,1.61,0.19,WIN,0.23,20,1.15,1.28,0.75,2026-07-28,1840.3779607949612,TIMEOUT_20D
LTM,MULTI_MONTH_BASE_BREAKOUT,2025-11-12,2025,VAL_2025,BULL,90.0,5815.56,5503.74,6283.3,5.36,0.91,1.87,0.09,WIN,1.5,17,8.04,1.54,0.46,2025-12-04,6283.3,TARGET_1
LTM,MULTI_MONTH_BASE_BREAKOUT,2025-12-04,2025,VAL_2025,BULL,90.0,6183.14,5950.26,6532.45,3.77,0.82,1.63,0.18,LOSS,-1.0,11,-3.77,0.48,1.01,2025-12-18,5950.26,STOP_LOSS
LTM,V_REVERSAL,2026-01-16,2026,OOS_2026,BULL,89.0,6224.58,5851.11,6784.79,6.0,0.82,3.6,0.18,LOSS,-1.0,2,-6.0,0.32,1.05,2026-01-19,5851.11,STOP_LOSS
LTM,SHAKEOUT_RECLAIM,2026-04-02,2026,OOS_2026,BEAR,98.0,4246.98,3992.17,4629.21,6.0,0.95,2.06,0.05,WIN,1.5,8,9.0,1.81,0.17,2026-04-15,4629.21,TARGET_1
LTM,SHAKEOUT_RECLAIM,2026-07-07,2026,OOS_2026,SIDEWAYS,85.0,3858.5,3626.99,4205.77,6.0,0.83,1.43,0.17,WIN,1.5,4,9.0,1.65,0.62,2026-07-12,4205.77,TARGET_1
LTM,MULTI_MONTH_BASE_BREAKOUT,2026-08-03,2026,OOS_2026,BULL,95.0,4690.0,4408.6,5112.1,6.0,0.91,3.2,0.09,LOSS,-0.53,20,-3.2,0.57,0.98,2026-08-30,4540.0,TIMEOUT_20D
LTM,SHAKEOUT_RECLAIM,2026-08-28,2026,OOS_2026,BULL,94.0,4675.0,4394.5,5095.75,6.0,0.87,2.44,0.13,LOSS,-0.43,5,-2.59,0.05,0.66,2026-09-03,4554.0,TIMEOUT_20D
LT,V_REVERSAL,2024-11-25,2024,IS_2024,SIDEWAYS,88.0,3682.35,3461.41,4013.77,6.0,0.93,2.22,0.07,LOSS,-0.5,20,-3.0,0.93,0.65,2024-12-22,3571.97265625,TIMEOUT_20D
LT,BULL_FLAG,2024-12-03,2024,IS_2024,BULL,88.0,3715.76,3548.84,3966.15,4.49,0.88,1.83,0.12,LOSS,-1.0,13,-4.49,1.04,1.06,2024-12-19,3548.84,STOP_LOSS
LT,MULTI_MONTH_BASE_BREAKOUT,2024-12-09,2024,IS_2024,BULL,93.0,3873.0,3696.56,4137.65,4.56,0.87,1.68,0.13,LOSS,-1.0,7,-4.56,0.09,1.12,2024-12-17,3696.56,STOP_LOSS
LT,SHAKEOUT_RECLAIM,2025-01-31,2025,VAL_2025,SIDEWAYS,92.0,3500.25,3314.44,3778.96,5.31,0.79,2.02,0.21,LOSS,-1.0,1,-5.31,0.0,1.57,2025-02-02,3314.44,STOP_LOSS
LT,DOUBLE_BOTTOM,2025-03-20,2025,VAL_2025,SIDEWAYS,90.0,3287.97,3132.39,3521.34,4.73,0.9,1.43,0.1,LOSS,-1.0,11,-4.73,1.12,2.43,2025-04-06,3132.39,STOP_LOSS
LT,CUP_HANDLE,2025-05-09,2025,VAL_2025,BULL,87.0,3379.07,3206.17,3638.43,5.12,0.77,2.25,0.23,WIN,1.5,19,7.68,1.52,0.0,2025-06-04,3638.43,TARGET_1
LT,CUP_HANDLE,2025-10-15,2025,VAL_2025,BULL,83.0,3791.67,3675.65,3965.69,3.06,0.85,1.36,0.15,WIN,1.5,9,4.59,1.6,0.0,2025-10-28,3965.69,TARGET_1
LT,BULL_FLAG,2025-10-28,2025,VAL_2025,BULL,86.0,3934.37,3773.99,4174.94,4.08,0.81,1.96,0.19,WIN,0.55,20,2.25,0.63,0.87,2025-11-25,4022.708740234375,TIMEOUT_20D
LTTS,SHAKEOUT_RECLAIM,2025-11-19,2025,VAL_2025,SIDEWAYS,94.0,4390.49,4127.06,4785.64,6.0,0.95,9.59,0.05,WIN,0.16,20,0.94,1.07,0.85,2025-12-16,4431.9248046875,TIMEOUT_20D
LTTS,MULTI_MONTH_BASE_BREAKOUT,2025-12-04,2025,VAL_2025,BULL,90.0,4632.86,4354.89,5049.81,6.0,0.84,3.47,0.16,LOSS,-1.0,19,-6.0,0.12,1.19,2025-12-31,4354.89,STOP_LOSS
LTTS,SHAKEOUT_RECLAIM,2026-01-07,2026,OOS_2026,SIDEWAYS,88.0,4343.62,4210.92,4542.67,3.06,0.76,1.62,0.24,LOSS,-1.0,3,-3.06,0.34,1.08,2026-01-11,4210.92,STOP_LOSS
LTTS,SHAKEOUT_RECLAIM,2026-01-21,2026,OOS_2026,BEAR,92.0,3855.23,3656.19,4153.78,5.16,0.97,1.76,0.03,LOSS,-1.0,7,-5.16,0.19,1.22,2026-02-01,3656.19,STOP_LOSS
LTTS,BULL_PENNANT,2026-02-27,2026,OOS_2026,BEAR,90.0,3473.24,3264.84,3785.83,6.0,0.9,2.19,0.1,LOSS,-1.0,3,-6.0,0.0,1.11,2026-03-04,3264.84,STOP_LOSS
LTTS,SHAKEOUT_RECLAIM,2026-04-27,2026,OOS_2026,BULL,87.0,3549.77,3336.79,3869.25,6.0,0.92,1.4,0.08,LOSS,-0.02,20,-0.1,1.2,0.77,2026-05-24,3546.199951171875,TIMEOUT_20D
LTTS,SHAKEOUT_RECLAIM,2026-06-09,2026,OOS_2026,SIDEWAYS,92.0,3417.7,3212.64,3725.29,6.0,0.89,2.66,0.11,LOSS,-1.0,14,-6.0,0.42,1.5,2026-06-28,3212.64,STOP_LOSS
LTTS,SHAKEOUT_RECLAIM,2026-07-02,2026,OOS_2026,BEAR,87.0,3166.9,3014.85,3394.97,4.8,0.75,2.32,0.25,WIN,1.5,9,7.2,2.85,0.47,2026-07-14,3394.97,TARGET_1
LTFOODS,CUP_HANDLE,2025-02-27,2025,VAL_2025,BULL,89.0,582.85,575.86,593.34,1.2,0.87,1.37,0.13,WIN,1.5,2,1.8,2.13,0.02,2025-03-03,593.34,TARGET_1
LTFOODS,CUP_HANDLE,2025-03-05,2025,VAL_2025,BULL,93.0,587.82,579.81,599.83,1.36,0.88,1.81,0.12,WIN,1.5,1,2.04,2.11,0.0,2025-03-06,599.83,TARGET_1
LTFOODS,WYCKOFF_SPRING_TYPE_2,2025-08-20,2025,VAL_2025,BEAR,89.0,600.68,576.1,637.54,4.09,0.93,1.59,0.07,LOSS,-1.0,5,-4.09,0.0,1.32,2025-08-27,576.1,STOP_LOSS
LTFOODS,V_REVERSAL,2025-09-12,2025,VAL_2025,SIDEWAYS,85.0,605.86,569.5,660.39,6.0,0.76,1.72,0.24,WIN,0.41,20,2.43,0.93,0.12,2025-10-10,620.6001604908117,TIMEOUT_20D
LTFOODS,WYCKOFF_SPRING_TYPE_2,2025-11-05,2025,VAL_2025,SIDEWAYS,91.0,614.15,596.17,641.12,2.93,0.94,1.55,0.06,LOSS,-1.0,7,-2.93,0.1,1.03,2025-11-14,596.17,STOP_LOSS
LTFOODS,V_REVERSAL,2025-11-27,2025,VAL_2025,SIDEWAYS,81.0,603.77,584.25,633.04,3.23,0.84,1.67,0.16,LOSS,-1.0,7,-3.23,0.27,1.28,2025-12-08,584.25,STOP_LOSS
LTFOODS,CUP_HANDLE,2026-02-10,2026,OOS_2026,BULL,90.0,628.3,616.97,645.3,1.8,1.0,1.5,0.0,LOSS,-1.0,6,-1.8,0.16,2.23,2026-02-18,616.97,STOP_LOSS
LTF,CUP_HANDLE,2025-06-24,2025,VAL_2025,BULL,81.0,2036.78,1979.71,2122.39,2.8,0.87,1.35,0.13,WIN,1.5,12,4.2,1.86,0.18,2025-07-10,2122.39,TARGET_1
LTF,CUP_HANDLE,2025-09-09,2025,VAL_2025,BULL,81.0,2321.18,2265.94,2404.05,2.38,0.75,1.37,0.25,WIN,1.5,2,3.57,1.54,0.0,2025-09-11,2404.05,TARGET_1
LTF,WYCKOFF_SPRING_TYPE_2,2025-11-04,2025,VAL_2025,SIDEWAYS,89.0,2449.65,2380.39,2553.53,2.83,0.76,1.98,0.24,WIN,1.5,3,4.24,2.09,0.31,2025-11-07,2553.53,TARGET_1
LTF,V_REVERSAL,2026-02-12,2026,OOS_2026,BULL,90.0,2997.03,2817.21,3266.77,6.0,1.0,1.64,0.0,WIN,0.39,20,2.34,0.68,0.16,2026-03-12,3067.0643901434196,TIMEOUT_20D
LTF,CUP_HANDLE,2026-02-27,2026,OOS_2026,BULL,91.0,3026.89,2953.83,3136.48,2.41,0.88,1.7,0.12,LOSS,-1.0,18,-2.41,1.27,1.01,2026-03-25,2953.83,STOP_LOSS
LUMAXTECH,V_REVERSAL,2025-11-07,2025,VAL_2025,BULL,85.0,1200.2,1128.19,1308.21,6.0,0.8,1.55,0.2,WIN,1.5,1,9.0,3.12,0.0,2025-11-09,1308.21,TARGET_1
LUMAXTECH,BULL_PENNANT,2025-12-15,2025,VAL_2025,BULL,87.0,1575.7,1481.16,1717.51,6.0,0.79,2.5,0.21,LOSS,-1.0,1,-6.0,0.0,1.13,2025-12-15,1481.16,STOP_LOSS
LUMAXTECH,HIGHER_LOW_REVERSAL,2026-01-02,2026,OOS_2026,BULL,88.0,1655.4,1556.08,1804.38,6.0,0.88,1.72,0.12,LOSS,-1.0,4,-6.0,0.48,1.06,2026-01-07,1556.08,STOP_LOSS
LUMAXTECH,V_REVERSAL,2026-02-03,2026,OOS_2026,SIDEWAYS,86.0,1471.8,1383.49,1604.27,6.0,0.87,1.62,0.13,WIN,1.5,5,9.0,2.44,0.36,2026-02-09,1604.27,TARGET_1
LUMAXTECH,CUP_HANDLE,2026-05-07,2026,OOS_2026,BULL,87.0,1707.3,1604.86,1860.96,6.0,0.82,1.84,0.18,LOSS,-1.0,5,-6.0,0.57,1.12,2026-05-13,1604.86,STOP_LOSS
LUMAXTECH,BULL_FLAG,2026-08-11,2026,OOS_2026,BULL,92.0,2076.3,1951.72,2263.17,6.0,0.97,13.34,0.03,LOSS,-1.0,9,-6.0,0.27,1.06,2026-08-23,1951.72,STOP_LOSS
LUPIN,HIGHER_LOW_REVERSAL,2025-11-12,2025,VAL_2025,BULL,87.0,2019.26,1920.45,2167.47,4.89,0.91,1.4,0.09,WIN,0.22,20,1.06,0.74,0.51,2025-12-09,2040.60400390625,TIMEOUT_20D
LUPIN,MULTI_MONTH_BASE_BREAKOUT,2026-01-06,2026,OOS_2026,BULL,100.0,2134.23,2067.5,2234.31,3.13,0.88,2.53,0.12,LOSS,-1.0,18,-3.13,1.14,1.06,2026-02-01,2067.5,STOP_LOSS
