sample_name,event_id,symbol,sector,session_date,decision_timestamp,regime,v529_rank,v530_rank,v529_selected,v530_selected,v529_r,v530_r,cause,paired_delta_r,entry_price,stop_loss,target_price
SAMPLE_A,EVT_SAMPLE_A_001505,TATAMOTORS,NIFTY_AUTO,2023-03-02,2023-03-02T15:30:00,NEUTRAL_BULL,,1,0,1,0.0,2.482,VETO_PRUNING,2.482,787.05,758.49,862.24
SAMPLE_A,EVT_SAMPLE_A_001511,MARUTI,NIFTY_AUTO,2023-03-02,2023-03-02T15:30:00,NEUTRAL_BULL,5,11,1,0,0.214,0.0,DYNAMIC_CAPACITY,-0.214,2292.38,2200.83,2521.4
SAMPLE_A,EVT_SAMPLE_A_001513,GODREJPROP,NIFTY_REALTY,2023-03-02,2023-03-02T15:30:00,NEUTRAL_BULL,4,8,1,0,-0.639,0.0,DYNAMIC_CAPACITY,0.639,3147.52,3022.97,3547.25
SAMPLE_A,EVT_SAMPLE_A_001536,COALINDIA,NIFTY_ENERGY,2023-03-03,2023-03-03T15:30:00,STRONG_BULL,,2,0,1,0.0,0.887,VETO_PRUNING,0.887,1301.41,1269.72,1441.84
SAMPLE_A,EVT_SAMPLE_A_001555,DIXON,NIFTY_IT,2023-03-03,2023-03-03T15:30:00,STRONG_BULL,,1,0,1,0.0,4.04,VETO_PRUNING,4.04,2894.46,2799.57,3235.0
SAMPLE_A,EVT_SAMPLE_A_001557,BAJFINANCE,NIFTY_FIN_SERVICE,2023-03-03,2023-03-03T15:30:00,STRONG_BULL,,5,0,1,0.0,-0.483,VETO_PRUNING,-0.483,2154.86,2106.79,2388.53
SAMPLE_A,EVT_SAMPLE_A_001564,ABB,NIFTY_INFRA,2023-03-06,2023-03-06T15:30:00,CHOPPY_RANGE,3,5,1,0,0.022,0.0,DYNAMIC_CAPACITY,-0.022,1982.48,1943.59,2199.13
SAMPLE_A,EVT_SAMPLE_A_001566,BEL,NIFTY_INFRA,2023-03-06,2023-03-06T15:30:00,CHOPPY_RANGE,4,4,1,0,-0.031,0.0,DYNAMIC_CAPACITY,0.031,2892.77,2828.57,3203.42
SAMPLE_A,EVT_SAMPLE_A_001609,COALINDIA,NIFTY_ENERGY,2023-03-07,2023-03-07T15:30:00,NEUTRAL_BULL,4,8,1,0,0.518,0.0,DYNAMIC_CAPACITY,-0.518,2947.31,2888.31,3298.68
SAMPLE_A,EVT_SAMPLE_A_001662,OBEROIRLTY,NIFTY_REALTY,2023-03-09,2023-03-09T15:30:00,STRONG_BULL,4,7,1,0,1.08,0.0,FOCUSED_MODEL_G,-1.08,3372.3,3314.3,3608.74
SAMPLE_A,EVT_SAMPLE_A_001676,JSWSTEEL,NIFTY_METAL,2023-03-09,2023-03-09T15:30:00,STRONG_BULL,,4,0,1,0.0,1.376,VETO_PRUNING,1.376,1341.85,1288.33,1511.79
SAMPLE_A,EVT_SAMPLE_A_001687,BRITANNIA,NIFTY_FMCG,2023-03-09,2023-03-09T15:30:00,STRONG_BULL,3,8,1,0,1.108,0.0,FOCUSED_MODEL_G,-1.108,2004.25,1957.27,2200.02
SAMPLE_A,EVT_SAMPLE_A_001732,TATASTEEL,NIFTY_METAL,2023-03-10,2023-03-10T15:30:00,SHARP_SELLOFF,5,10,1,0,1.559,0.0,DYNAMIC_CAPACITY,-1.559,1031.38,1007.32,1105.29
SAMPLE_A,EVT_SAMPLE_A_001738,HAL,NIFTY_INFRA,2023-03-10,2023-03-10T15:30:00,SHARP_SELLOFF,2,6,1,0,0.676,0.0,DYNAMIC_CAPACITY,-0.676,3200.19,3108.18,3598.29
SAMPLE_A,EVT_SAMPLE_A_001739,NTPC,NIFTY_ENERGY,2023-03-10,2023-03-10T15:30:00,SHARP_SELLOFF,4,9,1,0,1.185,0.0,DYNAMIC_CAPACITY,-1.185,2392.46,2346.87,2675.31
SAMPLE_A,EVT_SAMPLE_A_001745,SUNPHARMA,NIFTY_PHARMA,2023-03-13,2023-03-13T15:30:00,CHOPPY_RANGE,4,18,1,0,0.904,0.0,DYNAMIC_CAPACITY,-0.904,1507.03,1465.84,1624.6
SAMPLE_A,EVT_SAMPLE_A_001773,VEDL,NIFTY_METAL,2023-03-13,2023-03-13T15:30:00,CHOPPY_RANGE,,1,0,1,0.0,-0.307,VETO_PRUNING,-0.307,783.89,764.55,860.61
SAMPLE_A,EVT_SAMPLE_A_001782,CIPLA,NIFTY_PHARMA,2023-03-13,2023-03-13T15:30:00,CHOPPY_RANGE,2,7,1,0,0.164,0.0,DYNAMIC_CAPACITY,-0.164,626.64,603.85,670.05
SAMPLE_A,EVT_SAMPLE_A_001795,DIXON,NIFTY_IT,2023-03-14,2023-03-14T15:30:00,CHOPPY_RANGE,2,12,1,0,-0.978,0.0,DYNAMIC_CAPACITY,0.978,2943.21,2844.89,3310.21
SAMPLE_A,EVT_SAMPLE_A_001797,MARUTI,NIFTY_AUTO,2023-03-14,2023-03-14T15:30:00,CHOPPY_RANGE,5,18,1,0,0.384,0.0,DYNAMIC_CAPACITY,-0.384,1910.21,1859.77,2090.15
SAMPLE_A,EVT_SAMPLE_A_001805,PERSISTENT,NIFTY_IT,2023-03-14,2023-03-14T15:30:00,CHOPPY_RANGE,,1,0,1,0.0,1.585,VETO_PRUNING,1.585,2233.41,2171.56,2407.67
SAMPLE_A,EVT_SAMPLE_A_001807,ABB,NIFTY_INFRA,2023-03-14,2023-03-14T15:30:00,CHOPPY_RANGE,3,14,1,0,0.54,0.0,DYNAMIC_CAPACITY,-0.54,2716.99,2642.78,3071.88
SAMPLE_A,EVT_SAMPLE_A_001811,RELIANCE,NIFTY_ENERGY,2023-03-14,2023-03-14T15:30:00,CHOPPY_RANGE,4,16,1,0,1.221,0.0,DYNAMIC_CAPACITY,-1.221,1721.37,1694.36,1883.66
SAMPLE_A,EVT_SAMPLE_A_001813,PIDILITIND,NIFTY_CONSUMPTION,2023-03-14,2023-03-14T15:30:00,CHOPPY_RANGE,,2,0,1,0.0,0.347,VETO_PRUNING,0.347,1996.75,1926.98,2194.24
SAMPLE_A,EVT_SAMPLE_A_001818,SIEMENS,NIFTY_INFRA,2023-03-15,2023-03-15T15:30:00,NEUTRAL_BEAR,,1,0,1,0.0,-0.417,VETO_PRUNING,-0.417,1796.38,1767.66,1927.39
SAMPLE_A,EVT_SAMPLE_A_001819,CIPLA,NIFTY_PHARMA,2023-03-15,2023-03-15T15:30:00,NEUTRAL_BEAR,1,3,1,0,0.035,0.0,DYNAMIC_CAPACITY,-0.035,2339.66,2268.71,2648.18
SAMPLE_A,EVT_SAMPLE_A_001847,GODREJPROP,NIFTY_REALTY,2023-03-16,2023-03-16T15:30:00,NEUTRAL_BULL,4,7,1,0,1.38,0.0,DYNAMIC_CAPACITY,-1.38,1895.66,1834.32,2017.77
SAMPLE_A,EVT_SAMPLE_A_001850,CHOLAFIN,NIFTY_FIN_SERVICE,2023-03-16,2023-03-16T15:30:00,NEUTRAL_BULL,3,9,1,0,0.846,0.0,DYNAMIC_CAPACITY,-0.846,2749.07,2659.68,2989.4
SAMPLE_A,EVT_SAMPLE_A_001852,TRENT,NIFTY_CONSUMPTION,2023-03-16,2023-03-16T15:30:00,NEUTRAL_BULL,,2,0,1,0.0,-0.185,VETO_PRUNING,-0.185,2157.0,2074.54,2441.15
SAMPLE_A,EVT_SAMPLE_A_001861,DRREDDY,NIFTY_PHARMA,2023-03-16,2023-03-16T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,-0.347,VETO_PRUNING,-0.347,2577.02,2532.98,2928.98
SAMPLE_A,EVT_SAMPLE_A_001867,DLF,NIFTY_REALTY,2023-03-16,2023-03-16T15:30:00,NEUTRAL_BULL,2,6,1,0,-0.465,0.0,DYNAMIC_CAPACITY,0.465,2009.25,1951.81,2158.1
SAMPLE_A,EVT_SAMPLE_A_001876,VBL,NIFTY_FMCG,2023-03-17,2023-03-17T15:30:00,NEUTRAL_BEAR,,1,0,1,0.0,1.894,VETO_PRUNING,1.894,2110.04,2040.69,2309.86
SAMPLE_A,EVT_SAMPLE_A_001889,TATASTEEL,NIFTY_METAL,2023-03-17,2023-03-17T15:30:00,NEUTRAL_BEAR,3,8,1,0,-0.322,0.0,DYNAMIC_CAPACITY,0.322,2192.7,2105.05,2392.59
SAMPLE_A,EVT_SAMPLE_A_001893,TECHM,NIFTY_IT,2023-03-17,2023-03-17T15:30:00,NEUTRAL_BEAR,4,10,1,0,0.818,0.0,DYNAMIC_CAPACITY,-0.818,1684.22,1639.61,1895.06
SAMPLE_A,EVT_SAMPLE_A_001897,ADANIPORTS,NIFTY_INFRA,2023-03-17,2023-03-17T15:30:00,NEUTRAL_BEAR,5,12,1,0,-0.818,0.0,DYNAMIC_CAPACITY,0.818,3242.6,3137.42,3539.44
SAMPLE_A,EVT_SAMPLE_A_001903,HINDALCO,NIFTY_METAL,2023-03-17,2023-03-17T15:30:00,NEUTRAL_BEAR,1,5,1,0,0.171,0.0,DYNAMIC_CAPACITY,-0.171,3408.3,3350.58,3876.05
SAMPLE_A,EVT_SAMPLE_A_001909,KALYANKJIL,NIFTY_CONSUMPTION,2023-03-20,2023-03-20T15:30:00,NEUTRAL_BULL,,4,0,1,0.0,0.046,VETO_PRUNING,0.046,2341.52,2273.39,2663.18
SAMPLE_A,EVT_SAMPLE_A_001910,ASIANPAINT,NIFTY_CONSUMPTION,2023-03-20,2023-03-20T15:30:00,NEUTRAL_BULL,,2,0,1,0.0,2.364,VETO_PRUNING,2.364,908.46,884.88,969.68
SAMPLE_A,EVT_SAMPLE_A_001911,HINDALCO,NIFTY_METAL,2023-03-20,2023-03-20T15:30:00,NEUTRAL_BULL,4,7,1,0,-0.282,0.0,45M_CONFIRMATION,0.282,2720.48,2617.03,2982.36
SAMPLE_A,EVT_SAMPLE_A_001957,SBIN,NIFTY_BANK,2023-03-21,2023-03-21T15:30:00,NEUTRAL_BULL,4,5,1,0,1.174,0.0,DYNAMIC_CAPACITY,-1.174,2724.33,2637.24,3124.35
SAMPLE_A,EVT_SAMPLE_A_001967,MARUTI,NIFTY_AUTO,2023-03-21,2023-03-21T15:30:00,NEUTRAL_BULL,2,4,1,0,-0.737,0.0,45M_CONFIRMATION,0.737,3397.26,3324.42,3784.56
SAMPLE_A,EVT_SAMPLE_A_001994,CHOLAFIN,NIFTY_FIN_SERVICE,2023-03-22,2023-03-22T15:30:00,NEUTRAL_BULL,4,6,1,0,0.667,0.0,DYNAMIC_CAPACITY,-0.667,1811.04,1770.55,1996.46
SAMPLE_A,EVT_SAMPLE_A_002024,BAJFINANCE,NIFTY_FIN_SERVICE,2023-03-23,2023-03-23T15:30:00,STRONG_BULL,5,10,1,0,-0.827,0.0,FOCUSED_MODEL_G,0.827,3447.27,3387.1,3861.2
SAMPLE_A,EVT_SAMPLE_A_002031,TATASTEEL,NIFTY_METAL,2023-03-23,2023-03-23T15:30:00,STRONG_BULL,,1,0,1,0.0,3.873,VETO_PRUNING,3.873,1754.31,1700.41,1908.48
SAMPLE_A,EVT_SAMPLE_A_002061,BRITANNIA,NIFTY_FMCG,2023-03-24,2023-03-24T15:30:00,CHOPPY_RANGE,,2,0,1,0.0,4.155,VETO_PRUNING,4.155,1184.6,1147.76,1315.69
SAMPLE_A,EVT_SAMPLE_A_002066,POLYCAB,NIFTY_INFRA,2023-03-24,2023-03-24T15:30:00,CHOPPY_RANGE,5,16,1,0,-0.595,0.0,45M_CONFIRMATION,0.595,2004.9,1942.19,2193.82
SAMPLE_A,EVT_SAMPLE_A_002074,TRENT,NIFTY_CONSUMPTION,2023-03-24,2023-03-24T15:30:00,CHOPPY_RANGE,4,10,1,0,-0.367,0.0,DYNAMIC_CAPACITY,0.367,941.19,923.21,1071.62
SAMPLE_A,EVT_SAMPLE_A_002082,CHOLAFIN,NIFTY_FIN_SERVICE,2023-03-24,2023-03-24T15:30:00,CHOPPY_RANGE,2,7,1,0,-0.072,0.0,DYNAMIC_CAPACITY,0.072,865.25,849.69,927.9
SAMPLE_A,EVT_SAMPLE_A_002098,CIPLA,NIFTY_PHARMA,2023-03-27,2023-03-27T15:30:00,NEUTRAL_BULL,,4,0,1,0.0,0.256,VETO_PRUNING,0.256,3302.76,3239.16,3744.41
SAMPLE_A,EVT_SAMPLE_A_002117,DIXON,NIFTY_IT,2023-03-27,2023-03-27T15:30:00,NEUTRAL_BULL,,1,0,1,0.0,2.363,VETO_PRUNING,2.363,507.15,491.85,580.33
SAMPLE_A,EVT_SAMPLE_A_002128,BHARTIARTL,NIFTY_INFRA,2023-03-28,2023-03-28T15:30:00,CHOPPY_RANGE,3,5,1,0,0.985,0.0,DYNAMIC_CAPACITY,-0.985,2766.2,2665.98,3075.92
SAMPLE_A,EVT_SAMPLE_A_002160,SBIN,NIFTY_BANK,2023-03-28,2023-03-28T15:30:00,CHOPPY_RANGE,2,6,1,0,0.151,0.0,DYNAMIC_CAPACITY,-0.151,1138.76,1099.99,1218.0
SAMPLE_A,EVT_SAMPLE_A_002180,BAJFINANCE,NIFTY_FIN_SERVICE,2023-03-29,2023-03-29T15:30:00,CHOPPY_RANGE,3,5,1,0,0.701,0.0,DYNAMIC_CAPACITY,-0.701,734.48,707.44,781.33
SAMPLE_A,EVT_SAMPLE_A_002181,GODREJPROP,NIFTY_REALTY,2023-03-29,2023-03-29T15:30:00,CHOPPY_RANGE,5,12,1,0,0.388,0.0,DYNAMIC_CAPACITY,-0.388,2232.94,2187.48,2389.89
SAMPLE_A,EVT_SAMPLE_A_002206,TATASTEEL,NIFTY_METAL,2023-03-30,2023-03-30T15:30:00,STRONG_BULL,5,9,1,0,0.979,0.0,FOCUSED_MODEL_G,-0.979,3274.04,3159.13,3705.69
SAMPLE_A,EVT_SAMPLE_A_002217,VEDL,NIFTY_METAL,2023-03-30,2023-03-30T15:30:00,STRONG_BULL,4,6,1,0,1.707,0.0,FOCUSED_MODEL_G,-1.707,3317.77,3187.92,3570.66
SAMPLE_A,EVT_SAMPLE_A_002218,MARUTI,NIFTY_AUTO,2023-03-30,2023-03-30T15:30:00,STRONG_BULL,,5,0,1,0.0,1.735,VETO_PRUNING,1.735,2116.86,2055.81,2265.5
SAMPLE_A,EVT_SAMPLE_A_002230,TATAMOTORS,NIFTY_AUTO,2023-03-30,2023-03-30T15:30:00,STRONG_BULL,,4,0,1,0.0,0.195,VETO_PRUNING,0.195,1820.83,1793.19,1955.23
SAMPLE_A,EVT_SAMPLE_A_002241,TCS,NIFTY_IT,2023-03-31,2023-03-31T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,1.523,VETO_PRUNING,1.523,1722.28,1674.67,1877.02
SAMPLE_A,EVT_SAMPLE_A_002245,KALYANKJIL,NIFTY_CONSUMPTION,2023-03-31,2023-03-31T15:30:00,NEUTRAL_BULL,,4,0,1,0.0,-0.681,VETO_PRUNING,-0.681,1778.35,1742.75,1902.09
SAMPLE_A,EVT_SAMPLE_A_002250,TECHM,NIFTY_IT,2023-03-31,2023-03-31T15:30:00,NEUTRAL_BULL,5,9,1,0,-0.779,0.0,DYNAMIC_CAPACITY,0.779,1184.67,1162.02,1337.81
SAMPLE_A,EVT_SAMPLE_A_002265,TATAMOTORS,NIFTY_AUTO,2023-04-03,2023-04-03T15:30:00,STRONG_BULL,1,1,1,0,-0.896,0.0,45M_CONFIRMATION,0.896,2653.31,2585.19,2941.39
SAMPLE_A,EVT_SAMPLE_A_002268,ICICIBANK,NIFTY_BANK,2023-04-03,2023-04-03T15:30:00,STRONG_BULL,,5,0,1,0.0,-0.98,VETO_PRUNING,-0.98,3361.85,3277.06,3776.08
SAMPLE_A,EVT_SAMPLE_A_002290,TCS,NIFTY_IT,2023-04-03,2023-04-03T15:30:00,STRONG_BULL,4,13,1,0,1.658,0.0,FOCUSED_MODEL_G,-1.658,690.07,677.89,788.07
SAMPLE_A,EVT_SAMPLE_A_002317,WIPRO,NIFTY_IT,2023-04-04,2023-04-04T15:30:00,NEUTRAL_BULL,5,5,1,0,2.924,0.0,DYNAMIC_CAPACITY,-2.924,2684.07,2628.31,3050.95
SAMPLE_A,EVT_SAMPLE_A_002346,POWERGRID,NIFTY_ENERGY,2023-04-05,2023-04-05T15:30:00,NEUTRAL_BULL,5,6,1,0,3.438,0.0,DYNAMIC_CAPACITY,-3.438,1684.2,1627.41,1798.07
SAMPLE_A,EVT_SAMPLE_A_002350,HAL,NIFTY_INFRA,2023-04-05,2023-04-05T15:30:00,NEUTRAL_BULL,3,13,1,0,0.027,0.0,DYNAMIC_CAPACITY,-0.027,1693.41,1639.15,1864.82
SAMPLE_A,EVT_SAMPLE_A_002363,BRITANNIA,NIFTY_FMCG,2023-04-05,2023-04-05T15:30:00,NEUTRAL_BULL,4,5,1,0,-0.457,0.0,DYNAMIC_CAPACITY,0.457,646.03,632.24,707.76
SAMPLE_A,EVT_SAMPLE_A_002374,TECHM,NIFTY_IT,2023-04-05,2023-04-05T15:30:00,NEUTRAL_BULL,,4,0,1,0.0,-0.345,VETO_PRUNING,-0.345,748.4,728.5,854.99
SAMPLE_A,EVT_SAMPLE_A_002379,TATAMOTORS,NIFTY_AUTO,2023-04-05,2023-04-05T15:30:00,NEUTRAL_BULL,,1,0,1,0.0,1.434,VETO_PRUNING,1.434,971.44,942.55,1116.62
SAMPLE_A,EVT_SAMPLE_A_002389,ADANIENT,NIFTY_ENERGY,2023-04-06,2023-04-06T15:30:00,NEUTRAL_BULL,4,15,1,0,1.307,0.0,DYNAMIC_CAPACITY,-1.307,990.81,955.8,1117.46
SAMPLE_A,EVT_SAMPLE_A_002395,HINDUNILVR,NIFTY_FMCG,2023-04-06,2023-04-06T15:30:00,NEUTRAL_BULL,2,8,1,0,2.535,0.0,DYNAMIC_CAPACITY,-2.535,2380.14,2292.64,2667.82
SAMPLE_A,EVT_SAMPLE_A_002398,JIOFIN,NIFTY_FIN_SERVICE,2023-04-06,2023-04-06T15:30:00,NEUTRAL_BULL,3,7,1,0,-0.464,0.0,DYNAMIC_CAPACITY,0.464,3092.0,2992.1,3352.71
SAMPLE_A,EVT_SAMPLE_A_002404,TECHM,NIFTY_IT,2023-04-06,2023-04-06T15:30:00,NEUTRAL_BULL,5,14,1,0,0.254,0.0,DYNAMIC_CAPACITY,-0.254,3378.27,3296.11,3726.06
SAMPLE_A,EVT_SAMPLE_A_002413,DIXON,NIFTY_IT,2023-04-07,2023-04-07T15:30:00,CHOPPY_RANGE,,1,0,1,0.0,1.381,VETO_PRUNING,1.381,780.17,767.3,853.11
SAMPLE_A,EVT_SAMPLE_A_002419,DRREDDY,NIFTY_PHARMA,2023-04-07,2023-04-07T15:30:00,CHOPPY_RANGE,5,6,1,0,0.598,0.0,DYNAMIC_CAPACITY,-0.598,3207.87,3091.7,3658.73
SAMPLE_A,EVT_SAMPLE_A_002436,CIPLA,NIFTY_PHARMA,2023-04-07,2023-04-07T15:30:00,CHOPPY_RANGE,2,3,1,0,2.3,0.0,DYNAMIC_CAPACITY,-2.3,3150.21,3079.39,3592.91
SAMPLE_A,EVT_SAMPLE_A_002438,ICICIBANK,NIFTY_BANK,2023-04-07,2023-04-07T15:30:00,CHOPPY_RANGE,3,4,1,0,2.691,0.0,DYNAMIC_CAPACITY,-2.691,1136.28,1109.27,1301.38
SAMPLE_A,EVT_SAMPLE_A_002465,ASIANPAINT,NIFTY_CONSUMPTION,2023-04-10,2023-04-10T15:30:00,NEUTRAL_BEAR,3,5,1,0,-0.209,0.0,45M_CONFIRMATION,0.209,2353.12,2293.5,2611.99
SAMPLE_A,EVT_SAMPLE_A_002479,SBIN,NIFTY_BANK,2023-04-10,2023-04-10T15:30:00,NEUTRAL_BEAR,5,8,1,0,1.466,0.0,DYNAMIC_CAPACITY,-1.466,2467.18,2395.27,2816.39
SAMPLE_A,EVT_SAMPLE_A_002486,DLF,NIFTY_REALTY,2023-04-11,2023-04-11T15:30:00,CHOPPY_RANGE,5,12,1,0,1.104,0.0,DYNAMIC_CAPACITY,-1.104,1407.05,1376.07,1617.5
SAMPLE_A,EVT_SAMPLE_A_002491,SBIN,NIFTY_BANK,2023-04-11,2023-04-11T15:30:00,CHOPPY_RANGE,,2,0,1,0.0,0.996,VETO_PRUNING,0.996,927.93,910.28,1045.93
SAMPLE_A,EVT_SAMPLE_A_002494,ITC,NIFTY_FMCG,2023-04-11,2023-04-11T15:30:00,CHOPPY_RANGE,2,8,1,0,0.255,0.0,DYNAMIC_CAPACITY,-0.255,1789.65,1730.18,1914.41
SAMPLE_A,EVT_SAMPLE_A_002503,CIPLA,NIFTY_PHARMA,2023-04-11,2023-04-11T15:30:00,CHOPPY_RANGE,,1,0,1,0.0,-0.517,VETO_PRUNING,-0.517,2471.33,2414.94,2649.0
SAMPLE_A,EVT_SAMPLE_A_002508,KALYANKJIL,NIFTY_CONSUMPTION,2023-04-11,2023-04-11T15:30:00,CHOPPY_RANGE,3,9,1,0,0.471,0.0,DYNAMIC_CAPACITY,-0.471,1478.71,1429.27,1594.5
SAMPLE_A,EVT_SAMPLE_A_002516,SUNPHARMA,NIFTY_PHARMA,2023-04-12,2023-04-12T15:30:00,STRONG_BULL,3,7,1,0,-0.495,0.0,FOCUSED_MODEL_G,0.495,1239.35,1191.22,1388.76
SAMPLE_A,EVT_SAMPLE_A_002538,CHOLAFIN,NIFTY_FIN_SERVICE,2023-04-12,2023-04-12T15:30:00,STRONG_BULL,5,11,1,0,1.347,0.0,FOCUSED_MODEL_G,-1.347,2573.33,2480.51,2785.2
SAMPLE_A,EVT_SAMPLE_A_002545,NESTLEIND,NIFTY_FMCG,2023-04-12,2023-04-12T15:30:00,STRONG_BULL,,1,0,1,0.0,1.352,VETO_PRUNING,1.352,575.17,564.03,641.9
SAMPLE_A,EVT_SAMPLE_A_002547,VEDL,NIFTY_METAL,2023-04-12,2023-04-12T15:30:00,STRONG_BULL,,5,0,1,0.0,1.659,VETO_PRUNING,1.659,2614.57,2521.59,2980.26
SAMPLE_A,EVT_SAMPLE_A_002548,SBIN,NIFTY_BANK,2023-04-13,2023-04-13T15:30:00,STRONG_BULL,4,4,1,0,-0.831,0.0,45M_CONFIRMATION,0.831,593.89,574.59,674.26
SAMPLE_A,EVT_SAMPLE_A_002594,BAJFINANCE,NIFTY_FIN_SERVICE,2023-04-14,2023-04-14T15:30:00,STRONG_BULL,,2,0,1,0.0,3.123,VETO_PRUNING,3.123,2025.94,1954.52,2239.64
SAMPLE_A,EVT_SAMPLE_A_002599,HINDALCO,NIFTY_METAL,2023-04-14,2023-04-14T15:30:00,STRONG_BULL,3,8,1,0,4.111,0.0,FOCUSED_MODEL_G,-4.111,1773.47,1740.69,1909.37
SAMPLE_A,EVT_SAMPLE_A_002604,ONGC,NIFTY_ENERGY,2023-04-17,2023-04-17T15:30:00,STRONG_BULL,3,3,1,0,-0.62,0.0,45M_CONFIRMATION,0.62,2690.12,2625.86,2892.49
SAMPLE_A,EVT_SAMPLE_A_002612,CIPLA,NIFTY_PHARMA,2023-04-17,2023-04-17T15:30:00,STRONG_BULL,4,7,1,0,2.976,0.0,FOCUSED_MODEL_G,-2.976,1927.71,1887.26,2133.65
SAMPLE_A,EVT_SAMPLE_A_002629,VBL,NIFTY_FMCG,2023-04-17,2023-04-17T15:30:00,STRONG_BULL,,4,0,1,0.0,-0.959,VETO_PRUNING,-0.959,1197.0,1154.08,1371.41
SAMPLE_A,EVT_SAMPLE_A_002634,BAJFINANCE,NIFTY_FIN_SERVICE,2023-04-17,2023-04-17T15:30:00,STRONG_BULL,5,6,1,0,-0.88,0.0,FOCUSED_MODEL_G,0.88,2181.54,2137.02,2488.73
SAMPLE_A,EVT_SAMPLE_A_002637,PIDILITIND,NIFTY_CONSUMPTION,2023-04-18,2023-04-18T15:30:00,NEUTRAL_BEAR,1,1,1,0,-0.806,0.0,45M_CONFIRMATION,0.806,889.44,874.61,1016.16
SAMPLE_A,EVT_SAMPLE_A_002653,TRENT,NIFTY_CONSUMPTION,2023-04-18,2023-04-18T15:30:00,NEUTRAL_BEAR,3,3,1,0,1.107,0.0,DYNAMIC_CAPACITY,-1.107,1047.57,1017.09,1151.32
SAMPLE_A,EVT_SAMPLE_A_002686,NTPC,NIFTY_ENERGY,2023-04-19,2023-04-19T15:30:00,NEUTRAL_BULL,4,6,1,0,-0.095,0.0,DYNAMIC_CAPACITY,0.095,3372.62,3243.37,3604.72
SAMPLE_A,EVT_SAMPLE_A_002704,DRREDDY,NIFTY_PHARMA,2023-04-20,2023-04-20T15:30:00,NEUTRAL_BULL,,1,0,1,0.0,4.212,VETO_PRUNING,4.212,1880.29,1836.2,2056.44
SAMPLE_A,EVT_SAMPLE_A_002717,BEL,NIFTY_INFRA,2023-04-20,2023-04-20T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,0.882,VETO_PRUNING,0.882,2826.23,2765.92,3076.13
SAMPLE_A,EVT_SAMPLE_A_002722,NESTLEIND,NIFTY_FMCG,2023-04-20,2023-04-20T15:30:00,NEUTRAL_BULL,,2,0,1,0.0,1.355,VETO_PRUNING,1.355,1418.94,1370.11,1588.97
SAMPLE_A,EVT_SAMPLE_A_002724,JSWSTEEL,NIFTY_METAL,2023-04-20,2023-04-20T15:30:00,NEUTRAL_BULL,2,5,1,0,-0.097,0.0,DYNAMIC_CAPACITY,0.097,1964.39,1889.57,2154.92
SAMPLE_A,EVT_SAMPLE_A_002736,OBEROIRLTY,NIFTY_REALTY,2023-04-20,2023-04-20T15:30:00,NEUTRAL_BULL,4,12,1,0,-0.882,0.0,45M_CONFIRMATION,0.882,1861.58,1818.36,1975.6
SAMPLE_A,EVT_SAMPLE_A_002742,TECHM,NIFTY_IT,2023-04-20,2023-04-20T15:30:00,NEUTRAL_BULL,3,8,1,0,0.345,0.0,DYNAMIC_CAPACITY,-0.345,1285.17,1237.81,1468.58
SAMPLE_A,EVT_SAMPLE_A_002754,COALINDIA,NIFTY_ENERGY,2023-04-21,2023-04-21T15:30:00,NEUTRAL_BULL,,1,0,1,0.0,-0.45,VETO_PRUNING,-0.45,2560.17,2499.3,2769.03
SAMPLE_A,EVT_SAMPLE_A_002766,M&M,NIFTY_AUTO,2023-04-21,2023-04-21T15:30:00,NEUTRAL_BULL,4,5,1,0,-0.446,0.0,DYNAMIC_CAPACITY,0.446,3453.77,3338.06,3763.65
SAMPLE_A,EVT_SAMPLE_A_002767,ICICIBANK,NIFTY_BANK,2023-04-21,2023-04-21T15:30:00,NEUTRAL_BULL,5,13,1,0,1.652,0.0,DYNAMIC_CAPACITY,-1.652,1584.83,1536.31,1759.92
SAMPLE_A,EVT_SAMPLE_A_002776,HINDUNILVR,NIFTY_FMCG,2023-04-21,2023-04-21T15:30:00,NEUTRAL_BULL,3,6,1,0,1.216,0.0,DYNAMIC_CAPACITY,-1.216,1344.08,1317.58,1508.82
SAMPLE_A,EVT_SAMPLE_A_002782,JIOFIN,NIFTY_FIN_SERVICE,2023-04-21,2023-04-21T15:30:00,NEUTRAL_BULL,,2,0,1,0.0,1.463,VETO_PRUNING,1.463,3011.46,2891.82,3393.68
SAMPLE_A,EVT_SAMPLE_A_002788,JIOFIN,NIFTY_FIN_SERVICE,2023-04-24,2023-04-24T15:30:00,CHOPPY_RANGE,,1,0,1,0.0,-0.388,VETO_PRUNING,-0.388,3058.55,2948.04,3492.77
SAMPLE_A,EVT_SAMPLE_A_002792,LTIM,NIFTY_IT,2023-04-24,2023-04-24T15:30:00,CHOPPY_RANGE,4,7,1,0,-0.893,0.0,45M_CONFIRMATION,0.893,1925.02,1861.92,2102.11
SAMPLE_A,EVT_SAMPLE_A_002811,HDFCBANK,NIFTY_BANK,2023-04-24,2023-04-24T15:30:00,CHOPPY_RANGE,5,14,1,0,0.193,0.0,DYNAMIC_CAPACITY,-0.193,1309.21,1281.08,1411.74
