scanner,symbol,alert_id,setup_id,decision_timestamp,decision_date,semantic_type,close_price,entry_price,stop_price,target_price,risk_distance,target_distance,rr_ratio,rsi,sma50,sma200,volume,sector_status,replay_status,data_quality_status,invalid_reason,is_production_valid_replay,gross_realized_R,net_realized_R,MFE_R,MAE_R,t1_hit,dataset_version
PULLBACK,RADICO,RADICO_2026-08-19_PULLBACK_65,RADICO_2026-08-19_PULLBACK,2026-08-19 09:03:34 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,4598.4,4598.4,4388.02,5124.35,210.38,525.95,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,DIVISLAB,DIVISLAB_2026-08-19_PULLBACK_66,DIVISLAB_2026-08-19_PULLBACK,2026-08-19 09:03:34 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,9072.5,9072.5,8528.15,10433.38,544.35,1360.88,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,ACMESOLAR,ACMESOLAR_2026-08-19_PULLBACK_67,ACMESOLAR_2026-08-19_PULLBACK,2026-08-19 09:03:34 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,NETWEB,NETWEB_2026-08-19_PULLBACK_68,NETWEB_2026-08-19_PULLBACK,2026-08-19 09:03:34 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,5326.1,5326.1,5044.48,6030.15,281.62,704.05,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,LLOYDSME,LLOYDSME_2026-08-19_PULLBACK_69,LLOYDSME_2026-08-19_PULLBACK,2026-08-19 09:03:34 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1817.9,1817.9,1746.32,1996.85,71.58,178.95,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,SUPRIYA,SUPRIYA_2026-08-19_PULLBACK_70,SUPRIYA_2026-08-19_PULLBACK,2026-08-19 09:03:34 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,KAJARIACER,KAJARIACER_2026-08-19_PULLBACK_71,KAJARIACER_2026-08-19_PULLBACK,2026-08-19 09:03:34 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1201.4,1201.4,1154.09,1319.68,47.31,118.28,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,CGPOWER,CGPOWER_2026-08-19_PULLBACK_72,CGPOWER_2026-08-19_PULLBACK,2026-08-19 09:03:34 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,LUMAXTECH,LUMAXTECH_2026-08-19_PULLBACK_73,LUMAXTECH_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1928.1,1928.1,1812.41,2217.32,115.69,289.22,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,VIYASH,VIYASH_2026-08-19_PULLBACK_74,VIYASH_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,262.5,262.5,247.14,300.9,15.36,38.4,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,OLECTRA,OLECTRA_2026-08-19_PULLBACK_75,OLECTRA_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,NESTLEIND,NESTLEIND_2026-08-19_PULLBACK_76,NESTLEIND_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1444.8,1444.8,1358.11,1661.52,86.69,216.72,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,GICRE,GICRE_2026-08-19_PULLBACK_77,GICRE_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,SARDAEN,SARDAEN_2026-08-19_PULLBACK_78,SARDAEN_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,511.25,511.25,492.46,558.23,18.79,46.98,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,AJANTPHARM,AJANTPHARM_2026-08-19_PULLBACK_79,AJANTPHARM_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,3531.0,3531.0,3358.86,3961.35,172.14,430.35,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,KIRLPNU,KIRLPNU_2026-08-19_PULLBACK_80,KIRLPNU_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,729.0,729.0,691.55,822.62,37.45,93.62,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,EMCURE,EMCURE_2026-08-19_PULLBACK_81,EMCURE_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1876.2,1876.2,1779.81,2117.18,96.39,240.98,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,VIJAYA,VIJAYA_2026-08-19_PULLBACK_82,VIJAYA_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1480.0,1480.0,1402.3,1674.25,77.7,194.25,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,CGCL,CGCL_2026-08-19_PULLBACK_83,CGCL_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,UNOMINDA,UNOMINDA_2026-08-19_PULLBACK_84,UNOMINDA_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,NRBBEARING,NRBBEARING_2026-08-19_PULLBACK_85,NRBBEARING_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,470.0,470.0,449.2,522.0,20.8,52.0,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,GALAPREC,GALAPREC_2026-08-19_PULLBACK_86,GALAPREC_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1046.7,1046.7,983.9,1203.7,62.8,157.0,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,NLCINDIA,NLCINDIA_2026-08-19_PULLBACK_87,NLCINDIA_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,269.15,269.15,253.0,309.52,16.15,40.37,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,BOSCHLTD,BOSCHLTD_2026-08-19_PULLBACK_88,BOSCHLTD_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,WABAG,WABAG_2026-08-19_PULLBACK_89,WABAG_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2135.0,2135.0,2021.31,2419.22,113.69,284.22,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,SHILPAMED,SHILPAMED_2026-08-19_PULLBACK_90,SHILPAMED_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,883.7,883.7,833.66,1008.8,50.04,125.1,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,ELGIEQUIP,ELGIEQUIP_2026-08-19_PULLBACK_91,ELGIEQUIP_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,606.6,606.6,570.2,697.6,36.4,91.0,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,EICHERMOT,EICHERMOT_2026-08-19_PULLBACK_92,EICHERMOT_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,8045.0,8045.0,7562.3,9251.75,482.7,1206.75,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,DIXON,DIXON_2026-08-19_PULLBACK_93,DIXON_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,14781.0,14781.0,13894.14,16998.15,886.86,2217.15,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,KPIL,KPIL_2026-08-19_PULLBACK_94,KPIL_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1400.1,1400.1,1351.1,1522.6,49.0,122.5,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,CCL,CCL_2026-08-19_PULLBACK_95,CCL_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1100.1,1100.1,1059.67,1201.17,40.43,101.07,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,NATIONALUM,NATIONALUM_2026-08-19_PULLBACK_96,NATIONALUM_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,393.05,393.05,371.24,447.57,21.81,54.52,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,CANFINHOME,CANFINHOME_2026-08-19_PULLBACK_97,CANFINHOME_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,LALPATHLAB,LALPATHLAB_2026-08-19_PULLBACK_98,LALPATHLAB_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1937.6,1937.6,1855.49,2142.88,82.11,205.28,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,APTUS,APTUS_2026-08-19_PULLBACK_99,APTUS_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,MAYURUNIQ,MAYURUNIQ_2026-08-19_PULLBACK_100,MAYURUNIQ_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,731.0,731.0,702.77,801.58,28.23,70.58,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,PIDILITIND,PIDILITIND_2026-08-19_PULLBACK_101,PIDILITIND_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1664.0,1664.0,1580.38,1873.05,83.62,209.05,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,HAL,HAL_2026-08-19_PULLBACK_102,HAL_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,HINDUNILVR,HINDUNILVR_2026-08-19_PULLBACK_103,HINDUNILVR_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2011.6,2011.6,1891.66,2311.45,119.94,299.85,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,GRINDWELL,GRINDWELL_2026-08-19_PULLBACK_104,GRINDWELL_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,KEI,KEI_2026-08-19_PULLBACK_105,KEI_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,5534.1,5534.1,5316.19,6078.88,217.91,544.78,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,ENDURANCE,ENDURANCE_2026-08-19_PULLBACK_106,ENDURANCE_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,METROPOLIS,METROPOLIS_2026-08-19_PULLBACK_107,METROPOLIS_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,574.35,574.35,539.89,660.5,34.46,86.15,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,BAYERCROP,BAYERCROP_2026-08-19_PULLBACK_108,BAYERCROP_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,CHOLAFIN,CHOLAFIN_2026-08-19_PULLBACK_109,CHOLAFIN_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,SHRIPISTON,SHRIPISTON_2026-08-19_PULLBACK_110,SHRIPISTON_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,CAPLIPOINT,CAPLIPOINT_2026-08-19_PULLBACK_111,CAPLIPOINT_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2517.5,2517.5,2382.5,2855.0,135.0,337.5,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,LTM,LTM_2026-08-19_PULLBACK_112,LTM_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,4495.5,4495.5,4284.77,5022.32,210.73,526.82,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,ADVAIT,ADVAIT_2026-08-19_PULLBACK_113,ADVAIT_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2117.4,2117.4,2014.97,2373.48,102.43,256.08,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,CHOICEIN,CHOICEIN_2026-08-19_PULLBACK_114,CHOICEIN_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,776.2,776.2,729.63,892.62,46.57,116.42,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,ABB,ABB_2026-08-19_PULLBACK_115,ABB_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,7523.0,7523.0,7071.62,8651.45,451.38,1128.45,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,HOMEFIRST,HOMEFIRST_2026-08-19_PULLBACK_116,HOMEFIRST_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1196.3,1196.3,1124.52,1375.75,71.78,179.45,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,ABBOTINDIA,ABBOTINDIA_2026-08-19_PULLBACK_117,ABBOTINDIA_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,BAJAJHLDNG,BAJAJHLDNG_2026-08-19_PULLBACK_118,BAJAJHLDNG_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,KRN,KRN_2026-08-19_PULLBACK_119,KRN_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1542.0,1542.0,1470.88,1719.8,71.12,177.8,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,APLAPOLLO,APLAPOLLO_2026-08-19_PULLBACK_120,APLAPOLLO_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2190.9,2190.9,2059.45,2519.53,131.45,328.63,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,UNITDSPR,UNITDSPR_2026-08-19_PULLBACK_121,UNITDSPR_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,GLAXO,GLAXO_2026-08-19_PULLBACK_122,GLAXO_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,HONASA,HONASA_2026-08-19_PULLBACK_123,HONASA_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,484.95,484.95,461.31,544.05,23.64,59.1,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,MINDACORP,MINDACORP_2026-08-19_PULLBACK_124,MINDACORP_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,699.3,699.3,658.13,802.22,41.17,102.92,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,ADFFOODS,ADFFOODS_2026-08-19_PULLBACK_125,ADFFOODS_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,273.8,273.8,257.37,314.88,16.43,41.08,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,ASIANPAINT,ASIANPAINT_2026-08-19_PULLBACK_126,ASIANPAINT_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2648.5,2648.5,2517.4,2976.25,131.1,327.75,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,MEDANTA,MEDANTA_2026-08-19_PULLBACK_127,MEDANTA_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,APOLLOHOSP,APOLLOHOSP_2026-08-19_PULLBACK_128,APOLLOHOSP_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,8783.5,8783.5,8266.37,10076.33,517.13,1292.83,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,GLAND,GLAND_2026-08-19_PULLBACK_129,GLAND_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2861.8,2861.8,2705.12,3253.5,156.68,391.7,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,SMSPHARMA,SMSPHARMA_2026-08-19_PULLBACK_130,SMSPHARMA_2026-08-19_PULLBACK,2026-08-19 09:03:35 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,360.45,360.45,338.82,414.52,21.63,54.07,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
