symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_trend_stack,gate_rsi_corridor,gate_atr_tightness,gate_rvol_floor,gate_52w_proximity,gate_obv_slope,gate_triple_fault_veto,naive_baseline_fired,data_source_flags
ANGELONE,2026-04-17 15:30:00 IST,BULL,2026-04-17 09:15:00 IST,321.48,305.4,345.59,353.63,361.67,369.7,2026-04-17 15:30:00 IST,305.4,SL_HIT,-1.0,9,82.0,True,True,False,True,True,True,True,True,NONE
ANGELONE,2026-05-21 15:30:00 IST,BULL,2026-05-21 09:15:00 IST,338.6,321.67,364.0,372.47,380.93,389.4,2026-05-21 15:30:00 IST,321.67,SL_HIT,-1.0,11,82.0,True,True,False,True,True,True,True,True,NONE
ANGELONE,2026-06-15 15:30:00 IST,BULL,2026-06-15 09:15:00 IST,351.21,333.65,377.56,386.34,395.12,403.91,2026-06-15 15:30:00 IST,331.47,SL_HIT,-1.1238,10,82.0,True,True,False,True,True,True,True,True,NONE
ANTHEM,2025-04-24 15:30:00 IST,BULL,2025-04-24 09:15:00 IST,749.52,712.04,805.73,824.47,843.2,861.94,2025-04-24 15:30:00 IST,712.04,SL_HIT,-1.0,7,82.0,True,True,True,True,True,True,True,True,NONE
ANUP,2026-06-17 15:30:00 IST,BULL,2026-06-17 09:15:00 IST,2118.65,2012.72,2277.54,2330.51,2383.47,2436.44,2026-06-17 15:30:00 IST,2118.65,BE_EXIT,0.5,15,82.0,True,True,True,True,True,True,True,True,NONE
ANUP,2026-06-18 15:30:00 IST,BULL,2026-06-18 09:15:00 IST,2204.49,2094.27,2369.83,2424.94,2480.05,2535.16,2026-06-18 15:30:00 IST,2204.49,BE_EXIT,0.5,14,82.0,True,True,True,True,True,True,True,True,NONE
APARINDS,2026-02-18 15:30:00 IST,BEAR,2026-02-18 09:15:00 IST,10182.0,9672.9,10945.65,11200.2,11454.75,11709.3,2026-02-18 15:30:00 IST,11454.75,FULL_TARGET,1.75,7,82.0,True,True,True,True,True,True,True,True,NONE
APARINDS,2026-02-20 15:30:00 IST,BEAR,2026-02-20 09:15:00 IST,10519.0,9993.05,11307.92,11570.9,11833.88,12096.85,2026-02-20 15:30:00 IST,10519.0,BE_EXIT,0.5,4,82.0,True,True,True,True,True,True,True,True,NONE
APARINDS,2026-04-10 15:30:00 IST,BULL,2026-04-10 09:15:00 IST,11342.0,10774.9,12192.65,12476.2,12759.75,13043.3,2026-04-10 15:30:00 IST,12759.75,FULL_TARGET,1.75,13,82.0,True,True,True,True,True,True,True,True,NONE
APARINDS,2026-04-20 15:30:00 IST,BULL,2026-04-20 09:15:00 IST,11977.0,11378.15,12875.27,13174.7,13474.12,13773.55,2026-04-20 15:30:00 IST,12843.0,TIMEOUT,1.2231,15,82.0,True,True,True,True,True,True,True,True,NONE
APARINDS,2026-04-29 15:30:00 IST,BULL,2026-04-29 09:15:00 IST,12387.5,11768.12,13316.57,13626.26,13935.95,14245.64,2026-04-29 15:30:00 IST,12387.5,BE_EXIT,0.5,13,82.0,True,True,False,True,True,True,True,True,NONE
APARINDS,2026-05-27 15:30:00 IST,BULL,2026-05-27 09:15:00 IST,13426.0,12754.7,14432.95,14768.6,15104.25,15439.9,2026-05-27 15:30:00 IST,12754.7,SL_HIT,-1.0,3,82.0,True,True,True,True,True,True,True,True,NONE
APARINDS,2026-06-12 15:30:00 IST,BULL,2026-06-12 09:15:00 IST,15221.0,14459.95,16362.58,16743.1,17123.62,17504.15,2026-06-12 15:30:00 IST,17123.62,FULL_TARGET,1.75,8,82.0,True,True,True,True,True,True,True,True,NONE
APARINDS,2026-06-15 15:30:00 IST,BULL,2026-06-15 09:15:00 IST,15986.0,15186.7,17184.95,17584.6,17984.25,18383.9,2026-06-15 15:30:00 IST,15986.0,BE_EXIT,0.5,8,82.0,True,True,True,True,True,True,True,True,NONE
APARINDS,2026-08-04 15:30:00 IST,SIDEWAYS,2026-08-04 09:15:00 IST,15433.0,14661.35,16590.47,16976.3,17362.12,17747.95,2026-08-04 15:30:00 IST,17362.12,FULL_TARGET,1.75,6,82.0,True,True,True,True,True,True,True,True,NONE
APARINDS,2026-08-06 15:30:00 IST,SIDEWAYS,2026-08-06 09:15:00 IST,16126.0,15319.7,17335.45,17738.6,18141.75,18544.9,2026-08-06 15:30:00 IST,18141.75,FULL_TARGET,1.75,4,82.0,True,True,True,True,True,True,True,True,NONE
APARINDS,2026-08-12 15:30:00 IST,SIDEWAYS,2026-08-12 09:15:00 IST,18000.0,17100.0,19350.0,19800.0,20250.0,20700.0,2026-08-12 15:30:00 IST,17100.0,SL_HIT,-1.0,1,82.0,True,True,True,True,True,True,False,True,NONE
APCOTEXIND,2026-05-06 15:30:00 IST,BULL,2026-05-06 09:15:00 IST,421.66,400.57,453.29,463.83,474.38,484.92,2026-05-06 15:30:00 IST,484.79,FULL_TARGET,1.75,1,82.0,True,True,False,True,True,True,True,True,NONE
APCOTEXIND,2026-05-07 15:30:00 IST,BULL,2026-05-07 09:15:00 IST,505.96,480.66,543.91,556.56,569.21,581.86,2026-05-07 15:30:00 IST,505.96,BE_EXIT,0.5,2,82.0,True,True,False,True,True,True,True,True,NONE
APCOTEXIND,2026-07-27 15:30:00 IST,BULL,2026-07-27 09:15:00 IST,588.5,559.07,632.64,647.36,662.08,676.79,2026-07-27 15:30:00 IST,662.08,FULL_TARGET,1.75,2,82.0,True,True,False,True,True,True,True,True,NONE
APCOTEXIND,2026-07-29 15:30:00 IST,BULL,2026-07-29 09:15:00 IST,681.6,647.52,732.72,749.76,766.8,783.84,2026-07-29 15:30:00 IST,647.52,SL_HIT,-1.0,1,82.0,True,True,False,True,True,True,False,True,NONE
APCOTEXIND,2026-08-31 15:30:00 IST,SIDEWAYS,2026-08-31 09:15:00 IST,646.3,613.98,694.78,710.94,727.1,743.26,2026-08-31 15:30:00 IST,613.98,SL_HIT,-1.0,5,82.0,True,True,False,True,True,True,True,True,NONE
APLAPOLLO,2026-04-20 15:30:00 IST,BULL,2026-04-20 09:15:00 IST,2143.9,2036.7,2304.7,2358.3,2411.9,2465.5,2026-04-20 15:30:00 IST,2036.7,SL_HIT,-1.0,3,82.0,True,True,False,True,True,True,True,True,NONE
APLAPOLLO,2026-08-28 15:30:00 IST,SIDEWAYS,2026-08-28 09:15:00 IST,2265.6,2152.32,2435.52,2492.16,2548.8,2605.44,2026-08-28 15:30:00 IST,2152.32,SL_HIT,-1.0,4,82.0,True,True,False,True,True,True,True,True,NONE
APLLTD,2026-06-30 15:30:00 IST,BULL,2026-06-30 09:15:00 IST,822.75,781.61,884.46,905.03,925.6,946.17,2026-06-30 15:30:00 IST,833.6,TIMEOUT,0.2637,15,82.0,True,True,False,True,True,True,True,True,NONE
APOLLO,2026-04-17 15:30:00 IST,BULL,2026-04-17 09:15:00 IST,282.9,268.75,304.12,311.2,318.27,325.35,2026-04-17 15:30:00 IST,282.9,BE_EXIT,0.5,4,82.0,True,True,False,True,True,True,True,True,NONE
APOLLO,2026-04-27 15:30:00 IST,BULL,2026-04-27 09:15:00 IST,301.19,286.13,323.78,331.31,338.84,346.37,2026-04-27 15:30:00 IST,301.19,BE_EXIT,0.5,11,82.0,True,True,False,True,True,True,True,True,NONE
APOLLO,2026-05-25 15:30:00 IST,BULL,2026-05-25 09:15:00 IST,408.2,387.79,438.82,449.02,459.23,469.43,2026-05-25 15:30:00 IST,408.2,BE_EXIT,0.5,2,82.0,True,True,True,True,True,True,True,True,NONE
APOLLO,2026-06-02 15:30:00 IST,BULL,2026-06-02 09:15:00 IST,437.0,415.15,469.77,480.7,491.62,502.55,2026-06-02 15:30:00 IST,415.15,SL_HIT,-1.0,1,82.0,True,True,True,True,True,True,False,True,NONE
APOLLOTYRE,2025-07-09 15:30:00 IST,BEAR,2025-07-09 09:15:00 IST,892.39,847.77,959.32,981.63,1003.94,1026.25,2025-07-09 15:30:00 IST,934.41,TIMEOUT,0.9709,15,82.0,True,True,False,True,True,True,True,True,NONE
APOLLOTYRE,2025-11-27 15:30:00 IST,SIDEWAYS,2025-11-27 09:15:00 IST,1102.43,1047.31,1185.1,1212.66,1240.22,1267.78,2025-11-27 15:30:00 IST,1083.15,TIMEOUT,-0.3497,15,82.0,True,True,True,True,True,True,True,True,NONE
APOLLOTYRE,2026-05-22 15:30:00 IST,BULL,2026-05-22 09:15:00 IST,1273.64,1209.96,1369.16,1401.0,1432.84,1464.68,2026-05-22 15:30:00 IST,1209.96,SL_HIT,-1.0,11,82.0,True,True,True,True,True,True,True,True,NONE
APTUS,2026-06-30 15:30:00 IST,BULL,2026-06-30 09:15:00 IST,278.85,264.91,299.76,306.73,313.7,320.67,2026-06-30 15:30:00 IST,278.85,BE_EXIT,0.5,6,82.0,True,True,True,True,True,True,True,True,NONE
APTUS,2026-07-16 15:30:00 IST,BULL,2026-07-16 09:15:00 IST,299.95,284.95,322.45,329.95,337.45,344.95,2026-07-16 15:30:00 IST,284.95,SL_HIT,-1.0,5,82.0,True,True,False,True,True,True,True,True,NONE
APTUS,2026-07-17 15:30:00 IST,BULL,2026-07-17 09:15:00 IST,306.85,291.51,329.86,337.53,345.2,352.87,2026-07-17 15:30:00 IST,291.51,SL_HIT,-1.0,4,82.0,True,True,True,True,True,True,True,True,NONE
ARE&M,2026-07-13 15:30:00 IST,BULL,2026-07-13 09:15:00 IST,903.63,858.45,971.41,994.0,1016.6,1039.19,2026-07-13 15:30:00 IST,932.3,TIMEOUT,0.6344,15,82.0,True,True,False,True,True,True,True,True,NONE
ARE&M,2026-08-11 15:30:00 IST,SIDEWAYS,2026-08-11 09:15:00 IST,970.25,921.74,1043.02,1067.27,1091.53,1115.78,2026-08-11 15:30:00 IST,921.74,SL_HIT,-1.0,8,82.0,True,True,True,True,True,True,True,True,NONE
ARVIND,2025-11-19 15:30:00 IST,SIDEWAYS,2025-11-19 09:15:00 IST,356.95,339.1,383.73,392.65,401.58,410.5,2025-11-19 15:30:00 IST,339.1,SL_HIT,-1.0,10,82.0,True,True,False,True,True,True,True,True,NONE
ARVIND,2026-04-06 15:30:00 IST,BULL,2026-04-06 09:15:00 IST,374.15,355.44,402.21,411.57,420.92,430.28,2026-04-06 15:30:00 IST,393.25,TIMEOUT,1.0104,15,82.0,True,True,False,True,True,True,True,True,NONE
ARVIND,2026-05-07 15:30:00 IST,BULL,2026-05-07 09:15:00 IST,447.9,425.5,481.5,492.7,503.9,515.1,2026-05-07 15:30:00 IST,425.5,SL_HIT,-1.0,2,82.0,True,True,False,True,True,True,False,True,NONE
ARVIND,2026-05-18 15:30:00 IST,BULL,2026-05-18 09:15:00 IST,472.6,448.97,508.05,519.86,531.68,543.49,2026-05-18 15:30:00 IST,472.6,BE_EXIT,0.5,9,82.0,True,True,True,True,True,True,True,True,NONE
ARVIND,2026-06-24 15:30:00 IST,BULL,2026-06-24 09:15:00 IST,556.1,528.29,597.81,611.72,625.62,639.53,2026-06-24 15:30:00 IST,556.1,BE_EXIT,0.5,5,82.0,True,True,False,True,True,True,True,True,NONE
ARVIND,2026-06-30 15:30:00 IST,BULL,2026-06-30 09:15:00 IST,587.1,557.74,631.14,645.82,660.5,675.18,2026-06-30 15:30:00 IST,557.74,SL_HIT,-1.0,1,82.0,True,True,False,True,True,True,False,True,NONE
ARVIND,2026-08-07 15:30:00 IST,SIDEWAYS,2026-08-07 09:15:00 IST,560.55,532.52,602.59,616.61,630.62,644.64,2026-08-07 15:30:00 IST,532.15,SL_HIT,-1.0132,4,82.0,True,True,False,True,True,True,True,True,NONE
ARVIND,2026-08-11 15:30:00 IST,SIDEWAYS,2026-08-11 09:15:00 IST,567.65,539.27,610.22,624.41,638.6,652.79,2026-08-11 15:30:00 IST,532.15,SL_HIT,-1.2509,2,82.0,True,True,True,True,True,True,False,True,NONE
ARVIND,2026-09-08 15:30:00 IST,SIDEWAYS,2026-09-08 09:15:00 IST,581.35,552.28,624.95,639.49,654.02,668.56,2026-09-08 15:30:00 IST,569.8,TIMEOUT,-0.3973,2,82.0,True,True,False,True,True,True,True,True,NONE
ARVINDFASN,2025-08-26 15:30:00 IST,BEAR,2025-08-26 09:15:00 IST,842.23,800.12,905.39,926.44,947.49,968.55,2025-08-26 15:30:00 IST,797.82,SL_HIT,-1.0546,15,82.0,True,True,True,True,True,True,True,True,NONE
ARVINDFASN,2026-03-25 15:30:00 IST,BEAR,2026-03-25 09:15:00 IST,1250.93,1188.38,1344.75,1376.03,1407.3,1438.58,2026-03-25 15:30:00 IST,1169.22,SL_HIT,-1.3064,14,82.0,True,True,False,True,True,True,True,True,NONE
ASHAPURMIN,2025-09-16 15:30:00 IST,BEAR,2025-09-16 09:15:00 IST,2368.85,2250.41,2546.51,2605.73,2664.95,2724.17,2025-09-16 15:30:00 IST,2422.87,TIMEOUT,0.4561,15,82.0,True,True,True,True,True,True,True,True,NONE
ASHAPURMIN,2025-10-29 15:30:00 IST,BEAR,2025-10-29 09:15:00 IST,2762.75,2624.61,2969.95,3039.02,3108.09,3177.16,2025-10-29 15:30:00 IST,2908.71,TIMEOUT,1.0283,15,82.0,True,True,True,True,True,True,True,True,NONE
ASHOKLEY,2025-12-04 15:30:00 IST,SIDEWAYS,2025-12-04 09:15:00 IST,1093.61,1038.93,1175.64,1202.98,1230.32,1257.66,2025-12-04 15:30:00 IST,1094.97,TIMEOUT,0.0248,15,82.0,True,True,False,True,True,True,True,True,NONE
ASHOKLEY,2025-12-08 15:30:00 IST,SIDEWAYS,2025-12-08 09:15:00 IST,1100.98,1045.93,1183.55,1211.07,1238.59,1266.12,2025-12-08 15:30:00 IST,1098.39,TIMEOUT,-0.047,15,82.0,True,True,True,True,True,True,True,True,NONE
ASHOKLEY,2025-12-31 15:30:00 IST,SIDEWAYS,2025-12-31 09:15:00 IST,1132.62,1075.99,1217.58,1245.89,1274.21,1302.53,2025-12-31 15:30:00 IST,1239.35,TIMEOUT,1.4422,15,82.0,True,True,False,True,True,True,True,True,NONE
ASHOKLEY,2026-03-19 15:30:00 IST,BEAR,2026-03-19 09:15:00 IST,1360.32,1292.3,1462.34,1496.35,1530.36,1564.37,2026-03-19 15:30:00 IST,1358.6,TIMEOUT,-0.0252,15,82.0,True,True,False,True,True,True,True,True,NONE
ASIANPAINT,2025-11-14 15:30:00 IST,SIDEWAYS,2025-11-14 09:15:00 IST,2876.91,2733.07,3092.67,3164.59,3236.51,3308.43,2025-11-14 15:30:00 IST,2942.97,TIMEOUT,0.4592,15,82.0,True,True,True,True,True,True,True,True,NONE
ASKAUTOLTD,2025-10-07 15:30:00 IST,BEAR,2025-10-07 09:15:00 IST,2071.02,1967.47,2226.35,2278.12,2329.9,2381.67,2025-10-07 15:30:00 IST,2142.76,TIMEOUT,0.6928,15,82.0,True,True,True,True,True,True,True,True,NONE
ASTERDM,2025-03-05 15:30:00 IST,BULL,2025-03-05 09:15:00 IST,1128.29,1071.87,1212.91,1241.12,1269.33,1297.54,2025-03-05 15:30:00 IST,1148.85,TIMEOUT,0.3646,15,82.0,True,True,False,True,True,True,True,True,NONE
ASTERDM,2025-03-19 15:30:00 IST,BULL,2025-03-19 09:15:00 IST,1150.11,1092.61,1236.37,1265.12,1293.87,1322.62,2025-03-19 15:30:00 IST,1129.2,TIMEOUT,-0.3637,15,82.0,True,True,True,True,True,True,True,True,NONE
ASTERDM,2025-04-25 15:30:00 IST,BULL,2025-04-25 09:15:00 IST,1193.26,1133.59,1282.76,1312.59,1342.42,1372.25,2025-04-25 15:30:00 IST,1197.77,TIMEOUT,0.0757,15,82.0,True,True,False,True,True,True,True,True,NONE
ASTERDM,2025-11-25 15:30:00 IST,SIDEWAYS,2025-11-25 09:15:00 IST,1456.5,1383.68,1565.73,1602.14,1638.55,1674.96,2025-11-25 15:30:00 IST,1560.99,TIMEOUT,1.2174,15,82.0,True,True,True,True,True,True,True,True,NONE
ASTERDM,2026-02-23 15:30:00 IST,BEAR,2026-02-23 09:15:00 IST,1653.55,1570.88,1777.56,1818.9,1860.24,1901.57,2026-02-23 15:30:00 IST,1619.35,TIMEOUT,-0.4137,15,82.0,True,True,True,True,True,True,True,True,NONE
ASTRAL,2025-08-01 15:30:00 IST,BEAR,2025-08-01 09:15:00 IST,794.5,754.78,854.09,873.95,893.81,913.67,2025-08-01 15:30:00 IST,814.85,TIMEOUT,0.5123,15,82.0,True,True,True,True,True,True,True,True,NONE
ASTRAL,2025-09-02 15:30:00 IST,BEAR,2025-09-02 09:15:00 IST,837.17,795.32,899.96,920.88,941.81,962.74,2025-09-02 15:30:00 IST,879.54,TIMEOUT,1.006,15,82.0,True,True,True,True,True,True,True,True,NONE
ASTRAMICRO,2024-12-03 15:30:00 IST,SIDEWAYS,2024-12-03 09:15:00 IST,1986.02,1886.72,2134.97,2184.62,2234.27,2283.93,2024-12-03 15:30:00 IST,1928.77,TIMEOUT,-0.5766,15,82.0,True,True,False,True,True,True,True,True,NONE
ASTRAMICRO,2025-01-07 15:30:00 IST,BULL,2025-01-07 09:15:00 IST,2044.27,1942.06,2197.59,2248.69,2299.8,2350.91,2025-01-07 15:30:00 IST,1972.68,TIMEOUT,-0.7004,15,82.0,True,True,True,True,True,True,True,True,NONE
ATGL,2026-05-26 15:30:00 IST,BULL,2026-05-26 09:15:00 IST,712.85,677.21,766.31,784.13,801.95,819.77,2026-05-26 15:30:00 IST,801.95,FULL_TARGET,1.75,1,82.0,True,True,True,True,True,True,True,True,NONE
ATGL,2026-05-27 15:30:00 IST,BULL,2026-05-27 09:15:00 IST,808.27,767.85,868.89,889.1,909.31,929.52,2026-05-27 15:30:00 IST,767.85,SL_HIT,-1.0,2,82.0,True,True,False,True,True,True,False,True,NONE
ATHERENERG,2025-10-17 15:30:00 IST,BEAR,2025-10-17 09:15:00 IST,936.4,889.58,1006.62,1030.03,1053.44,1076.85,2025-10-17 15:30:00 IST,1002.42,TIMEOUT,1.2051,15,82.0,True,True,True,True,True,True,True,True,NONE
ATHERENERG,2026-08-26 15:30:00 IST,SIDEWAYS,2026-08-26 09:15:00 IST,1494.6,1419.87,1606.69,1644.06,1681.42,1718.79,2026-08-26 15:30:00 IST,1681.42,FULL_TARGET,1.75,3,82.0,True,True,False,True,True,True,True,True,NONE
ATHERENERG,2026-08-28 15:30:00 IST,SIDEWAYS,2026-08-28 09:15:00 IST,1616.3,1535.49,1737.52,1777.92,1818.33,1858.73,2026-08-28 15:30:00 IST,1616.3,BE_EXIT,0.5,5,82.0,True,True,True,True,True,True,True,True,NONE
ATHERENERG,2026-08-31 15:30:00 IST,SIDEWAYS,2026-08-31 09:15:00 IST,1717.7,1631.81,1846.53,1889.48,1932.42,1975.37,2026-08-31 15:30:00 IST,1631.81,SL_HIT,-1.0,3,82.0,True,True,False,True,True,True,True,True,NONE
ATHERENERG,2026-09-01 15:30:00 IST,SIDEWAYS,2026-09-01 09:15:00 IST,1725.6,1639.32,1855.02,1898.16,1941.3,1984.44,2026-09-01 15:30:00 IST,1639.32,SL_HIT,-1.0,2,82.0,True,True,False,True,True,True,False,True,NONE
AUBANK,2025-10-20 15:30:00 IST,BEAR,2025-10-20 09:15:00 IST,865.2,821.94,930.09,951.72,973.35,994.98,2025-10-20 15:30:00 IST,882.05,TIMEOUT,0.6948,15,82.0,True,True,True,True,True,True,True,True,NONE
AVALON,2026-04-09 15:30:00 IST,BULL,2026-04-09 09:15:00 IST,1046.55,994.22,1125.05,1151.21,1177.38,1203.54,2026-04-09 15:30:00 IST,1046.55,BE_EXIT,0.5,10,82.0,True,True,False,True,True,True,True,True,NONE
AVALON,2026-05-08 15:30:00 IST,BULL,2026-05-08 09:15:00 IST,1387.0,1317.65,1491.03,1525.7,1560.38,1595.05,2026-05-08 15:30:00 IST,1317.65,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
AVALON,2026-05-20 15:30:00 IST,BULL,2026-05-20 09:15:00 IST,1464.4,1391.18,1574.23,1610.84,1647.45,1684.06,2026-05-20 15:30:00 IST,1391.18,SL_HIT,-1.0,4,82.0,True,True,True,True,True,True,True,True,NONE
AVALON,2026-08-07 15:30:00 IST,SIDEWAYS,2026-08-07 09:15:00 IST,1965.3,1867.04,2112.69,2161.82,2210.95,2260.08,2026-08-07 15:30:00 IST,2210.95,FULL_TARGET,1.75,7,82.0,True,True,True,True,True,True,True,True,NONE
AVALON,2026-08-17 15:30:00 IST,SIDEWAYS,2026-08-17 09:15:00 IST,2059.4,1956.43,2213.85,2265.34,2316.82,2368.31,2026-08-17 15:30:00 IST,2316.82,FULL_TARGET,1.75,3,82.0,True,True,True,True,True,True,True,True,NONE
AVANTIFEED,2025-11-19 15:30:00 IST,SIDEWAYS,2025-11-19 09:15:00 IST,841.65,799.57,904.77,925.81,946.85,967.89,2025-11-19 15:30:00 IST,799.57,SL_HIT,-1.0,6,82.0,True,True,True,True,True,True,True,True,NONE
AVANTIFEED,2026-04-10 15:30:00 IST,BULL,2026-04-10 09:15:00 IST,1459.1,1386.14,1568.54,1605.02,1641.5,1677.98,2026-04-10 15:30:00 IST,1386.14,SL_HIT,-1.0,3,82.0,True,True,False,True,True,True,True,True,NONE
AVL,2026-06-15 15:30:00 IST,BULL,2026-06-15 09:15:00 IST,567.4,539.03,609.96,624.14,638.33,652.51,2026-06-15 15:30:00 IST,640.0,FULL_TARGET,1.75,5,82.0,True,True,True,True,True,True,True,True,NONE
AVL,2026-06-16 15:30:00 IST,BULL,2026-06-16 09:15:00 IST,590.9,561.36,635.21,649.98,664.75,679.52,2026-06-16 15:30:00 IST,664.75,FULL_TARGET,1.75,7,82.0,True,True,True,True,True,True,True,True,NONE
AVL,2026-06-17 15:30:00 IST,BULL,2026-06-17 09:15:00 IST,607.5,577.12,653.07,668.26,683.45,698.64,2026-06-17 15:30:00 IST,683.45,FULL_TARGET,1.75,6,82.0,True,True,False,True,True,True,True,True,NONE
AVL,2026-06-19 15:30:00 IST,BULL,2026-06-19 09:15:00 IST,629.9,598.41,677.14,692.88,708.63,724.37,2026-06-19 15:30:00 IST,629.9,BE_EXIT,0.5,14,82.0,True,True,True,True,True,True,True,True,NONE
AXISBANK,2025-04-16 15:30:00 IST,BULL,2025-04-16 09:15:00 IST,1159.41,1101.44,1246.38,1275.36,1304.35,1333.34,2025-04-16 15:30:00 IST,1159.41,BE_EXIT,0.5,6,82.0,True,True,False,True,True,True,True,True,NONE
AXISBANK,2025-04-17 15:30:00 IST,BULL,2025-04-17 09:15:00 IST,1188.87,1129.42,1278.04,1307.76,1337.48,1367.21,2025-04-17 15:30:00 IST,1201.05,TIMEOUT,0.2049,15,82.0,True,True,False,True,True,True,True,True,NONE
AXISCADES,2026-04-16 15:30:00 IST,BULL,2026-04-16 09:15:00 IST,1797.4,1707.53,1932.21,1977.14,2022.08,2067.01,2026-04-16 15:30:00 IST,2022.08,FULL_TARGET,1.75,5,82.0,True,True,True,True,True,True,True,True,NONE
AXISCADES,2026-04-17 15:30:00 IST,BULL,2026-04-17 09:15:00 IST,1885.5,1791.22,2026.92,2074.06,2121.2,2168.34,2026-04-17 15:30:00 IST,1885.5,BE_EXIT,0.5,4,82.0,True,True,False,True,True,True,True,True,NONE
AYE,2026-06-02 15:30:00 IST,BULL,2026-06-02 09:15:00 IST,163.98,155.78,176.28,180.38,184.48,188.58,2026-06-02 15:30:00 IST,155.78,SL_HIT,-1.0,1,82.0,True,True,False,True,True,True,False,True,NONE
AYE,2026-06-29 15:30:00 IST,BULL,2026-06-29 09:15:00 IST,176.6,167.77,189.85,194.26,198.68,203.09,2026-06-29 15:30:00 IST,167.77,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
AYE,2026-07-02 15:30:00 IST,BULL,2026-07-02 09:15:00 IST,182.8,173.66,196.51,201.08,205.65,210.22,2026-07-02 15:30:00 IST,173.66,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
AZAD,2026-07-01 15:30:00 IST,BULL,2026-07-01 09:15:00 IST,1331.71,1265.13,1431.59,1464.88,1498.17,1531.46,2026-07-01 15:30:00 IST,1406.96,TIMEOUT,1.0651,15,82.0,True,True,True,True,True,True,True,True,NONE
BAJAJ-AUTO,2026-07-23 15:30:00 IST,BULL,2026-07-23 09:15:00 IST,11283.5,10719.32,12129.77,12411.86,12693.95,12976.04,2026-07-23 15:30:00 IST,11661.0,TIMEOUT,0.8346,15,82.0,True,True,False,True,True,True,True,True,NONE
BAJAJ-AUTO,2026-08-31 15:30:00 IST,SIDEWAYS,2026-08-31 09:15:00 IST,12130.0,11523.5,13039.75,13343.0,13646.25,13949.5,2026-08-31 15:30:00 IST,11768.0,TIMEOUT,-0.5969,8,82.0,True,True,True,True,True,True,True,True,NONE
BAJAJ-AUTO,2026-09-01 15:30:00 IST,SIDEWAYS,2026-09-01 09:15:00 IST,12361.0,11742.95,13288.08,13597.1,13906.12,14215.15,2026-09-01 15:30:00 IST,11742.95,SL_HIT,-1.0,4,82.0,True,True,True,True,True,True,True,True,NONE
BAJAJCON,2026-04-10 15:30:00 IST,BULL,2026-04-10 09:15:00 IST,432.25,410.64,464.67,475.47,486.27,497.08,2026-04-10 15:30:00 IST,486.28,FULL_TARGET,1.75,4,82.0,True,True,True,True,True,True,True,True,NONE
BAJAJCON,2026-07-09 15:30:00 IST,BULL,2026-07-09 09:15:00 IST,643.55,611.37,691.82,707.91,724.0,740.09,2026-07-09 15:30:00 IST,643.55,BE_EXIT,0.5,3,82.0,True,True,False,True,True,True,True,True,NONE
BAJFINANCE,2026-07-31 15:30:00 IST,BULL,2026-07-31 09:15:00 IST,1141.2,1084.14,1226.79,1255.32,1283.85,1312.38,2026-07-31 15:30:00 IST,1084.14,SL_HIT,-1.0,5,82.0,True,True,False,True,True,True,True,True,NONE
BALRAMCHIN,2026-03-04 15:30:00 IST,BEAR,2026-03-04 09:15:00 IST,491.7,467.12,528.57,540.86,553.15,565.44,2026-03-04 15:30:00 IST,491.7,BE_EXIT,0.5,7,82.0,True,True,True,True,True,True,True,True,NONE
BALRAMCHIN,2026-03-10 15:30:00 IST,BEAR,2026-03-10 09:15:00 IST,506.45,481.13,544.43,557.09,569.75,582.41,2026-03-10 15:30:00 IST,481.13,SL_HIT,-1.0,4,82.0,True,True,True,True,True,True,True,True,NONE
BALRAMCHIN,2026-04-20 15:30:00 IST,BULL,2026-04-20 09:15:00 IST,515.7,489.92,554.37,567.26,580.15,593.04,2026-04-20 15:30:00 IST,515.7,BE_EXIT,0.5,4,82.0,True,True,True,True,True,True,True,True,NONE
BALRAMCHIN,2026-04-22 15:30:00 IST,BULL,2026-04-22 09:15:00 IST,541.55,514.47,582.17,595.71,609.25,622.79,2026-04-22 15:30:00 IST,514.47,SL_HIT,-1.0,2,82.0,True,True,False,True,True,True,False,True,NONE
BALRAMCHIN,2026-08-03 15:30:00 IST,SIDEWAYS,2026-08-03 09:15:00 IST,646.8,614.46,695.31,711.48,727.65,743.82,2026-08-03 15:30:00 IST,614.46,SL_HIT,-1.0,6,82.0,True,True,False,True,True,True,True,True,NONE
BALRAMCHIN,2026-08-20 15:30:00 IST,SIDEWAYS,2026-08-20 09:15:00 IST,767.1,728.74,824.64,843.82,863.0,882.18,2026-08-20 15:30:00 IST,728.74,SL_HIT,-1.0,1,82.0,True,True,False,True,True,True,False,True,NONE
BALUFORGE,2026-04-28 15:30:00 IST,BULL,2026-04-28 09:15:00 IST,498.25,473.34,535.62,548.07,560.52,572.98,2026-04-28 15:30:00 IST,560.52,FULL_TARGET,1.75,4,82.0,True,True,True,True,True,True,True,True,NONE
