scanner,evaluation_type,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_details,naive_baseline_fired,data_source_flags
EOD,HISTORICAL_REPLAY,AEROFLEX,2026-05-07 15:30:00 IST,BULL,2026-05-07 09:15:00 IST,413.21,392.55,444.19,454.52,464.85,475.18,2026-05-07 15:30:00 IST,413.21,BE_EXIT,0.5,2.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AEROFLEX,2026-06-12 15:30:00 IST,BULL,2026-06-12 09:15:00 IST,447.67,425.29,481.25,492.44,503.64,514.83,2026-06-12 15:30:00 IST,503.64,FULL_TARGET,1.75,3.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AEROFLEX,2026-06-15 15:30:00 IST,BULL,2026-06-15 09:15:00 IST,477.55,453.67,513.36,525.3,537.24,549.18,2026-06-15 15:30:00 IST,477.55,BE_EXIT,0.5,7.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AEROFLEX,2026-06-17 15:30:00 IST,BULL,2026-06-17 09:15:00 IST,510.42,484.89,548.7,561.47,574.23,586.99,2026-06-17 15:30:00 IST,484.89,SL_HIT,-1.0,1.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": false}",True,NONE
EOD,HISTORICAL_REPLAY,AEROFLEX,2026-08-18 15:30:00 IST,SIDEWAYS,2026-08-18 09:15:00 IST,485.85,461.56,522.29,534.43,546.58,558.72,2026-08-18 15:30:00 IST,546.58,FULL_TARGET,1.75,8.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AEROFLEX,2026-08-21 15:30:00 IST,SIDEWAYS,2026-08-21 09:15:00 IST,503.0,477.85,540.73,553.3,565.88,578.45,2026-08-21 15:30:00 IST,565.88,FULL_TARGET,1.75,7.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AEROFLEX,2026-08-26 15:30:00 IST,SIDEWAYS,2026-08-26 09:15:00 IST,536.35,509.53,576.58,589.99,603.4,616.81,2026-08-26 15:30:00 IST,536.35,BE_EXIT,0.5,5.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AEROFLEX,2026-08-28 15:30:00 IST,SIDEWAYS,2026-08-28 09:15:00 IST,542.1,514.99,582.76,596.32,609.87,623.43,2026-08-28 15:30:00 IST,542.1,BE_EXIT,0.5,3.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AEROFLEX,2026-09-08 15:30:00 IST,SIDEWAYS,2026-09-08 09:15:00 IST,573.5,544.82,616.52,630.86,645.2,659.54,2026-09-08 15:30:00 IST,563.95,TIMEOUT,-0.333,3.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AETHER,2025-11-18 15:30:00 IST,SIDEWAYS,2025-11-18 09:15:00 IST,876.55,832.72,942.29,964.21,986.12,1008.04,2025-11-18 15:30:00 IST,876.55,BE_EXIT,0.5,7.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AETHER,2025-11-21 15:30:00 IST,SIDEWAYS,2025-11-21 09:15:00 IST,919.35,873.38,988.3,1011.29,1034.27,1057.26,2025-11-21 15:30:00 IST,873.38,SL_HIT,-1.0,4.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AETHER,2026-03-12 15:30:00 IST,BEAR,2026-03-12 09:15:00 IST,1047.65,995.27,1126.22,1152.41,1178.6,1204.79,2026-03-12 15:30:00 IST,995.27,SL_HIT,-1.0,1.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": false}",True,NONE
EOD,HISTORICAL_REPLAY,AETHER,2026-03-18 15:30:00 IST,BEAR,2026-03-18 09:15:00 IST,1068.55,1015.12,1148.7,1175.41,1202.13,1228.84,2026-03-18 15:30:00 IST,1202.13,FULL_TARGET,1.75,4.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AETHER,2026-03-20 15:30:00 IST,BEAR,2026-03-20 09:15:00 IST,1155.55,1097.77,1242.22,1271.11,1300.0,1328.89,2026-03-20 15:30:00 IST,1097.77,SL_HIT,-1.0,1.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": false}",True,NONE
EOD,HISTORICAL_REPLAY,AETHER,2026-05-04 15:30:00 IST,BULL,2026-05-04 09:15:00 IST,1252.0,1189.4,1345.9,1377.2,1408.5,1439.8,2026-05-04 15:30:00 IST,1189.4,SL_HIT,-1.0,1.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": false}",True,NONE
EOD,HISTORICAL_REPLAY,AETHER,2026-07-08 15:30:00 IST,BULL,2026-07-08 09:15:00 IST,1413.4,1342.73,1519.41,1554.74,1590.08,1625.41,2026-07-08 15:30:00 IST,1413.4,BE_EXIT,0.5,11.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AETHER,2026-07-09 15:30:00 IST,BULL,2026-07-09 09:15:00 IST,1485.8,1411.51,1597.24,1634.38,1671.53,1708.67,2026-07-09 15:30:00 IST,1411.51,SL_HIT,-1.0,10.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AFCONS,2025-07-21 15:30:00 IST,BEAR,2025-07-21 09:15:00 IST,649.15,616.69,697.84,714.07,730.3,746.53,2025-07-21 15:30:00 IST,708.87,TIMEOUT,1.4199,15.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AFCONS,2026-02-20 15:30:00 IST,BEAR,2026-02-20 09:15:00 IST,768.23,729.82,825.86,845.06,864.27,883.48,2026-02-20 15:30:00 IST,839.78,TIMEOUT,1.4313,15.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AGIIL,2026-02-25 15:30:00 IST,BEAR,2026-02-25 09:15:00 IST,307.35,291.98,330.41,338.09,345.78,353.46,2026-02-25 15:30:00 IST,291.98,SL_HIT,-1.0,6.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AGIIL,2026-04-09 15:30:00 IST,BULL,2026-04-09 09:15:00 IST,361.7,343.62,388.82,397.86,406.9,415.94,2026-04-09 15:30:00 IST,359.0,BE_EXIT,0.4253,2.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AGIIL,2026-04-29 15:30:00 IST,BULL,2026-04-29 09:15:00 IST,393.95,374.25,423.5,433.35,443.2,453.05,2026-04-29 15:30:00 IST,374.25,SL_HIT,-1.0,1.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": false}",True,NONE
EOD,HISTORICAL_REPLAY,AHLUCONT,2025-07-07 15:30:00 IST,BEAR,2025-07-07 09:15:00 IST,2148.88,2041.44,2310.04,2363.76,2417.48,2471.2,2025-07-07 15:30:00 IST,2122.15,TIMEOUT,-0.2488,15.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AIAENG,2026-05-27 15:30:00 IST,BULL,2026-05-27 09:15:00 IST,4428.1,4206.7,4760.2,4870.9,4981.6,5092.3,2026-05-27 15:30:00 IST,4428.1,BE_EXIT,0.5,10.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AIAENG,2026-06-22 15:30:00 IST,BULL,2026-06-22 09:15:00 IST,4848.0,4605.6,5211.6,5332.8,5454.0,5575.2,2026-06-22 15:30:00 IST,4848.0,BE_EXIT,0.5,7.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AIIL,2025-05-26 15:30:00 IST,BULL,2025-05-26 09:15:00 IST,1248.23,1185.82,1341.84,1373.05,1404.25,1435.46,2025-05-26 15:30:00 IST,1234.9,BE_EXIT,0.3932,11.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AJANTPHARM,2026-02-25 15:30:00 IST,BEAR,2026-02-25 09:15:00 IST,3021.3,2870.24,3247.89,3323.42,3398.95,3474.48,2026-02-25 15:30:00 IST,2830.0,SL_HIT,-1.2664,3.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AJANTPHARM,2026-03-12 15:30:00 IST,BEAR,2026-03-12 09:15:00 IST,3119.5,2963.52,3353.47,3431.46,3509.45,3587.44,2026-03-12 15:30:00 IST,2963.52,SL_HIT,-1.0,2.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": false}",True,NONE
EOD,HISTORICAL_REPLAY,AJANTPHARM,2026-07-21 15:30:00 IST,BULL,2026-07-21 09:15:00 IST,3575.3,3396.54,3843.44,3932.82,4022.2,4111.58,2026-07-21 15:30:00 IST,3396.54,SL_HIT,-1.0,2.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": false}",True,NONE
EOD,HISTORICAL_REPLAY,AKUMS,2026-04-13 15:30:00 IST,BULL,2026-04-13 09:15:00 IST,521.93,495.84,561.07,574.12,587.16,600.21,2026-04-13 15:30:00 IST,521.93,BE_EXIT,0.5,8.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AKUMS,2026-05-04 15:30:00 IST,BULL,2026-05-04 09:15:00 IST,556.52,528.69,598.26,612.18,626.09,640.0,2026-05-04 15:30:00 IST,528.69,SL_HIT,-1.0,6.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AKUMS,2026-06-10 15:30:00 IST,BULL,2026-06-10 09:15:00 IST,589.31,559.85,633.51,648.24,662.97,677.7,2026-06-10 15:30:00 IST,589.31,BE_EXIT,0.5,4.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AKUMS,2026-07-07 15:30:00 IST,BULL,2026-07-07 09:15:00 IST,649.85,617.36,698.58,714.83,731.07,747.32,2026-07-07 15:30:00 IST,662.15,TIMEOUT,0.6893,15.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,AKUMS,2026-08-11 15:30:00 IST,SIDEWAYS,2026-08-11 09:15:00 IST,760.95,722.9,818.03,837.05,856.08,875.1,2026-08-11 15:30:00 IST,722.9,SL_HIT,-1.0,4.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ALIVUS,2026-05-06 15:30:00 IST,BULL,2026-05-06 09:15:00 IST,1125.0,1068.75,1209.38,1237.5,1265.62,1293.75,2026-05-06 15:30:00 IST,1068.75,SL_HIT,-1.0,6.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ALIVUS,2026-08-04 15:30:00 IST,SIDEWAYS,2026-08-04 09:15:00 IST,1335.8,1269.01,1435.99,1469.38,1502.78,1536.17,2026-08-04 15:30:00 IST,1335.8,BE_EXIT,0.5,13.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ALKYLAMINE,2025-08-19 15:30:00 IST,BEAR,2025-08-19 09:15:00 IST,2226.49,2115.17,2393.47,2449.13,2504.79,2560.45,2025-08-19 15:30:00 IST,2346.78,TIMEOUT,1.0403,15.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ANANDRATHI,2026-03-12 15:30:00 IST,BEAR,2026-03-12 09:15:00 IST,1840.75,1748.71,1978.8,2024.82,2070.84,2116.86,2026-03-12 15:30:00 IST,1734.9,SL_HIT,-1.1501,10.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ANANTRAJ,2025-08-28 15:30:00 IST,BEAR,2025-08-28 09:15:00 IST,773.41,734.74,831.41,850.75,870.08,889.42,2025-08-28 15:30:00 IST,772.14,TIMEOUT,-0.0328,15.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ANANTRAJ,2025-11-06 15:30:00 IST,SIDEWAYS,2025-11-06 09:15:00 IST,853.92,811.22,917.97,939.32,960.67,982.02,2025-11-06 15:30:00 IST,852.02,TIMEOUT,-0.0446,15.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ANANTRAJ,2025-12-04 15:30:00 IST,SIDEWAYS,2025-12-04 09:15:00 IST,890.84,846.3,957.64,979.91,1002.18,1024.45,2025-12-04 15:30:00 IST,846.21,SL_HIT,-1.0021,14.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ANGELONE,2026-04-08 15:30:00 IST,BULL,2026-04-08 09:15:00 IST,266.79,253.46,286.8,293.46,300.13,306.8,2026-04-08 15:30:00 IST,300.13,FULL_TARGET,1.75,5.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ANGELONE,2026-04-09 15:30:00 IST,BULL,2026-04-09 09:15:00 IST,280.93,266.88,302.01,309.03,316.06,323.08,2026-04-09 15:30:00 IST,316.06,FULL_TARGET,1.75,5.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ANGELONE,2026-04-17 15:30:00 IST,BULL,2026-04-17 09:15:00 IST,321.48,305.4,345.59,353.63,361.67,369.7,2026-04-17 15:30:00 IST,305.4,SL_HIT,-1.0,9.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ANGELONE,2026-05-21 15:30:00 IST,BULL,2026-05-21 09:15:00 IST,338.6,321.67,364.0,372.47,380.93,389.4,2026-05-21 15:30:00 IST,321.67,SL_HIT,-1.0,11.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ANGELONE,2026-06-15 15:30:00 IST,BULL,2026-06-15 09:15:00 IST,351.21,333.65,377.56,386.34,395.12,403.91,2026-06-15 15:30:00 IST,331.47,SL_HIT,-1.1238,10.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ANTHEM,2025-04-24 15:30:00 IST,BULL,2025-04-24 09:15:00 IST,749.52,712.04,805.73,824.47,843.2,861.94,2025-04-24 15:30:00 IST,712.04,SL_HIT,-1.0,7.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ANUP,2026-06-17 15:30:00 IST,BULL,2026-06-17 09:15:00 IST,2118.65,2012.72,2277.54,2330.51,2383.47,2436.44,2026-06-17 15:30:00 IST,2118.65,BE_EXIT,0.5,15.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,ANUP,2026-06-18 15:30:00 IST,BULL,2026-06-18 09:15:00 IST,2204.49,2094.27,2369.83,2424.94,2480.05,2535.16,2026-06-18 15:30:00 IST,2204.49,BE_EXIT,0.5,14.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,APARINDS,2026-02-18 15:30:00 IST,BEAR,2026-02-18 09:15:00 IST,10182.0,9672.9,10945.65,11200.2,11454.75,11709.3,2026-02-18 15:30:00 IST,11454.75,FULL_TARGET,1.75,7.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,APARINDS,2026-02-20 15:30:00 IST,BEAR,2026-02-20 09:15:00 IST,10519.0,9993.05,11307.92,11570.9,11833.88,12096.85,2026-02-20 15:30:00 IST,10519.0,BE_EXIT,0.5,4.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,APARINDS,2026-04-10 15:30:00 IST,BULL,2026-04-10 09:15:00 IST,11342.0,10774.9,12192.65,12476.2,12759.75,13043.3,2026-04-10 15:30:00 IST,12759.75,FULL_TARGET,1.75,13.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,APARINDS,2026-04-20 15:30:00 IST,BULL,2026-04-20 09:15:00 IST,11977.0,11378.15,12875.27,13174.7,13474.12,13773.55,2026-04-20 15:30:00 IST,12843.0,TIMEOUT,1.2231,15.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,APARINDS,2026-04-29 15:30:00 IST,BULL,2026-04-29 09:15:00 IST,12387.5,11768.12,13316.57,13626.26,13935.95,14245.64,2026-04-29 15:30:00 IST,12387.5,BE_EXIT,0.5,13.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,APARINDS,2026-05-27 15:30:00 IST,BULL,2026-05-27 09:15:00 IST,13426.0,12754.7,14432.95,14768.6,15104.25,15439.9,2026-05-27 15:30:00 IST,12754.7,SL_HIT,-1.0,3.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,APARINDS,2026-06-12 15:30:00 IST,BULL,2026-06-12 09:15:00 IST,15221.0,14459.95,16362.58,16743.1,17123.62,17504.15,2026-06-12 15:30:00 IST,17123.62,FULL_TARGET,1.75,8.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,APARINDS,2026-06-15 15:30:00 IST,BULL,2026-06-15 09:15:00 IST,15986.0,15186.7,17184.95,17584.6,17984.25,18383.9,2026-06-15 15:30:00 IST,15986.0,BE_EXIT,0.5,8.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,APARINDS,2026-08-04 15:30:00 IST,SIDEWAYS,2026-08-04 09:15:00 IST,15433.0,14661.35,16590.47,16976.3,17362.12,17747.95,2026-08-04 15:30:00 IST,17362.12,FULL_TARGET,1.75,6.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,APARINDS,2026-08-06 15:30:00 IST,SIDEWAYS,2026-08-06 09:15:00 IST,16126.0,15319.7,17335.45,17738.6,18141.75,18544.9,2026-08-06 15:30:00 IST,18141.75,FULL_TARGET,1.75,4.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,APARINDS,2026-08-12 15:30:00 IST,SIDEWAYS,2026-08-12 09:15:00 IST,18000.0,17100.0,19350.0,19800.0,20250.0,20700.0,2026-08-12 15:30:00 IST,17100.0,SL_HIT,-1.0,1.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": true, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": false}",True,NONE
EOD,HISTORICAL_REPLAY,APCOTEXIND,2026-05-06 15:30:00 IST,BULL,2026-05-06 09:15:00 IST,421.66,400.57,453.29,463.83,474.38,484.92,2026-05-06 15:30:00 IST,484.79,FULL_TARGET,1.75,1.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
EOD,HISTORICAL_REPLAY,APCOTEXIND,2026-05-07 15:30:00 IST,BULL,2026-05-07 09:15:00 IST,505.96,480.66,543.91,556.56,569.21,581.86,2026-05-07 15:30:00 IST,505.96,BE_EXIT,0.5,2.0,82.0,"{""trend_stack"": true, ""rsi_corridor"": true, ""atr_tightness"": false, ""rvol_floor"": true, ""52w_proximity"": true, ""obv_slope"": true, ""triple_fault_veto"": true}",True,NONE
